Label,NodeID,Recente,Ancienne,periode
0.2,s1_f2,0,0.264808,4
0.6,s1_h1,0.999082,0.41145,4
0.6,s1_h2,0.999082,0.449171,4
1,s2_f1,0.994494,0.828924,4
1,s2_f2,0.99633,0.828924,4
1,s2_h1,0.261524,0.828093,4
1,s2_h2,0.999082,0.830897,4
1,s3_f1,0.261524,0.830748,4
1,s3_f2,0.995412,0.828316,4
1,s3_h1,0.998165,0.65117,4
1,s3_h2,0.998165,0.829842,4
0,s4_f1,0.997247,0.828316,4
1,s4_f2,0.999082,0.830748,4
1,s4_h1,0.999082,0.829147,4
1,s4_h2,0.284487,0.830897,4
1,s1_f3,1,0.8309,4
0.4,s1_h3,0.0774968,0.830972,4
1,s1_h4,0.999082,0.65117,4
1,s2_f3,0.997247,0.829076,4
1,s2_h3,0.999082,0.830972,4
1,s2_h4,0.993577,0.827547,4
1,s3_f3,0.261524,0.829988,4
1,s3_h3,0.999082,0.521761,4
1,s3_h4,0.998165,0.829693,4
1,s4_f3,0.997247,0.829988,4
1,s4_h3,0.998165,0.666647,4
1,s4_h4,0.999082,0.830748,4
0.6,s1_f4,0.998165,0.614552,4
1,s1_h5,1,0.414077,4
1,s2_f4,0.998165,0.830217,4
1,s2_h5,1,0.83014,4
1,s3_f4,0.261524,0.651093,4
0.4,s3_h5,0.482271,0.828924,4
1,s4_f4,0.99633,0.827462,4
1,s4_h5,1,0.83014,4
1,s1_f5,0.996559,0.703808,4
1,s2_f5,0.997935,0.830072,4
1,s3_f5,0.999312,0.830817,4
0,s4_f5,0.997935,0.830072,4
0.2,s1_f1,0.995412,0.621123,5
1,s1_f2,0.261524,0.153791,5
1,s1_h1,0.493811,0.657807,5
0.6,s1_h2,0.701677,0.679713,5
1,s2_f1,0.99633,0.898337,5
1,s2_f2,0.99633,0.899106,5
1,s2_h1,0.995412,0.590567,5
1,s2_h2,0.999602,0.901407,5
1,s3_f1,0.999082,0.592109,5
0,s3_f2,0.995412,0.898369,5
0,s3_h1,0.999082,0.796643,5
1,s3_h2,0.99685,0.900409,5
1,s4_f1,0.261524,0.899138,5
1,s4_f2,0.999082,0.90132,5
1,s4_h1,0.99633,0.90039,5
1,s4_h2,0.999602,0.601823,5
0.6,s1_f3,0.999312,0.901793,5
0,s1_h3,0.292447,0.515088,5
0.2,s1_h4,0.999082,0.797027,5
1,s2_f3,0.996559,0.899579,5
1,s2_h3,0.999082,0.90145,5
1,s2_h4,0.993577,0.897152,5
1,s3_f3,0.997935,0.591668,5
1,s3_h3,0.999082,0.721871,5
1,s3_h4,0.998165,0.900323,5
1,s4_f3,0.997935,0.900109,5
1,s4_h3,0.998165,0.805631,5
1,s4_h4,0.999082,0.90132,5
1,s1_f4,0.70235,0.775376,5
0.4,s1_h5,1,0.659717,5
1,s2_f4,0.998685,0.900627,5
1,s2_h5,1,0.901352,5
0,s3_f4,0.998562,0.487772,5
1,s3_h5,0.2874,0.683595,5
1,s4_f4,0.993179,0.898258,5
1,s4_h5,1,0.901352,5
0,s1_f5,0.997247,0.82654,5
1,s2_f5,0.997247,0.900446,5
1,s3_f5,1,0.901456,5
1,s4_f5,0,0.900446,5
0.6,s1_f1,0.477936,0.778039,6
0.6,s1_f2,0.999082,0.198957,6
1,s1_h1,0.997247,0.589054,6
1,s1_h2,0.495279,0.688921,6
1,s2_f1,0.99415,0.939419,6
1,s2_f2,0.998165,0.939866,6
1,s2_h1,0.994494,0.760292,6
1,s2_h2,0.999082,0.942574,6
1,s3_f1,0.996903,0.762727,6
1,s3_f2,0.261524,0.939053,6
1,s3_h1,0.261524,0.881513,6
1,s3_h2,0.998165,0.94084,6
1,s4_f1,0.997591,0.631828,6
1,s4_f2,0.999082,0.942306,6
0.6,s4_h1,0.997247,0.940611,6
1,s4_h2,0.999082,0.768586,6
1,s1_f3,0.697655,0.942676,6
0.6,s1_h3,0,0.421749,6
1,s1_h4,0.483304,0.881736,6
1,s2_f3,0.994724,0.940237,6
1,s2_h3,1,0.942381,6
1,s2_h4,0.995802,0.937577,6
1,s3_f3,0.999771,0.76199,6
1,s3_h3,1,0.838088,6
1,s3_h4,0.99594,0.941342,6
1,s4_f3,0.999771,0.941121,6
1,s4_h3,0.997247,0.886348,6
1,s4_h4,0.998692,0.942306,6
0,s1_f4,0.998165,0.744761,6
0,s1_h5,0.29013,0.802376,6
1,s2_f4,0.998165,0.941736,6
1,s2_h5,0.998165,0.942709,6
1,s3_f4,0.261524,0.701914,6
1,s3_h5,0.99633,0.517496,6
1,s4_f4,0.99633,0.938052,6
1,s4_h5,0.998165,0.942709,6
0,s1_f5,0.261524,0.898107,6
1,s2_f5,0.999082,0.941029,6
1,s3_f5,0.998165,0.942769,6
1,s4_f5,0.999082,0.522947,6
0.4,s1_f1,0.496747,0.652225,7
0,s1_f2,0.699995,0.534398,7
0,s1_h1,0.998302,0.760183,7
1,s1_h2,1,0.607739,7
1,s2_f1,0.996697,0.962364,7
1,s2_f2,0.995504,0.964307,7
1,s2_h1,0.993439,0.858478,7
1,s2_h2,1,0.966264,7
1,s3_f1,0.999174,0.860902,7
1,s3_f2,0.996238,0.655009,7
1,s3_h1,0.998945,0.621591,7
0.2,s3_h2,0.997247,0.964873,7
1,s4_f1,0.995871,0.785169,7
1,s4_f2,0.998257,0.966108,7
1,s4_h1,0.696554,0.964355,7
1,s4_h2,1,0.865218,7
1,s1_f3,1,0.839955,7
0,s1_h3,0.509226,0.244937,7
0,s1_h4,0.999082,0.714699,7
1,s2_f3,0.999449,0.96308,7
1,s2_h3,0.999082,0.966537,7
1,s2_h4,0.993577,0.961987,7
1,s3_f3,1,0.861676,7
1,s3_h3,0.999082,0.905967,7
1,s3_h4,0.998165,0.964231,7
0.6,s4_f3,1,0.965709,7
1,s4_h3,0.998165,0.932841,7
1,s4_h4,0.999082,0.965945,7
0,s1_f4,0.261524,0.850997,7
0,s1_h5,0,0.587624,7
1,s2_f4,0.999082,0.965393,7
1,s2_h5,1,0.965958,7
1,s3_f4,0.99633,0.517287,7
1,s3_h5,0.994494,0.71824,7
1,s4_f4,0.995412,0.962484,7
1,s4_h5,1,0.965958,7
0.2,s1_f5,0,0.631229,7
1,s2_f5,1,0.965367,7
1,s3_f5,0.997247,0.965993,7
1,s4_f5,1,0.72256,7
1,s1_f1,0.280381,0.587043,8
0,s1_f2,0.261524,0.603822,8
1,s1_h1,0.0774968,0.860011,8
1,s1_h2,1,0.772189,8
1,s2_f1,1,0.976758,8
1,s2_f2,0.99633,0.977386,8
1,s2_h1,0.995412,0.915059,8
1,s2_h2,1,0.980407,8
1,s3_f1,1,0.918871,8
1,s3_f2,0.995412,0.798064,8
0,s3_h1,0.999082,0.779791,8
0.6,s3_h2,0.474839,0.978445,8
0,s4_f1,1,0.873503,8
1,s4_f2,0.999082,0.979586,8
1,s4_h1,0.99633,0.852083,8
1,s4_h2,1,0.921724,8
0,s1_f3,1,0.907051,8
0.2,s1_h3,0,0.355736,8
1,s1_h4,0.261524,0.833923,8
1,s2_f3,1,0.978327,8
1,s2_h3,1,0.980181,8
1,s2_h4,0.995412,0.975231,8
1,s3_f3,1,0.919666,8
1,s3_h3,1,0.945005,8
1,s3_h4,0.99633,0.978457,8
1,s4_f3,0.701463,0.980085,8
1,s4_h3,0.997247,0.960227,8
1,s4_h4,0.999082,0.979837,8
0.6,s1_f4,0.261524,0.603869,8
1,s1_h5,0.261524,0.341271,8
1,s2_f4,0.999082,0.979517,8
1,s2_h5,0.998165,0.980229,8
1,s3_f4,0.99633,0.718119,8
1,s3_h5,0.99633,0.834056,8
1,s4_f4,0.995412,0.976289,8
1,s4_h5,0.998165,0.980229,8
0,s1_f5,0.265837,0.366595,8
1,s2_f5,0.999082,0.979886,8
1,s3_f5,0.998165,0.979096,8
1,s4_f5,0.999082,0.838873,8
0,s1_f1,1,0.458479,9
1,s1_f2,0,0.460319,9
1,s1_h1,0.997247,0.531953,9
0,s1_h2,1,0.867696,9
1,s2_f1,1,0.986502,9
1,s2_f2,0.99633,0.985328,9
1,s2_h1,0.994494,0.948746,9
1,s2_h2,1,0.988621,9
1,s3_f1,1,0.952883,9
0.4,s3_f2,0.995412,0.880799,9
0.2,s3_h1,0.0774968,0.871726,9
1,s3_h2,0.700637,0.767315,9
1,s4_f1,0.261524,0.926535,9
1,s4_f2,0.999082,0.98776,9
1,s4_h1,0.997247,0.912556,9
1,s4_h2,1,0.95454,9
1,s1_f3,0,0.946019,9
0.2,s1_h3,0.484129,0.206599,9
1,s1_h4,0.999082,0.593953,9
1,s2_f3,1,0.987413,9
1,s2_h3,0.998968,0.98849,9
1,s2_h4,0.993577,0.983691,9
1,s3_f3,1,0.953345,9
1,s3_h3,0.998968,0.968061,9
1,s3_h4,0.998165,0.98595,9
1,s4_f3,1,0.863277,9
1,s4_h3,0.99828,0.975747,9
1,s4_h4,0.999082,0.987906,9
0.4,s1_f4,0.701921,0.460346,9
1,s1_h5,1,0.307838,9
1,s2_f4,0.998899,0.987719,9
1,s2_h5,1,0.987749,9
1,s3_f4,0.998348,0.834755,9
1,s3_h5,0.994494,0.902087,9
1,s4_f4,0.993393,0.984306,9
0.4,s4_h5,1,0.987749,9
0.4,s1_f5,0,0.324354,9
1,s2_f5,1,0.987934,9
1,s3_f5,0.997247,0.98709,9
1,s4_f5,1,0.906038,9
1,s1_f1,0,0.685504,10
1,s1_f2,0.999358,0.267337,10
1,s1_h1,0.996697,0.727021,10
0,s1_h2,0.0774968,0.923162,10
1,s2_f1,1,0.992161,10
1,s2_f2,0.998715,0.98994,10
1,s2_h1,0.995045,0.967925,10
1,s2_h2,0.999082,0.993392,10
1,s3_f1,1,0.972636,10
1,s3_f2,0.322269,0.928849,10
1,s3_h1,0.482822,0.538757,10
1,s3_h2,0.998165,0.739361,10
1,s4_f1,1,0.647739,10
0.6,s4_f2,0.999358,0.992507,10
1,s4_h1,0.996697,0.948062,10
1,s4_h2,0.999082,0.973598,10
1,s1_f3,1,0.549414,10
0,s1_h3,0.261524,0.32295,10
1,s1_h4,0.999082,0.763798,10
1,s2_f3,1,0.99269,10
1,s2_h3,0.999082,0.992883,10
1,s2_h4,0.993577,0.987836,10
1,s3_f3,1,0.972905,10
1,s3_h3,0.999082,0.981018,10
1,s3_h4,0.998165,0.991071,10
1,s4_f3,1,0.920596,10
1,s4_h3,0.998165,0.985194,10
1,s4_h4,0.999082,0.992591,10
0.2,s1_f4,0.297287,0.561623,10
1,s1_h5,0.998165,0.598017,10
1,s2_f4,0.999082,0.992406,10
1,s2_h5,0.998165,0.992885,10
1,s3_f4,0.99633,0.903339,10
1,s3_h5,0.99633,0.940827,10
1,s4_f4,0.995412,0.988116,10
1,s4_h5,0.393609,0.992885,10
1,s1_f5,0.412534,0.188373,10
1,s2_f5,0.999082,0.992993,10
1,s3_f5,0.998165,0.991348,10
0.6,s4_f5,0.999082,0.94543,10
1,s1_f1,1,0.398116,11
0.4,s1_f2,1,0.574226,11
0,s1_h1,0.999082,0.840079,11
0.4,s1_h2,0.261524,0.568629,11
1,s2_f1,1,0.995447,11
1,s2_f2,1,0.993619,11
1,s2_h1,0.992659,0.979295,11
1,s2_h2,0.999082,0.995777,11
0.6,s3_f1,1,0.984108,11
1,s3_f2,1,0.674549,11
1,s3_h1,0.998165,0.515307,11
1,s3_h2,0.998165,0.847861,11
1,s4_f1,1,0.795419,11
1,s4_f2,0.701004,0.995379,11
1,s4_h1,0.999082,0.968451,11
1,s4_h2,0.999082,0.984282,11
1,s1_f3,1,0.738316,11
0,s1_h3,0,0.297198,11
1,s1_h4,0.999082,0.862437,11
1,s2_f3,1,0.995755,11
1,s2_h3,1,0.995482,11
1,s2_h4,0.993577,0.990243,11
1,s3_f3,1,0.984264,11
1,s3_h3,1,0.988591,11
0,s3_h4,0.998165,0.994045,11
0,s4_f3,1,0.953885,11
1,s4_h3,0.997247,0.990632,11
1,s4_h4,0.999082,0.995313,11
0.4,s1_f4,0.483189,0.450804,11
0.6,s1_h5,1,0.765773,11
1,s2_f4,0.997981,0.995205,11
1,s2_h5,1,0.995098,11
1,s3_f4,0.999266,0.942324,11
1,s3_h5,0.994494,0.964096,11
1,s4_f4,0.992476,0.991175,11
1,s4_h5,1,0.741647,11
0,s1_f5,0.997247,0.282349,11
1,s2_f5,0.997247,0.995546,11
1,s3_f5,1,0.994206,11
1,s4_f5,0.642186,0.967923,11
0.6,s1_f1,1,0.650447,12
0.2,s1_f2,0.280518,0.752726,12
0.2,s1_h1,0.0774968,0.906739,12
0,s1_h2,0.319516,0.43988,12
1,s2_f1,1,0.997356,12
1,s2_f2,1,0.996294,12
1,s2_h1,0.995412,0.984898,12
1,s2_h2,0.999082,0.997163,12
1,s3_f1,0.701554,0.990771,12
1,s3_f2,1,0.81099,12
1,s3_h1,0.999082,0.717738,12
1,s3_h2,0.998165,0.910874,12
1,s4_f1,1,0.881187,12
1,s4_f2,1,0.871966,12
1,s4_h1,0.99633,0.981293,12
1,s4_h2,0.999082,0.990487,12
0.2,s1_f3,1,0.848023,12
0.6,s1_h3,0,0.172602,12
0.6,s1_h4,1,0.919724,12
1,s2_f3,1,0.997534,12
1,s2_h3,1,0.997376,12
1,s2_h4,0.994494,0.99164,12
1,s3_f3,1,0.990861,12
1,s3_h3,1,0.993374,12
1,s3_h4,0,0.995772,12
1,s4_f3,0.261524,0.973218,12
1,s4_h3,0.997247,0.993405,12
1,s4_h4,1,0.996893,12
0.4,s1_f4,0.416296,0.464381,12
0,s1_h5,0.640168,0.86397,12
1,s2_f4,0.999816,0.996369,12
1,s2_h5,0.998165,0.997153,12
1,s3_f4,0.997064,0.966196,12
1,s3_h5,0.99633,0.97684,12
1,s4_f4,0.99688,0.99172,12
1,s4_h5,0.998165,0.849958,12
0,s1_f5,0.261524,0.58206,12
1,s2_f5,0.999082,0.996259,12
1,s3_f5,0.998165,0.996635,12
1,s4_f5,0.999082,0.831363,12
0.4,s1_f1,0.702105,0.796992,13
1,s1_f2,0.481996,0.55476,13
0,s1_h1,0.261524,0.559091,13
0,s1_h2,0.261524,0.389419,13
1,s2_f1,1,0.998464,13
1,s2_f2,1,0.997848,13
1,s2_h1,0.995412,0.989306,13
1,s2_h2,0.999082,0.997968,13
1,s3_f1,1,0.869521,13
1,s3_f2,1,0.89023,13
1,s3_h1,0.999082,0.835688,13
1,s3_h2,0.998165,0.947469,13
1,s4_f1,1,0.930998,13
0.6,s4_f2,1,0.925643,13
1,s4_h1,0.99633,0.987597,13
1,s4_h2,0.999082,0.99409,13
0.4,s1_f3,0.261524,0.911737,13
0.2,s1_h3,0.701738,0.100241,13
1,s1_h4,0.5084,0.953379,13
1,s2_f3,1,0.998568,13
1,s2_h3,0.999633,0.998476,13
1,s2_h4,0.995412,0.992837,13
1,s3_f3,1,0.994692,13
1,s3_h3,0.999633,0.996152,13
1,s3_h4,0.99633,0.578309,13
1,s4_f3,1,0.674851,13
1,s4_h3,0.997614,0.995016,13
1,s4_h4,0.999082,0.998196,13
0.6,s1_f4,0.202202,0.444222,13
1,s1_h5,0,0.770144,13
1,s2_f4,0.999082,0.997814,13
1,s2_h5,1,0.997577,13
1,s3_f4,0.998165,0.979137,13
1,s3_h5,0.994494,0.985011,13
1,s4_f4,0.999082,0.993883,13
0,s4_h5,1,0.912091,13
0.6,s1_f5,0.0774968,0.44768,13
1,s2_f5,0.999082,0.997443,13
1,s3_f5,0.998165,0.997276,13
1,s4_f5,0.999082,0.901677,13
0.2,s1_f1,0.201215,0.757212,14
0.4,s1_f2,1,0.524254,14
0,s1_h1,0,0.43434,14
1,s1_h2,0,0.335801,14
1,s2_f1,1,0.999108,14
1,s2_f2,1,0.99875,14
1,s2_h1,0.995412,0.991866,14
1,s2_h2,1,0.998435,14
1,s3_f1,1,0.924222,14
1,s3_f2,1,0.936249,14
1,s3_h1,0.999082,0.904189,14
0.6,s3_h2,0.997247,0.968723,14
1,s4_f1,1,0.959926,14
1,s4_f2,0.701738,0.956816,14
1,s4_h1,0.99633,0.991258,14
1,s4_h2,1,0.996183,14
0,s1_f3,0.286575,0.639145,14
0,s1_h3,0.482134,0.35241,14
1,s1_h4,0.999082,0.766828,14
1,s2_f3,1,0.999168,14
1,s2_h3,0.999862,0.998961,14
1,s2_h4,0.993577,0.993917,14
1,s3_f3,1,0.996918,14
1,s3_h3,0.999862,0.997611,14
1,s3_h4,0.998165,0.753558,14
1,s4_f3,1,0.811165,14
1,s4_h3,0.997385,0.996105,14
1,s4_h4,0.999082,0.998567,14
0.4,s1_f4,0.701616,0.342759,14
0.4,s1_h5,1,0.447272,14
1,s2_f4,0.999572,0.998346,14
1,s2_h5,1,0.998593,14
1,s3_f4,0.997675,0.987114,14
1,s3_h5,0.994494,0.988987,14
1,s4_f4,0.999572,0.996063,14
1,s4_h5,0,0.948946,14
1,s1_f5,0.699995,0.292486,14
1,s2_f5,0.998257,0.99813,14
0.6,s3_f5,0.998991,0.997649,14
1,s4_f5,0.998257,0.942513,14
0,s1_f1,0.261524,0.524118,15
0,s1_f2,0.201835,0.723704,15
0,s1_h1,0,0.252249,15
0,s1_h2,1,0.195021,15
1,s2_f1,1,0.999482,15
1,s2_f2,1,0.999274,15
1,s2_h1,0.995412,0.993352,15
1,s2_h2,1,0.999091,15
1,s3_f1,1,0.955991,15
1,s3_f2,1,0.962976,15
1,s3_h1,0.999082,0.943971,15
1,s3_h2,0.4995,0.980681,15
1,s4_f1,1,0.976726,15
1,s4_f2,1,0.849878,15
1,s4_h1,0.99633,0.993384,15
1,s4_h2,1,0.997783,15
1,s1_f3,0.261524,0.491335,15
0,s1_h3,0.261524,0.406795,15
0,s1_h4,0.999082,0.864197,15
1,s2_f3,1,0.999517,15
1,s2_h3,0.999082,0.999339,15
1,s2_h4,0.993577,0.993774,15
1,s3_f3,1,0.99821,15
1,s3_h3,0.999082,0.998555,15
1,s3_h4,0.998165,0.856106,15
0,s4_f3,1,0.890331,15
1,s4_h3,0.998165,0.996642,15
1,s4_h4,0.999082,0.998783,15
1,s1_f4,0.289213,0.493204,15
0.6,s1_h5,0.432997,0.678995,15
1,s2_f4,0.999358,0.99886,15
1,s2_h5,0.998165,0.999183,15
0.6,s3_f4,0.998715,0.991542,15
1,s3_h5,0.99633,0.991296,15
1,s4_f4,0.999358,0.997534,15
1,s4_h5,0.998165,0.551114,15
0.4,s1_f5,0.995076,0.463328,15
1,s2_f5,0.999419,0.998183,15
1,s3_f5,0.70131,0.998211,15
1,s4_f5,0.999419,0.965883,15
1,s1_f1,0,0.41403,16
1,s1_f2,0.261524,0.504918,16
1,s1_h1,0,0.146497,16
1,s1_h2,0,0.532497,16
1,s2_f1,1,0.999699,16
1,s2_f2,1,0.999578,16
1,s2_h1,0.995412,0.994216,16
1,s2_h2,1,0.999472,16
1,s3_f1,1,0.974441,16
1,s3_f2,1,0.978498,16
1,s3_h1,0.999082,0.967076,16
1,s3_h2,0.997247,0.778953,16
1,s4_f1,1,0.986484,16
1,s4_f2,1,0.912815,16
1,s4_h1,0.99633,0.994619,16
1,s4_h2,1,0.998713,16
1,s1_f3,1,0.39499,16
1,s1_h3,0.261524,0.345892,16
1,s1_h4,0,0.920746,16
1,s2_f3,1,0.99972,16
1,s2_h3,0.999082,0.999231,16
1,s2_h4,0.995412,0.993691,16
1,s3_f3,1,0.99896,16
1,s3_h3,0.999082,0.998776,16
1,s3_h4,0.99633,0.915662,16
1,s4_f3,0,0.936308,16
1,s4_h3,0.998165,0.99728,16
1,s4_h4,0.999082,0.998909,16
1,s1_f4,1,0.407684,16
1,s1_h5,0.648426,0.575864,16
1,s2_f4,1,0.999069,16
1,s2_h5,0.998165,0.998756,16
1,s3_f4,0.701554,0.994549,16
1,s3_h5,0.99633,0.993406,16
1,s4_f4,1,0.998299,16
1,s4_h5,0.998165,0.738534,16
1,s1_f5,0.414392,0.686256,16
1,s2_f5,0.999082,0.998701,16
1,s3_f5,0.998165,0.87374,16
1,s4_f5,0.999082,0.979942,16
0,s1_f1,1,0.240454,17
0.6,s1_f2,1,0.402879,17
1,s1_h1,0.999082,0.0850804,17
1,s1_h2,1,0.309255,17
1,s2_f1,1,0.999825,17
1,s2_f2,1,0.999755,17
1,s2_h1,0.992659,0.994717,17
1,s2_h2,1,0.999693,17
1,s3_f1,1,0.985156,17
1,s3_f2,1,0.987512,17
1,s3_h1,0.998165,0.980494,17
0.6,s3_h2,0.997247,0.87047,17
1,s4_f1,1,0.99215,17
1,s4_f2,1,0.949366,17
0,s4_h1,0.999082,0.995336,17
1,s4_h2,1,0.999252,17
1,s1_f3,1,0.648632,17
0,s1_h3,1,0.310522,17
1,s1_h4,0.999082,0.534736,17
1,s2_f3,1,0.999837,17
1,s2_h3,1,0.999169,17
1,s2_h4,0.993577,0.994413,17
1,s3_f3,1,0.999396,17
1,s3_h3,1,0.998905,17
1,s3_h4,0.998165,0.949481,17
1,s4_f3,1,0.543774,17
1,s4_h3,0.997247,0.997651,17
0.6,s4_h4,0.999082,0.998982,17
1,s1_f4,1,0.656004,17
1,s1_h5,1,0.606284,17
1,s2_f4,1,0.999459,17
1,s2_h5,1,0.998508,17
0.6,s3_f4,1,0.871715,17
1,s3_h5,0.994494,0.994632,17
1,s4_f4,1,0.999012,17
1,s4_h5,1,0.84738,17
0.6,s1_f5,0.996559,0.572281,17
1,s2_f5,0.997935,0.998861,17
1,s3_f5,0.999312,0.925903,17
1,s4_f5,0.997935,0.987966,17
0,s1_f1,0,0.558883,18
0,s1_f2,0.488764,0.653213,18
0.6,s1_h1,0.99633,0.468263,18
1,s1_h2,1,0.59884,18
1,s2_f1,1,0.999899,18
1,s2_f2,1,0.999858,18
1,s2_h1,0.995412,0.993855,18
1,s2_h2,1,0.999822,18
1,s3_f1,1,0.991379,18
1,s3_f2,1,0.992748,18
1,s3_h1,0.999082,0.987902,18
0,s3_h2,0.692011,0.923619,18
1,s4_f1,1,0.995441,18
1,s4_f2,1,0.970593,18
1,s4_h1,0.261524,0.996907,18
1,s4_h2,1,0.999566,18
1,s1_f3,1,0.795938,18
0,s1_h3,0,0.599576,18
1,s1_h4,0.998945,0.729407,18
1,s2_f3,1,0.999905,18
1,s2_h3,1,0.999517,18
1,s2_h4,0.99555,0.994062,18
0,s3_f3,1,0.999649,18
1,s3_h3,1,0.999364,18
0.2,s3_h4,0.996192,0.969891,18
1,s4_f3,1,0.73504,18
1,s4_h3,0.997247,0.997482,18
1,s4_h4,0.702059,0.999024,18
0.2,s1_f4,1,0.800219,18
0,s1_h5,1,0.771344,18
1,s2_f4,1,0.999686,18
1,s2_h5,1,0.999134,18
1,s3_f4,0.701004,0.925497,18
1,s3_h5,0.994494,0.994574,18
1,s4_f4,1,0.999426,18
1,s4_h5,1,0.911364,18
0,s1_f5,0.649527,0.750153,18
1,s2_f5,0.999082,0.998473,18
1,s3_f5,0.998165,0.956679,18
1,s4_f5,0.999082,0.992146,18
1,s1_f1,0,0.324579,19
0.2,s1_f2,0,0.58427,19
0.6,s1_h1,0.70235,0.689647,19
1,s1_h2,1,0.767021,19
1,s2_f1,1,0.999941,19
1,s2_f2,1,0.999917,19
1,s2_h1,0.993057,0.994508,19
1,s2_h2,1,0.999897,19
0.2,s3_f1,1,0.994993,19
