Label,NodeID,knowledge,experiance,periode
1,s4_f2,1,0.999556,18
1,s4_h1,0.999082,0.990986,18
1,s4_h2,0.999082,0.998855,18
1,s1_f3,1,0.999794,18
1,s1_h3,0.999312,0.81957,18
1,s1_h4,0.999082,0.999034,18
1,s2_f3,1,0.999928,18
1,s2_h3,0.996559,0.995678,18
1,s2_h4,0.999082,0.999034,18
1,s3_f3,1,0.999944,18
1,s3_h3,0.997935,0.99794,18
1,s3_h4,0.998165,0.998116,18
1,s4_f3,1,0.999948,18
1,s4_h3,0.997935,0.993173,18
1,s4_h4,0.993577,0.993529,18
1,s1_f4,1,0.983865,18
1,s1_h5,0.996559,0.99651,18
1,s2_f4,1,0.999951,18
1,s2_h5,0.997935,0.997825,18
1,s3_f4,1,0.999189,18
1,s3_h5,0.999312,0.999156,18
1,s4_f4,1,0.895529,18
1,s4_h5,0.997935,0.997888,18
1,s1_f5,0.999449,0.98814,18
1,s2_f5,0.999449,0.99859,18
1,s3_f5,0.999449,0.99859,18
1,s4_f5,0.999449,0.998561,18
1,s1_f1,1,0.927173,19
1,s1_f2,1,0.311923,19
1,s1_h1,1,0.946001,19
1,s1_h2,0.999082,0.925305,19
1,s2_f1,1,0.999936,19
1,s2_f2,1,0.999941,19
1,s2_h1,0.991742,0.99276,19
1,s2_h2,0.998165,0.998238,19
1,s3_f1,1,0.999888,19
1,s3_f2,1,0.999941,19
