Label,NodeID,Recente,Ancienne,periode
1,s4_h2,1,0.996141,11
1,s1_f3,0.999082,0.995331,11
1,s1_h3,0.0774968,0.539738,11
1,s1_h4,1,0.990515,11
1,s2_f3,0.993577,0.989867,11
1,s2_h3,0.99633,0.991952,11
1,s2_h4,1,0.99528,11
1,s3_f3,0.998165,0.994421,11
1,s3_h3,0.998165,0.995067,11
1,s3_h4,0.997247,0.960354,11
1,s4_f3,0.999082,0.995331,11
1,s4_h3,0.998165,0.959978,11
1,s4_h4,0.997247,0.708554,11
0.2,s1_f4,1,0.347985,11
1,s1_h5,0.261524,0.959318,11
1,s2_f4,1,0.99447,11
1,s2_h5,0.999082,0.869186,11
1,s3_f4,0.261524,0.988572,11
0,s3_h5,0.998165,0.958354,11
1,s4_f4,1,0.99447,11
1,s4_h5,0.999082,0.994459,11
1,s1_f5,0.998624,0.407964,11
1,s2_f5,0.998624,0.995552,11
1,s3_f5,0.998624,0.995552,11
1,s4_f5,0.998624,0.994199,11
1,s1_f1,0.261524,0.682228,12
0,s1_f2,0.261524,0.378285,12
1,s1_h1,0.261524,0.284166,12
0.4,s1_h2,1,0.77548,12
1,s2_f1,0.999082,0.992585,12
1,s2_f2,1,0.997752,12
1,s2_h1,0.998165,0.995397,12
1,s2_h2,0,0.9976,12
1,s3_f1,0.998165,0.995462,12
1,s3_f2,1,0.973278,12
0.6,s3_h1,0.999082,0.992036,12
1,s3_h2,1,0.99453,12
0.6,s4_f1,0.999082,0.99743,12
1,s4_f2,1,0.997081,12
1,s4_h1,0.999082,0.9856,12
1,s4_h2,1,0.997759,12
0,s1_f3,0.999082,0.996904,12
0.4,s1_h3,0.999312,0.34595,12
0.4,s1_h4,1,0.994491,12
1,s2_f3,0.993577,0.991422,12
1,s2_h3,0.996559,0.993787,12
1,s2_h4,1,0.997259,12
1,s3_f3,0.998165,0.99599,12
1,s3_h3,0.997935,0.996366,12
1,s3_h4,0.997247,0.975821,12
1,s4_f3,0.999082,0.996904,12
1,s4_h3,0.997935,0.975987,12
1,s4_h4,0.997247,0.829585,12
1,s1_f4,0.367114,0.621333,12
0.6,s1_h5,0.99633,0.666778,12
1,s2_f4,0.998165,0.996789,12
1,s2_h5,0.998165,0.923643,12
0.6,s3_f4,0.99633,0.683768,12
1,s3_h5,0.0774968,0.975044,12
1,s4_f4,0.998165,0.996789,12
1,s4_h5,0.998165,0.996397,12
0,s1_f5,0.998624,0.65559,12
1,s2_f5,0.998624,0.99684,12
1,s3_f5,0.998624,0.99684,12
1,s4_f5,0.998624,0.996054,12
0.2,s1_f1,0.999633,0.505854,13
0,s1_f2,0,0.329335,13
0.2,s1_h1,0.999633,0.274674,13
0.4,s1_h2,0.29036,0.869607,13
1,s2_f1,0.999633,0.995309,13
1,s2_f2,1,0.998694,13
1,s2_h1,0.997614,0.996557,13
1,s2_h2,1,0.57937,13
1,s3_f1,0.99688,0.996595,13
1,s3_f2,1,0.984481,13
1,s3_h1,0.701738,0.99499,13
1,s3_h2,1,0.996823,13
1,s4_f1,0.701738,0.998122,13
1,s4_f2,1,0.998305,13
1,s4_h1,0.999633,0.991253,13
1,s4_h2,1,0.998698,13
0,s1_f3,0,0.997817,13
1,s1_h3,0.426482,0.619863,13
1,s1_h4,0.316855,0.996801,13
1,s2_f3,0.995412,0.992326,13
1,s2_h3,0.99633,0.994949,13
1,s2_h4,1,0.998408,13
1,s3_f3,0.99633,0.996902,13
1,s3_h3,0.998165,0.997024,13
1,s3_h4,0.997247,0.984803,13
1,s4_f3,0.999082,0.997817,13
0,s4_h3,0.998165,0.985189,13
1,s4_h4,0.997247,0.899875,13
1,s1_f4,1,0.514755,13
1,s1_h5,0.515925,0.804938,13
1,s2_f4,1,0.997366,13
1,s2_h5,0.999082,0.954885,13
0,s3_f4,0.701371,0.814805,13
1,s3_h5,0.998165,0.59876,13
1,s4_f4,1,0.997366,13
1,s4_h5,0.999082,0.997138,13
1,s1_f5,0,0.799402,13
1,s2_f5,1,0.997588,13
1,s3_f5,1,0.997588,13
0,s4_f5,0.997247,0.997131,13
0.4,s1_f1,0.48351,0.712864,14
0.6,s1_f2,0.0774968,0.191266,14
0,s1_h1,0.261524,0.578603,14
0,s1_h2,0.280656,0.626766,14
1,s2_f1,0.998761,0.997122,14
1,s2_f2,1,0.999242,14
1,s2_h1,0.998165,0.997,14
1,s2_h2,1,0.755713,14
1,s3_f1,0.998486,0.996715,14
1,s3_f2,1,0.990987,14
1,s3_h1,0.999082,0.872048,14
1,s3_h2,1,0.998155,14
1,s4_f1,0.998761,0.873867,14
1,s4_f2,1,0.999015,14
1,s4_h1,0.999082,0.994766,14
1,s4_h2,1,0.999244,14
1,s1_f3,0,0.579497,14
0.6,s1_h3,1,0.53879,14
0.2,s1_h4,1,0.711743,14
1,s2_f3,0.995963,0.99362,14
1,s2_h3,0.997247,0.995528,14
1,s2_h4,1,0.999075,14
1,s3_f3,0.99688,0.996662,14
1,s3_h3,0.997247,0.997502,14
1,s3_h4,0.998899,0.99002,14
0,s4_f3,0.999082,0.998348,14
1,s4_h3,0,0.990629,14
1,s4_h4,0.998899,0.940697,14
1,s1_f4,1,0.718187,14
1,s1_h5,0.996559,0.683773,14
1,s2_f4,1,0.99847,14
1,s2_h5,0.997935,0.973414,14
0,s3_f4,0,0.767249,14
1,s3_h5,0.999312,0.766205,14
1,s4_f4,1,0.99847,14
0.6,s4_h5,0.997935,0.997953,14
1,s1_f5,0.997247,0.464264,14
1,s2_f5,1,0.998599,14
0,s3_f5,1,0.998599,14
1,s4_f5,0,0.99718,14
1,s1_f1,0.27967,0.61671,15
0,s1_f2,0.701463,0.14357,15
0,s1_h1,0,0.445672,15
1,s1_h2,0,0.481664,15
0,s2_f1,0.999082,0.997809,15
1,s2_f2,1,0.99956,15
1,s2_h1,0.997247,0.997489,15
1,s2_h2,1,0.858127,15
1,s3_f1,0.998165,0.997457,15
1,s3_f2,1,0.994766,15
1,s3_h1,1,0.925306,15
1,s3_h2,1,0.998929,15
1,s4_f1,0.999082,0.926227,15
1,s4_f2,1,0.999428,15
1,s4_h1,1,0.996576,15
0.6,s4_h2,1,0.999561,15
1,s1_f3,0.999725,0.336551,15
0,s1_h3,0.513998,0.732146,15
0.4,s1_h4,0.261524,0.832591,15
1,s2_f3,0.999449,0.994602,15
1,s2_h3,0.99633,0.996249,15
1,s2_h4,1,0.999463,15
1,s3_f3,0.999725,0.996753,15
1,s3_h3,0.998165,0.997395,15
1,s3_h4,1,0.993743,15
1,s4_f3,0.261524,0.998656,15
1,s4_h3,0.998165,0.575322,15
1,s4_h4,1,0.965097,15
0.6,s1_f4,1,0.836333,15
1,s1_h5,0.997247,0.814904,15
1,s2_f4,1,0.999111,15
1,s2_h5,0.997247,0.983694,15
1,s3_f4,0,0.445591,15
1,s3_h5,1,0.863932,15
1,s4_f4,1,0.999111,15
1,s4_h5,0.506932,0.997946,15
1,s1_f5,1,0.68771,15
0,s2_f5,0.997247,0.999186,15
1,s3_f5,0,0.999186,15
1,s4_f5,1,0.579126,15
1,s1_f1,1,0.475411,16
0.6,s1_f2,0.261524,0.377458,16
1,s1_h1,0,0.25883,16
0.2,s1_h2,1,0.279733,16
0.6,s2_f1,0,0.998343,16
1,s2_f2,1,0.999744,16
1,s2_h1,0.997247,0.997387,16
1,s2_h2,1,0.917605,16
1,s3_f1,0.997247,0.997754,16
1,s3_f2,1,0.99696,16
1,s3_h1,1,0.95662,16
1,s3_h2,1,0.999378,16
1,s4_f1,1,0.956771,16
1,s4_f2,1,0.999668,16
1,s4_h1,1,0.998011,16
1,s4_h2,0.497573,0.999745,16
1,s1_f3,1,0.614577,16
1,s1_h3,0.0774968,0.64069,16
1,s1_h4,0.278729,0.593179,16
1,s2_f3,1,0.996634,16
1,s2_h3,0.99633,0.996283,16
1,s2_h4,1,0.999688,16
1,s3_f3,1,0.997999,16
1,s3_h3,0.998165,0.997718,16
1,s3_h4,1,0.996366,16
1,s4_f3,1,0.689624,16
1,s4_h3,0.998165,0.752593,16
1,s4_h4,1,0.97973,16
1,s1_f4,0.700637,0.904948,16
1,s1_h5,0.996559,0.891349,16
1,s2_f4,0.999082,0.999484,16
1,s2_h5,0.997935,0.989376,16
0,s3_f4,0.993577,0.258783,16
0.2,s3_h5,0.999312,0.920976,16
1,s4_f4,0.999082,0.999484,16
1,s4_h5,0.997935,0.792095,16
1,s1_f5,0.999082,0.818633,16
1,s2_f5,0.0774968,0.998373,16
1,s3_f5,0.998165,0.580292,16
1,s4_f5,0.999082,0.755572,16
0.2,s1_f1,0.999541,0.695337,17
1,s1_f2,0.701921,0.328855,17
0.4,s1_h1,1,0.150319,17
1,s1_h2,0.480069,0.581695,17
1,s2_f1,0.697792,0.579802,17
1,s2_f2,1,0.999851,17
1,s2_h1,0.997247,0.997329,17
1,s2_h2,1,0.952148,17
1,s3_f1,0.999082,0.997541,17
1,s3_f2,1,0.998235,17
1,s3_h1,1,0.974807,17
1,s3_h2,1,0.999639,17
1,s4_f1,0.999541,0.974894,17
1,s4_f2,1,0.999807,17
1,s4_h1,1,0.998845,17
1,s4_h2,1,0.789216,17
1,s1_f3,1,0.77616,17
0.2,s1_h3,0.999312,0.40458,17
1,s1_h4,1,0.461351,17
1,s2_f3,1,0.998045,17
1,s2_h3,0.996559,0.996302,17
1,s2_h4,1,0.999819,17
1,s3_f3,1,0.998838,17
1,s3_h3,0.997935,0.997905,17
1,s3_h4,1,0.997889,17
1,s4_f3,1,0.819745,17
1,s4_h3,0.997935,0.855545,17
1,s4_h4,1,0.988228,17
0,s1_f4,1,0.819294,17
0.6,s1_h5,0.994678,0.935457,17
1,s2_f4,1,0.999316,17
1,s2_h5,0.999816,0.992965,17
1,s3_f4,0.261524,0.566835,17
1,s3_h5,0.484106,0.953817,17
1,s4_f4,1,0.999316,17
1,s4_h5,0.999816,0.878391,17
1,s1_f5,0.998624,0.894284,17
1,s2_f5,0.998624,0.612309,17
1,s3_f5,0.998624,0.755479,17
1,s4_f5,0.998624,0.85766,17
1,s1_f1,0.261524,0.822871,18
0.6,s1_f2,1,0.485258,18
1,s1_h1,0.322452,0.506536,18
1,s1_h2,1,0.53909,18
1,s2_f1,1,0.629268,18
1,s2_f2,1,0.999914,18
1,s2_h1,0.998165,0.997295,18
1,s2_h2,1,0.972209,18
1,s3_f1,1,0.998187,18
1,s3_f2,1,0.998975,18
1,s3_h1,0.999082,0.985369,18
1,s3_h2,1,0.99979,18
1,s4_f1,1,0.985227,18
1,s4_f2,1,0.999888,18
1,s4_h1,0.999082,0.999329,18
1,s4_h2,1,0.877584,18
1,s1_f3,1,0.870002,18
0.2,s1_h3,0.481308,0.653913,18
1,s1_h4,1,0.687172,18
1,s2_f3,1,0.998865,18
1,s2_h3,0.997385,0.99641,18
1,s2_h4,1,0.999895,18
1,s3_f3,1,0.999325,18
1,s3_h3,0.99711,0.997918,18
1,s3_h4,1,0.998774,18
1,s4_f3,1,0.895314,18
1,s4_h3,0.99711,0.91524,18
1,s4_h4,1,0.993163,18
1,s1_f4,0,0.895052,18
1,s1_h5,0.689442,0.960284,18
1,s2_f4,1,0.999603,18
1,s2_h5,0.999082,0.995837,18
1,s3_f4,0.994494,0.438838,18
1,s3_h5,0.998165,0.756898,18
1,s4_f4,1,0.999603,18
1,s4_h5,0.999082,0.929297,18
1,s1_f5,0.998624,0.938027,18
1,s2_f5,0.998624,0.774266,18
1,s3_f5,0.998624,0.857414,18
1,s4_f5,0.998624,0.916757,18
0,s1_f1,1,0.587534,19
0.2,s1_f2,0.701279,0.701056,19
0.6,s1_h1,1,0.429362,19
1,s1_h2,1,0.73232,19
1,s2_f1,1,0.784692,19
1,s2_f2,1,0.99995,19
1,s2_h1,0.997247,0.997659,19
1,s2_h2,1,0.98386,19
1,s3_f1,1,0.998947,19
1,s3_f2,1,0.999405,19
1,s3_h1,1,0.991118,19
1,s3_h2,1,0.999878,19
