Label,NodeID,network_behaviour,data_collection_behaviour,Reward_punishment,periode
0,s1_f1,0,0,0,1
1,s1_f2,1,0.966667,1,1
0,s1_h1,0,0,0,1
0.2,s1_h2,0.2,0.975,0.402192,1
1,s2_f1,1,0.973333,1,1
1,s2_f2,1,0.973333,1,1
1,s2_h1,1,0.966667,1,1
1,s2_h2,1,0.985,1,1
1,s3_f1,1,0.993333,1,1
0,s3_f2,1,0,0.303265,1
1,s3_h1,1,0.993333,1,1
1,s3_h2,1,0.985,1,1
1,s4_f1,1,0.966667,1,1
1,s4_f2,1,0.993333,1,1
1,s4_h1,1,0.973333,1,1
1,s4_h2,1,0.995,1,1
0.6,s1_f3,0.6,0.986667,0.654985,1
1,s1_h3,1,0.985,1,1
1,s1_h4,1,0.993333,1,1
1,s2_f3,1,0.946667,1,1
1,s2_h3,1,0.975,1,1
1,s2_h4,1,0.986667,1,1
1,s3_f3,1,0.993333,1,1
1,s3_h3,1,0.965,1,1
1,s3_h4,1,0.993333,1,1
1,s4_f3,1,0.993333,1,1
0.2,s4_h3,0.2,0.975,0.402192,1
0.6,s4_h4,1,0.310667,0.518573,1
0.6,s1_f4,0.6,1,0.654985,1
0,s1_h5,0,0,0,1
1,s2_f4,1,0.96,1,1
1,s2_h5,1,1,1,1
1,s3_f4,1,1,1,1
1,s3_h5,1,1,1,1
1,s4_f4,1,1,1,1
1,s4_h5,1,0.98,1,1
0.2,s1_f5,1,0.152667,0.402192,1
1,s2_f5,1,0.973333,1,1
1,s3_f5,1,0.993333,1,1
1,s4_f5,1,0.966667,1,1
0.2,s1_f1,1,0,0.303265,2
0,s1_f2,0,0,0,2
1,s1_h1,1,0.992,1,2
0.6,s1_h2,0.6,0.975,0.654985,2
1,s2_f1,1,0.973333,1,2
1,s2_f2,1,0.98,1,2
1,s2_h1,1,0.984,1,2
1,s2_h2,1,0.985,1,2
1,s3_f1,1,0.993333,1,2
1,s3_f2,1,1,1,2
0,s3_h1,1,0,0.303265,2
1,s3_h2,1,0.985,1,2
1,s4_f1,1,0.966667,1,2
1,s4_f2,1,1,1,2
1,s4_h1,1,0.992,1,2
1,s4_h2,1,0.995,1,2
1,s1_f3,1,0.986667,1,2
0,s1_h3,1,0,0.303265,2
1,s1_h4,1,0.99,1,2
1,s2_f3,1,0.946667,1,2
1,s2_h3,1,0.98,1,2
1,s2_h4,1,0.99,1,2
1,s3_f3,1,0.993333,1,2
1,s3_h3,1,0.96,1,2
1,s3_h4,1,0.99,1,2
1,s4_f3,1,0.993333,1,2
1,s4_h3,1,0.98,1,2
1,s4_h4,1,0.99,1,2
0,s1_f4,0,0,0,2
0.6,s1_h5,0.6,0.98,0.654985,2
1,s2_f4,1,0.96,1,2
1,s2_h5,1,1,1,2
1,s3_f4,1,1,1,2
1,s3_h5,1,1,1,2
1,s4_f4,1,1,1,2
1,s4_h5,1,0.98,1,2
1,s1_f5,1,0.98,1,2
1,s2_f5,1,0.98,1,2
0,s3_f5,1,0,0.303265,2
1,s4_f5,1,0.96,1,2
0.2,s1_f1,1,0,0.303265,3
0,s1_f2,0,0,0,3
0,s1_h1,0,0,0,3
0,s1_h2,0,0,0,3
1,s2_f1,1,0.973333,1,3
1,s2_f2,1,0.98,1,3
1,s2_h1,1,1,1,3
1,s2_h2,1,1,1,3
1,s3_f1,1,0.993333,1,3
1,s3_f2,1,1,1,3
1,s3_h1,1,1,1,3
1,s3_h2,1,1,1,3
1,s4_f1,1,0.966667,1,3
1,s4_f2,1,1,1,3
1,s4_h1,1,1,1,3
1,s4_h2,1,0.98,1,3
1,s1_f3,1,0.993333,1,3
1,s1_h3,1,0.973333,1,3
1,s1_h4,1,0.99,1,3
1,s2_f3,1,0.966667,1,3
1,s2_h3,1,0.986667,1,3
1,s2_h4,1,0.99,1,3
0,s3_f3,1,0,0.303265,3
0,s3_h3,1,0,0.303265,3
1,s3_h4,1,0.99,1,3
1,s4_f3,1,0.973333,1,3
1,s4_h3,1,0.986667,1,3
1,s4_h4,1,0.99,1,3
0.2,s1_f4,0.2,1,0.402192,3
0,s1_h5,0,0,0,3
1,s2_f4,1,0.96,1,3
1,s2_h5,1,1,1,3
1,s3_f4,1,1,1,3
1,s3_h5,1,1,1,3
1,s4_f4,1,1,1,3
1,s4_h5,1,0.98,1,3
0,s1_f5,1,0,0.303265,3
1,s2_f5,1,0.973333,1,3
1,s3_f5,1,0.993333,1,3
1,s4_f5,1,0.966667,1,3
0,s1_f1,1,0,0.303265,4
1,s1_f2,1,0.966667,1,4
1,s1_h1,1,1,1,4
0.4,s1_h2,0.8,0.187333,0.303265,4
1,s2_f1,1,0.973333,1,4
1,s2_f2,1,0.973333,1,4
1,s2_h1,1,1,1,4
1,s2_h2,1,0.993333,1,4
1,s3_f1,1,0.993333,1,4
0,s3_f2,1,0,0.303265,4
0.2,s3_h1,1,0,0.303265,4
1,s3_h2,1,0.993333,1,4
1,s4_f1,1,0.966667,1,4
1,s4_f2,1,0.993333,1,4
1,s4_h1,1,1,1,4
1,s4_h2,1,0.986667,1,4
1,s1_f3,1,0.993333,1,4
1,s1_h3,1,0.993333,1,4
0.6,s1_h4,1,0.24,0.402192,4
1,s2_f3,1,0.966667,1,4
1,s2_h3,1,0.966667,1,4
1,s2_h4,1,1,1,4
1,s3_f3,1,0.973333,1,4
1,s3_h3,1,0.973333,1,4
1,s3_h4,1,1,1,4
0,s4_f3,0,0,0,4
0,s4_h3,0,0,0,4
1,s4_h4,1,1,1,4
0,s1_f4,0,0,0,4
0,s1_h5,1,0,0.303265,4
1,s2_f4,1,0.96,1,4
1,s2_h5,1,0.993333,1,4
1,s3_f4,1,1,1,4
1,s3_h5,1,0.993333,1,4
1,s4_f4,1,1,1,4
1,s4_h5,1,0.986667,1,4
0.6,s1_f5,0.6,0.993333,0.654985,4
1,s2_f5,1,0.993333,1,4
1,s3_f5,1,0.986667,1,4
1,s4_f5,1,0.946667,1,4
1,s1_f1,1,0.975,1,5
0.6,s1_f2,1,0.237333,0.402192,5
1,s1_h1,1,1,1,5
1,s1_h2,1,0.9825,1,5
1,s2_f1,1,0.965,1,5
1,s2_f2,1,0.986667,1,5
1,s2_h1,1,1,1,5
1,s2_h2,1,0.9875,1,5
1,s3_f1,1,0.985,1,5
1,s3_f2,1,0.993333,1,5
1,s3_h1,1,1,1,5
1,s3_h2,1,0.9875,1,5
1,s4_f1,1,0.975,1,5
1,s4_f2,1,0.993333,1,5
1,s4_h1,1,1,1,5
1,s4_h2,1,0.9925,1,5
1,s1_f3,1,0.986667,1,5
1,s1_h3,1,0.985,1,5
1,s1_h4,1,1,1,5
1,s2_f3,1,0.946667,1,5
1,s2_h3,1,0.975,1,5
1,s2_h4,1,1,1,5
1,s3_f3,1,0.993333,1,5
1,s3_h3,1,0.965,1,5
1,s3_h4,1,1,1,5
1,s4_f3,1,0.993333,1,5
1,s4_h3,1,0.975,1,5
1,s4_h4,1,1,1,5
1,s1_f4,1,1,1,5
1,s1_h5,1,0.98,1,5
1,s2_f4,1,0.96,1,5
1,s2_h5,1,1,1,5
1,s3_f4,1,1,1,5
1,s3_h5,1,1,1,5
1,s4_f4,1,1,1,5
1,s4_h5,1,0.98,1,5
1,s1_f5,1,0.993333,1,5
1,s2_f5,1,0.993333,1,5
1,s3_f5,1,0.986667,1,5
1,s4_f5,1,0.946667,1,5
0.4,s1_f1,0.8,0.109167,0.303265,6
0.2,s1_f2,1,0,0.303265,6
0,s1_h1,0,0,0,6
0,s1_h2,0,0,0,6
1,s2_f1,1,0.973333,1,6
1,s2_f2,1,0.988,1,6
1,s2_h1,1,1,1,6
1,s2_h2,1,1,1,6
1,s3_f1,1,0.993333,1,6
1,s3_f2,1,0.994,1,6
1,s3_h1,1,1,1,6
1,s3_h2,1,1,1,6
1,s4_f1,1,0.966667,1,6
1,s4_f2,1,0.994,1,6
1,s4_h1,1,1,1,6
1,s4_h2,1,0.98,1,6
0,s1_f3,1,0,0.303265,6
1,s1_h3,1,0.987,1,6
0,s1_h4,0,0,0,6
1,s2_f3,1,0.96,1,6
1,s2_h3,1,0.973,1,6
1,s2_h4,1,1,1,6
1,s3_f3,1,0.98,1,6
0.2,s3_h3,0.2,0.959,0.402192,6
1,s3_h4,1,1,1,6
1,s4_f3,1,0.98,1,6
1,s4_h3,1,0.973,1,6
1,s4_h4,1,1,1,6
1,s1_f4,1,1,1,6
0,s1_h5,1,0,0.303265,6
0,s2_f4,1,0,0.303265,6
1,s2_h5,1,0.993333,1,6
1,s3_f4,1,1,1,6
1,s3_h5,1,0.993333,1,6
1,s4_f4,1,1,1,6
1,s4_h5,1,0.986667,1,6
0,s1_f5,1,0,0.303265,6
1,s2_f5,1,0.973333,1,6
1,s3_f5,1,0.993333,1,6
1,s4_f5,1,0.966667,1,6
0.6,s1_f1,0.6,0.975,0.654985,7
0.6,s1_f2,1,0.3,0.518573,7
1,s1_h1,1,1,1,7
1,s1_h2,1,1,1,7
1,s2_f1,1,0.965,1,7
1,s2_f2,1,1,1,7
0.4,s2_h1,0.8,0.0875,0.219525,7
1,s2_h2,1,0.996,1,7
1,s3_f1,1,0.985,1,7
1,s3_f2,1,1,1,7
1,s3_h1,1,1,1,7
0,s3_h2,0,0,0,7
1,s4_f1,1,0.975,1,7
1,s4_f2,1,1,1,7
1,s4_h1,1,1,1,7
1,s4_h2,1,1,1,7
1,s1_f3,1,0.986667,1,7
0.6,s1_h3,0.6,0.967,0.654985,7
1,s1_h4,1,1,1,7
1,s2_f3,1,0.946667,1,7
1,s2_h3,1,0.969,1,7
1,s2_h4,1,1,1,7
1,s3_f3,1,0.993333,1,7
1,s3_h3,1,0.971,1,7
1,s3_h4,1,1,1,7
1,s4_f3,1,0.993333,1,7
1,s4_h3,1,0.969,1,7
1,s4_h4,1,1,1,7
0,s1_f4,0,0,0,7
0,s1_h5,0,0,0,7
1,s2_f4,1,0.96,1,7
1,s2_h5,1,1,1,7
1,s3_f4,1,1,1,7
1,s3_h5,1,1,1,7
1,s4_f4,1,1,1,7
1,s4_h5,1,0.98,1,7
0,s1_f5,1,0,0.303265,7
1,s2_f5,1,0.973333,1,7
1,s3_f5,1,0.993333,1,7
1,s4_f5,1,0.966667,1,7
1,s1_f1,1,0.966667,1,8
1,s1_f2,1,1,1,8
1,s1_h1,1,1,1,8
1,s1_h2,1,1,1,8
1,s2_f1,1,0.973333,1,8
1,s2_f2,1,1,1,8
1,s2_h1,1,1,1,8
1,s2_h2,1,1,1,8
1,s3_f1,1,0.993333,1,8
1,s3_f2,1,1,1,8
1,s3_h1,1,1,1,8
1,s3_h2,1,1,1,8
0,s4_f1,1,0,0.303265,8
1,s4_f2,1,1,1,8
1,s4_h1,1,1,1,8
1,s4_h2,1,1,1,8
1,s1_f3,1,0.986667,1,8
1,s1_h3,1,0.985,1,8
1,s1_h4,1,1,1,8
1,s2_f3,1,0.946667,1,8
1,s2_h3,1,0.975,1,8
1,s2_h4,1,1,1,8
1,s3_f3,1,0.993333,1,8
1,s3_h3,1,0.965,1,8
1,s3_h4,1,1,1,8
1,s4_f3,1,0.993333,1,8
1,s4_h3,1,0.975,1,8
1,s4_h4,1,1,1,8
0,s1_f4,0,0,0,8
1,s1_h5,1,0.98,1,8
1,s2_f4,1,0.96,1,8
1,s2_h5,1,1,1,8
1,s3_f4,1,1,1,8
1,s3_h5,1,1,1,8
1,s4_f4,1,1,1,8
1,s4_h5,1,0.98,1,8
1,s1_f5,1,0.993333,1,8
1,s2_f5,1,0.993333,1,8
1,s3_f5,1,0.986667,1,8
1,s4_f5,1,0.946667,1,8
0.6,s1_f1,0.6,0.984,0.654985,9
0,s1_f2,0,0,0,9
0,s1_h1,0,0,0,9
0.6,s1_h2,0.6,1,0.654985,9
1,s2_f1,1,0.968,1,9
1,s2_f2,1,1,1,9
1,s2_h1,1,1,1,9
1,s2_h2,1,1,1,9
1,s3_f1,1,0.988,1,9
1,s3_f2,1,1,1,9
1,s3_h1,1,1,1,9
1,s3_h2,1,1,1,9
1,s4_f1,1,0.972,1,9
1,s4_f2,1,1,1,9
1,s4_h1,1,1,1,9
1,s4_h2,1,1,1,9
0,s1_f3,1,0,0.303265,9
1,s1_h3,1,0.982667,1,9
1,s1_h4,1,1,1,9
1,s2_f3,1,0.961333,1,9
1,s2_h3,1,0.981333,1,9
1,s2_h4,1,1,1,9
1,s3_f3,1,0.980667,1,9
1,s3_h3,1,0.982667,1,9
1,s3_h4,1,1,1,9
1,s4_f3,1,0.980667,1,9
0.6,s4_h3,0.6,0.984,0.654985,9
1,s4_h4,1,1,1,9
1,s1_f4,1,0.986667,1,9
0.2,s1_h5,1,0,0.303265,9
1,s2_f4,1,0.973333,1,9
1,s2_h5,1,0.993333,1,9
0.2,s3_f4,1,0,0.303265,9
1,s3_h5,1,0.993333,1,9
1,s4_f4,1,0.986667,1,9
1,s4_h5,1,0.986667,1,9
0,s1_f5,0,0,0,9
1,s2_f5,1,0.973333,1,9
1,s3_f5,1,0.993333,1,9
1,s4_f5,1,0.966667,1,9
1,s1_f1,1,0.975,1,10
1,s1_f2,1,1,1,10
0,s1_h1,0,0,0,10
0,s1_h2,0,0,0,10
1,s2_f1,1,0.965,1,10
0.6,s2_f2,0.6,1,0.654985,10
1,s2_h1,1,1,1,10
1,s2_h2,1,1,1,10
1,s3_f1,1,0.985,1,10
1,s3_f2,1,1,1,10
1,s3_h1,1,1,1,10
1,s3_h2,1,1,1,10
1,s4_f1,1,0.975,1,10
1,s4_f2,1,1,1,10
1,s4_h1,1,1,1,10
1,s4_h2,1,1,1,10
1,s1_f3,1,0.997,1,10
1,s1_h3,1,1,1,10
0.2,s1_h4,0.2,1,0.402192,10
1,s2_f3,1,0.989,1,10
1,s2_h3,1,1,1,10
1,s2_h4,1,1,1,10
1,s3_f3,1,0.993,1,10
1,s3_h3,1,1,1,10
1,s3_h4,1,1,1,10
1,s4_f3,1,0.993,1,10
0,s4_h3,1,0,0.303265,10
1,s4_h4,1,1,1,10
0,s1_f4,0,0,0,10
0.4,s1_h5,0.8,0.196667,0.303265,10
1,s2_f4,1,0.96,1,10
1,s2_h5,1,0.993333,1,10
1,s3_f4,1,1,1,10
1,s3_h5,1,0.993333,1,10
1,s4_f4,1,1,1,10
1,s4_h5,1,0.986667,1,10
1,s1_f5,1,0.993333,1,10
1,s2_f5,1,0.993333,1,10
1,s3_f5,1,0.986667,1,10
1,s4_f5,1,0.946667,1,10
1,s1_f1,1,0.98,1,11
0.2,s1_f2,0.2,1,0.402192,11
0,s1_h1,0,0,0,11
0,s1_h2,0,0,0,11
1,s2_f1,1,0.972,1,11
1,s2_f2,1,1,1,11
1,s2_h1,1,1,1,11
1,s2_h2,1,1,1,11
1,s3_f1,1,0.988,1,11
1,s3_f2,1,1,1,11
1,s3_h1,1,1,1,11
1,s3_h2,1,1,1,11
1,s4_f1,1,0.98,1,11
1,s4_f2,1,1,1,11
1,s4_h1,1,1,1,11
1,s4_h2,1,1,1,11
1,s1_f3,1,1,1,11
1,s1_h3,1,1,1,11
1,s1_h4,1,1,1,11
1,s2_f3,1,1,1,11
1,s2_h3,1,1,1,11
1,s2_h4,1,1,1,11
0.6,s3_f3,0.6,1,0.654985,11
0.4,s3_h3,0.8,0.1,0.303265,11
1,s3_h4,1,1,1,11
1,s4_f3,1,1,1,11
1,s4_h3,1,1,1,11
1,s4_h4,1,1,1,11
1,s1_f4,1,1,1,11
0,s1_h5,1,0,0.303265,11
0.6,s2_f4,0.6,0.96,0.654985,11
1,s2_h5,1,0.993333,1,11
1,s3_f4,1,1,1,11
1,s3_h5,1,0.993333,1,11
1,s4_f4,1,1,1,11
1,s4_h5,1,0.986667,1,11
1,s1_f5,1,0.993333,1,11
1,s2_f5,1,0.993333,1,11
0.2,s3_f5,0.2,0.986667,0.402192,11
1,s4_f5,1,0.946667,1,11
0,s1_f1,0,0,0,12
0.6,s1_f2,0.6,1,0.654985,12
0.2,s1_h1,1,0,0.303265,12
0.2,s1_h2,0.2,1,0.402192,12
1,s2_f1,1,1,1,12
1,s2_f2,1,1,1,12
1,s2_h1,1,1,1,12
1,s2_h2,1,1,1,12
1,s3_f1,1,1,1,12
1,s3_f2,1,1,1,12
1,s3_h1,1,1,1,12
1,s3_h2,1,1,1,12
1,s4_f1,1,1,1,12
1,s4_f2,1,1,1,12
1,s4_h1,1,1,1,12
1,s4_h2,1,1,1,12
1,s1_f3,1,1,1,12
0.6,s1_h3,0.6,1,0.654985,12
0,s1_h4,0,0,0,12
1,s2_f3,1,1,1,12
1,s2_h3,1,1,1,12
1,s2_h4,1,1,1,12
1,s3_f3,1,1,1,12
1,s3_h3,1,1,1,12
1,s3_h4,1,1,1,12
1,s4_f3,1,1,1,12
1,s4_h3,1,1,1,12
1,s4_h4,1,1,1,12
0.6,s1_f4,0.6,0.997333,0.654985,12
0,s1_h5,1,0,0.303265,12
1,s2_f4,1,0.958667,1,12
1,s2_h5,1,0.993333,1,12
1,s3_f4,1,0.998667,1,12
1,s3_h5,1,0.993333,1,12
1,s4_f4,1,0.998667,1,12
1,s4_h5,1,0.986667,1,12
1,s1_f5,1,1,1,12
1,s2_f5,1,1,1,12
1,s3_f5,1,0.98,1,12
0,s4_f5,0,0,0,12
1,s1_f1,1,1,1,13
1,s1_f2,1,1,1,13
0,s1_h1,1,0,0.303265,13
1,s1_h2,1,1,1,13
1,s2_f1,1,1,1,13
1,s2_f2,1,1,1,13
1,s2_h1,1,1,1,13
1,s2_h2,1,1,1,13
1,s3_f1,1,1,1,13
1,s3_f2,1,1,1,13
1,s3_h1,1,1,1,13
1,s3_h2,1,1,1,13
1,s4_f1,1,1,1,13
1,s4_f2,1,1,1,13
1,s4_h1,1,1,1,13
1,s4_h2,1,1,1,13
1,s1_f3,1,1,1,13
1,s1_h3,1,1,1,13
1,s1_h4,1,1,1,13
1,s2_f3,1,1,1,13
0,s2_h3,1,0,0.303265,13
1,s2_h4,1,1,1,13
1,s3_f3,1,1,1,13
1,s3_h3,1,1,1,13
1,s3_h4,1,1,1,13
1,s4_f3,1,1,1,13
1,s4_h3,1,1,1,13
1,s4_h4,1,1,1,13
0.4,s1_f4,0.8,0.265833,0.303265,13
1,s1_h5,1,0.98,1,13
1,s2_f4,1,0.973333,1,13
1,s2_h5,1,1,1,13
1,s3_f4,1,0.986667,1,13
1,s3_h5,1,1,1,13
1,s4_f4,1,0.986667,1,13
1,s4_h5,1,0.98,1,13
1,s1_f5,1,0.993333,1,13
1,s2_f5,1,0.993333,1,13
1,s3_f5,1,0.986667,1,13
1,s4_f5,1,0.946667,1,13
1,s1_f1,1,1,1,14
0.4,s1_f2,0.6,0.396667,0.303265,14
1,s1_h1,1,1,1,14
0,s1_h2,1,0,0.303265,14
1,s2_f1,1,1,1,14
1,s2_f2,1,1,1,14
1,s2_h1,1,1,1,14
1,s2_h2,1,1,1,14
0,s3_f1,1,0,0.303265,14
1,s3_f2,1,1,1,14
0,s3_h1,0,0,0,14
1,s3_h2,1,1,1,14
1,s4_f1,1,1,1,14
1,s4_f2,1,1,1,14
1,s4_h1,1,1,1,14
1,s4_h2,1,1,1,14
1,s1_f3,1,1,1,14
0,s1_h3,0,0,0,14
1,s1_h4,1,1,1,14
0,s2_f3,0.4,0,0.0898658,14
1,s2_h3,1,1,1,14
1,s2_h4,1,1,1,14
1,s3_f3,1,1,1,14
1,s3_h3,1,1,1,14
0.2,s3_h4,0.2,1,0.402192,14
1,s4_f3,1,1,1,14
1,s4_h3,1,1,1,14
1,s4_h4,1,1,1,14
0.6,s1_f4,0.6,1,0.654985,14
0.6,s1_h5,0.6,0.98,0.654985,14
1,s2_f4,1,0.96,1,14
1,s2_h5,1,1,1,14
1,s3_f4,1,1,1,14
1,s3_h5,1,1,1,14
1,s4_f4,1,1,1,14
1,s4_h5,1,0.98,1,14
1,s1_f5,1,0.973333,1,14
0,s2_f5,1,0,0.303265,14
1,s3_f5,1,0.993333,1,14
1,s4_f5,1,0.966667,1,14
0,s1_f1,0,0,0,15
0.4,s1_f2,0.8,0.149,0.303265,15
0.6,s1_h1,0.6,0.996,0.654985,15
1,s1_h2,1,1,1,15
1,s2_f1,1,1,1,15
1,s2_f2,1,1,1,15
1,s2_h1,1,1,1,15
1,s2_h2,1,1,1,15
1,s3_f1,1,1,1,15
1,s3_f2,1,1,1,15
1,s3_h1,1,1,1,15
1,s3_h2,1,1,1,15
1,s4_f1,1,1,1,15
1,s4_f2,1,1,1,15
1,s4_h1,1,1,1,15
0.2,s4_h2,0.2,1,0.402192,15
0.2,s1_f3,1,0,0.303265,15
1,s1_h3,1,1,1,15
0.2,s1_h4,1,0,0.303265,15
1,s2_f3,1,1,1,15
1,s2_h3,1,1,1,15
1,s2_h4,1,1,1,15
1,s3_f3,1,1,1,15
0.4,s3_h3,0.8,0.095,0.219525,15
1,s3_h4,1,1,1,15
1,s4_f3,1,1,1,15
1,s4_h3,1,1,1,15
1,s4_h4,1,1,1,15
0,s1_f4,1,0,0.303265,15
0.4,s1_h5,0.8,0.241667,0.303265,15
1,s2_f4,1,0.973333,1,15
1,s2_h5,1,0.993333,1,15
1,s3_f4,1,0.986667,1,15
1,s3_h5,1,0.993333,1,15
1,s4_f4,1,0.986667,1,15
1,s4_h5,1,0.986667,1,15
0,s1_f5,1,0,0.303265,15
1,s2_f5,1,0.973333,1,15
1,s3_f5,1,0.993333,1,15
1,s4_f5,1,0.966667,1,15
1,s1_f1,1,1,1,16
1,s1_f2,1,1,1,16
1,s1_h1,1,1,1,16
0.2,s1_h2,1,0,0.303265,16
1,s2_f1,1,1,1,16
1,s2_f2,1,1,1,16
1,s2_h1,1,1,1,16
1,s2_h2,1,1,1,16
0,s3_f1,0.4,0,0.0898658,16
0.6,s3_f2,0.6,1,0.654985,16
0,s3_h1,0,0,0,16
1,s3_h2,1,1,1,16
1,s4_f1,1,1,1,16
1,s4_f2,1,1,1,16
1,s4_h1,1,1,1,16
1,s4_h2,1,1,1,16
0,s1_f3,0,0,0,16
0.4,s1_h3,0.8,0.12,0.303265,16
1,s1_h4,1,1,1,16
1,s2_f3,1,1,1,16
1,s2_h3,1,1,1,16
1,s2_h4,1,1,1,16
1,s3_f3,1,1,1,16
1,s3_h3,1,1,1,16
1,s3_h4,1,1,1,16
1,s4_f3,1,1,1,16
1,s4_h3,1,1,1,16
1,s4_h4,1,1,1,16
1,s1_f4,1,1,1,16
0,s1_h5,0,0,0,16
0,s2_f4,1,0,0.303265,16
1,s2_h5,1,1,1,16
1,s3_f4,1,1,1,16
1,s3_h5,1,1,1,16
1,s4_f4,1,1,1,16
1,s4_h5,1,0.98,1,16
0.4,s1_f5,0.8,0.271167,0.303265,16
1,s2_f5,1,0.973333,1,16
1,s3_f5,1,0.993333,1,16
1,s4_f5,1,0.966667,1,16
0.2,s1_f1,0.2,1,0.402192,17
0.2,s1_f2,1,0,0.303265,17
0.2,s1_h1,0.2,1,0.402192,17
1,s1_h2,1,1,1,17
1,s2_f1,1,1,1,17
1,s2_f2,1,1,1,17
1,s2_h1,1,1,1,17
1,s2_h2,1,1,1,17
1,s3_f1,1,1,1,17
1,s3_f2,1,1,1,17
1,s3_h1,1,1,1,17
0.2,s3_h2,1,0,0.303265,17
1,s4_f1,1,1,1,17
1,s4_f2,1,1,1,17
1,s4_h1,1,1,1,17
1,s4_h2,1,1,1,17
1,s1_f3,1,1,1,17
0,s1_h3,1,0,0.303265,17
0,s1_h4,1,0,0.303265,17
1,s2_f3,1,1,1,17
1,s2_h3,1,1,1,17
1,s2_h4,1,1,1,17
1,s3_f3,1,1,1,17
1,s3_h3,1,1,1,17
1,s3_h4,1,1,1,17
0,s4_f3,0,0,0,17
1,s4_h3,1,1,1,17
1,s4_h4,1,1,1,17
0,s1_f4,0,0,0,17
0.4,s1_h5,0.8,0.236667,0.303265,17
1,s2_f4,1,0.96,1,17
1,s2_h5,1,0.993333,1,17
1,s3_f4,1,1,1,17
1,s3_h5,1,0.993333,1,17
1,s4_f4,1,1,1,17
1,s4_h5,1,0.986667,1,17
0,s1_f5,1,0,0.303265,17
1,s2_f5,1,0.973333,1,17
1,s3_f5,1,0.993333,1,17
1,s4_f5,1,0.966667,1,17
1,s1_f1,1,1,1,18
1,s1_f2,1,1,1,18
0,s1_h1,0,0,0,18
1,s1_h2,1,1,1,18
1,s2_f1,1,1,1,18
1,s2_f2,1,1,1,18
1,s2_h1,1,1,1,18
1,s2_h2,1,1,1,18
1,s3_f1,1,1,1,18
1,s3_f2,1,1,1,18
1,s3_h1,1,1,1,18
1,s3_h2,1,1,1,18
1,s4_f1,1,1,1,18
1,s4_f2,1,1,1,18
1,s4_h1,1,1,1,18
0,s4_h2,1,0,0.303265,18
1,s1_f3,1,1,1,18
0,s1_h3,0,0,0,18
1,s1_h4,1,1,1,18
1,s2_f3,1,1,1,18
1,s2_h3,1,1,1,18
1,s2_h4,1,1,1,18
1,s3_f3,1,1,1,18
1,s3_h3,1,1,1,18
1,s3_h4,1,1,1,18
1,s4_f3,1,1,1,18
1,s4_h3,1,1,1,18
1,s4_h4,1,1,1,18
1,s1_f4,1,1,1,18
1,s1_h5,1,0.98,1,18
0.2,s2_f4,0.2,0.96,0.402192,18
1,s2_h5,1,1,1,18
1,s3_f4,1,1,1,18
1,s3_h5,1,1,1,18
1,s4_f4,1,1,1,18
1,s4_h5,1,0.98,1,18
1,s1_f5,1,0.993333,1,18
1,s2_f5,1,0.993333,1,18
1,s3_f5,1,0.986667,1,18
0.6,s4_f5,1,0.294667,0.402192,18
1,s1_f1,1,1,1,19
0.2,s1_f2,0.2,1,0.402192,19
0.4,s1_h1,0.8,0.075,0.219525,19
0.2,s1_h2,1,0,0.303265,19
1,s2_f1,1,1,1,19
1,s2_f2,1,1,1,19
1,s2_h1,1,1,1,19
1,s2_h2,1,1,1,19
0,s3_f1,0,0,0,19
1,s3_f2,1,1,1,19
1,s3_h1,1,1,1,19
1,s3_h2,1,1,1,19
1,s4_f1,1,1,1,19
1,s4_f2,1,1,1,19
1,s4_h1,1,1,1,19
1,s4_h2,1,1,1,19
1,s1_f3,1,1,1,19
0.4,s1_h3,0.8,0.175,0.303265,19
1,s1_h4,1,1,1,19
1,s2_f3,1,1,1,19
1,s2_h3,1,1,1,19
1,s2_h4,1,1,1,19
1,s3_f3,1,1,1,19
1,s3_h3,1,1,1,19
1,s3_h4,1,1,1,19
1,s4_f3,1,1,1,19
1,s4_h3,1,1,1,19
0.4,s4_h4,0.8,0.12,0.303265,19
0.4,s1_f4,0.8,0.210833,0.303265,19
0.4,s1_h5,0.6,0.486667,0.303265,19
1,s2_f4,1,0.973333,1,19
1,s2_h5,1,0.993333,1,19
1,s3_f4,1,0.986667,1,19
1,s3_h5,1,0.993333,1,19
1,s4_f4,1,0.986667,1,19
1,s4_h5,1,0.986667,1,19
1,s1_f5,1,0.98,1,19
1,s2_f5,1,0.98,1,19
0.4,s3_f5,0.8,0.165,0.303265,19
1,s4_f5,1,0.96,1,19
1,s1_f1,1,1,1,20
1,s1_f2,1,1,1,20
1,s1_h1,1,1,1,20
1,s1_h2,1,1,1,20
1,s2_f1,1,1,1,20
1,s2_f2,1,1,1,20
1,s2_h1,1,1,1,20
1,s2_h2,1,1,1,20
0.2,s3_f1,0.2,1,0.402192,20
1,s3_f2,1,1,1,20
1,s3_h1,1,1,1,20
0,s3_h2,0,0,0,20
1,s4_f1,1,1,1,20
0.2,s4_f2,1,0,0.303265,20
0,s4_h1,1,0,0.303265,20
1,s4_h2,1,1,1,20
0.2,s1_f3,1,0,0.303265,20
0,s1_h3,0,0,0,20
0,s1_h4,1,0,0.303265,20
1,s2_f3,1,1,1,20
1,s2_h3,1,1,1,20
1,s2_h4,1,1,1,20
1,s3_f3,1,1,1,20
1,s3_h3,1,1,1,20
