Label,NodeID,Recente,Ancienne,periode,label_experience
1.0,s3_h2,0.992659,0.89708,5,0.9352
1.0,s4_f1,0.999816,0.901146,5,0.9352
1.0,s4_f2,0.995412,0.89848,5,0.9352
1.0,s4_h1,0.997247,0.727203,5,0.8488
1.0,s4_h2,0.998165,0.858956,5,0.90064
0.0,s1_f3,0.261524,0.793379,5,0.46607999999999994
0.0,s1_h3,0.0,0.591875,5,0.3432
1.0,s1_h4,0.997935,0.552402,5,0.7528000000000001
1.0,s2_f3,0.998165,0.900582,5,0.9352
1.0,s2_h3,1.0,0.900911,5,0.9352
0.0,s2_h4,0.996559,0.900066,5,0.9352
1.0,s3_f3,0.999082,0.90132,5,0.9352
1.0,s3_h3,1.0,0.900911,5,0.9352
1.0,s3_h4,0.995183,0.897409,5,0.9352
1.0,s4_f3,0.999082,0.90132,5,0.9352
1.0,s4_h3,0.997247,0.805547,5,0.88336
1.0,s4_h4,0.996559,0.900066,5,0.9352
1.0,s1_f4,0.701249,0.656892,5,0.5966400000000001
0.0,s1_h5,0.70027,0.651177,5,0.6312
1.0,s2_f4,0.992353,0.897365,5,0.9352
1.0,s2_h5,0.999816,0.900967,5,0.9352
1.0,s3_f4,0.999388,0.760652,5,0.8488
1.0,s3_h5,0.997431,0.900935,5,0.9352
0.0,s4_f4,0.999388,0.899911,5,0.9352
1.0,s4_h5,0.999816,0.680064,5,0.77968
0.0,s1_f5,1.0,0.858141,5,0.90064
1.0,s2_f5,0.994494,0.899521,5,0.9352
1.0,s3_f5,1.0,0.679167,5,0.7912
1.0,s4_f5,1.0,0.775587,5,0.8392
1.0,s1_f1,0.0,0.734443,6,0.41328
0.0,s1_f2,0.997247,0.246159,6,0.511456
1.0,s1_h1,0.997247,0.697567,6,0.8171200000000001
1.0,s1_h2,0.0,0.762745,6,0.41712
1.0,s2_f1,0.997247,0.940072,6,0.96112
1.0,s2_f2,0.994494,0.939801,6,0.96112
1.0,s2_h1,0.994494,0.938768,6,0.96112
1.0,s2_h2,0.99633,0.941653,6,0.96112
0.2,s3_f1,0.997247,0.941286,6,0.96112
1.0,s3_f2,0.0774968,0.942241,6,0.56112
0.0,s3_h1,0.261524,0.590309,6,0.27964799999999995
0.2,s3_h2,0.995412,0.93715,6,0.96112
1.0,s4_f1,1.0,0.942512,6,0.96112
1.0,s4_f2,0.997247,0.939118,6,0.96112
1.0,s4_h1,0.997247,0.840415,6,0.90928
1.0,s4_h2,0.999082,0.917317,6,0.940384
0.0,s1_f3,0.0,0.570406,6,0.27964799999999995
0.2,s1_h3,0.265562,0.34374,6,0.20592
1.0,s1_h4,0.999082,0.739186,6,0.8516800000000001
1.0,s2_f3,0.997247,0.941492,6,0.96112
1.0,s2_h3,0.999082,0.942453,6,0.96112
1.0,s2_h4,0.0,0.940519,6,0.56112
1.0,s3_f3,1.0,0.942306,6,0.96112
1.0,s3_h3,0.999082,0.942453,6,0.96112
