Label,NodeID,knowledge,experiance,periode
1,s2_h1,0.995412,0.939053,5
1,s2_h2,0.998624,0.881227,5
1,s3_f1,0.997935,0.846619,5
1,s3_f2,0.997935,0.942751,5
1,s3_h1,0.999082,0.942306,5
1,s3_h2,0.998624,0.801064,5
1,s4_f1,0.996559,0.940458,5
1,s4_f2,0.999312,0.941046,5
1,s4_h1,0.99633,0.798982,5
1,s4_h2,0.998624,0.942077,5
1,s1_f3,0.998624,0.283241,5
0,s1_h3,0,0.574985,5
1,s1_h4,1,0.942968,5
1,s2_f3,0.995871,0.939118,5
1,s2_h3,0.997247,0.940164,5
1,s2_h4,0.994494,0.864787,5
1,s3_f3,0.995871,0.939801,5
1,s3_h3,1,0.942604,5
1,s3_h4,1,0.882474,5
1,s4_f3,0.998624,0.942241,5
1,s4_h3,0.997247,0.695032,5
1,s4_h4,1,0.942968,5
0.4,s1_f4,0.526316,0.698538,5
1,s1_h5,0.999082,0.633095,5
1,s2_f4,0.998165,0.941194,5
1,s2_h5,0.999082,0.699052,5
1,s3_f4,0.999082,0.699127,5
1,s3_h5,0.998165,0.940276,5
1,s4_f4,0.999082,0.942604,5
1,s4_h5,0.993577,0.938642,5
1,s1_f5,0.998624,0.52204,5
1,s2_f5,0.995871,0.851758,5
1,s3_f5,0.998624,0.941951,5
1,s4_f5,0.995871,0.939511,5
1,s1_f1,0.995183,0.919495,6
0.4,s1_f2,0.285978,0.565719,6
1,s1_h1,0.997247,0.191003,6
1,s1_h2,0.998165,0.824563,6
1,s2_f1,0.996559,0.963977,6
1,s2_f2,0.999082,0.965887,6
1,s2_h1,0.994494,0.962681,6
0,s2_h2,0.261524,0.930444,6
1,s3_f1,0.997935,0.910056,6
1,s3_f2,0.999082,0.965887,6
0.2,s3_h1,0.371335,0.966108,6
1,s3_h2,0.999082,0.883888,6
1,s4_f1,0.996559,0.963977,6
1,s4_f2,0.998165,0.965473,6
1,s4_h1,0.997247,0.881717,6
1,s4_h2,0.999082,0.965783,6
0,s1_f3,0,0.583155,6
1,s1_h3,0.995871,0.333931,6
1,s1_h4,1,0.966878,6
1,s2_f3,0.995412,0.962911,6
1,s2_h3,0.995871,0.964096,6
1,s2_h4,0.994494,0.919165,6
1,s3_f3,0.99633,0.963308,6
1,s3_h3,0.998624,0.966666,6
1,s3_h4,1,0.931745,6
1,s4_f3,0.999082,0.965878,6
1,s4_h3,0.998624,0.821732,6
1,s4_h4,1,0.966878,6
0.6,s1_f4,0.698893,0.626336,6
1,s1_h5,0.999082,0.78653,6
1,s2_f4,0.996972,0.965078,6
1,s2_h5,0.999082,0.824835,6
1,s3_f4,0.999725,0.824879,6
1,s3_h5,0.998165,0.964545,6
1,s4_f4,0.999725,0.966282,6
1,s4_h5,0.993577,0.961673,6
0.6,s1_f5,0.697379,0.721841,6
1,s2_f5,0.99711,0.912175,6
1,s3_f5,0.997385,0.96571,6
1,s4_f5,0.994632,0.963139,6
0.6,s1_f1,0.691644,0.951226,7
1,s1_f2,0.99766,0.448442,7
1,s1_h1,1,0.529009,7
1,s1_h2,0.998624,0.897343,7
1,s2_f1,0.998165,0.977637,7
1,s2_f2,0.996834,0.979803,7
1,s2_h1,0.991742,0.976018,7
1,s2_h2,0.998624,0.650009,7
1,s3_f1,0.99633,0.946898,7
0.6,s3_f2,0.701233,0.979803,7
0,s3_h1,0,0.716758,7
1,s3_h2,0.998624,0.932181,7
1,s4_f1,0.998165,0.977637,7
1,s4_f2,0.999587,0.979179,7
1,s4_h1,1,0.930152,7
1,s4_h2,0.998624,0.979744,7
1,s1_f3,0.998624,0.338676,7
0.2,s1_h3,0.383747,0.61144,7
0,s1_h4,0,0.980764,7
1,s2_f3,0.995871,0.976536,7
1,s2_h3,0.997247,0.977417,7
1,s2_h4,0.994494,0.950746,7
1,s3_f3,0.995871,0.977152,7
1,s3_h3,1,0.980064,7
1,s3_h4,1,0.96036,7
1,s4_f3,0.998624,0.979799,7
1,s4_h3,0.997247,0.895891,7
1,s4_h4,1,0.980764,7
1,s1_f4,0.999082,0.656755,7
0,s1_h5,0.261524,0.87564,7
1,s2_f4,0.998165,0.978449,7
1,s2_h5,0.999082,0.897886,7
0.2,s3_f4,0.643471,0.898181,7
1,s3_h5,0.99633,0.97864,7
1,s4_f4,0.999082,0.980302,7
1,s4_h5,0.995412,0.975048,7
1,s1_f5,0.998624,0.711586,7
1,s2_f5,0.995871,0.947783,7
1,s3_f5,0.998624,0.978989,7
1,s4_f5,0.995871,0.976342,7
0,s1_f1,0,0.8424,8
0,s1_f2,0.261524,0.678694,8
1,s1_h1,0.995114,0.726466,8
0.4,s1_h2,0.429143,0.939803,8
1,s2_f1,1,0.986243,8
1,s2_f2,0.999082,0.986943,8
1,s2_h1,0.996628,0.98261,8
1,s2_h2,0.998165,0.796161,8
1,s3_f1,0.994494,0.967622,8
1,s3_f2,0.999082,0.863017,8
0.2,s3_h1,0.478073,0.416267,8
1,s3_h2,0.999082,0.960036,8
1,s4_f1,1,0.986243,8
1,s4_f2,0.998165,0.987735,8
1,s4_h1,0.995114,0.959435,8
1,s4_h2,0.999082,0.987659,8
0,s1_f3,0.0774968,0.615349,8
0,s1_h3,0.261524,0.515983,8
1,s1_h4,0.997408,0.569593,8
1,s2_f3,0.995412,0.984642,8
1,s2_h3,0.997247,0.98573,8
1,s2_h4,0.997087,0.969087,8
1,s3_f3,0.99633,0.984999,8
1,s3_h3,1,0.988422,8
0.6,s3_h4,0.700201,0.976978,8
1,s4_f3,0.999082,0.987691,8
1,s4_h3,0.997247,0.938383,8
1,s4_h4,0.997408,0.988828,8
0.6,s1_f4,0.696691,0.800271,8
0,s1_h5,0,0.61818,8
1,s2_f4,0.998165,0.986715,8
1,s2_h5,0.999082,0.940311,8
1,s3_f4,0.999082,0.791397,8
1,s3_h5,0.99633,0.986056,8
1,s4_f4,0.999082,0.988176,8
1,s4_h5,0.995412,0.983585,8
1,s1_f5,1,0.831922,8
1,s2_f5,0.997247,0.967943,8
1,s3_f5,0.997247,0.987221,8
0,s4_f5,0,0.984529,8
1,s1_f1,0.995183,0.489236,9
0.6,s1_f2,0.506198,0.503801,9
1,s1_h1,0.9961,0.839093,9
0,s1_h2,0,0.725716,9
1,s2_f1,0.996559,0.99201,9
1,s2_f2,0.999082,0.992033,9
1,s2_h1,0.995641,0.988487,9
1,s2_h2,0.997247,0.880848,9
1,s3_f1,0.997935,0.978888,9
1,s3_f2,0.999082,0.92006,9
1,s3_h1,0.998853,0.442179,9
1,s3_h2,1,0.976406,9
1,s4_f1,0.996559,0.99201,9
1,s4_f2,0.998165,0.992107,9
0.6,s4_h1,0.701784,0.974393,9
1,s4_h2,1,0.992448,9
0,s1_f3,0.261524,0.389862,9
0,s1_h3,0,0.409305,9
1,s1_h4,1,0.748948,9
1,s2_f3,0.995412,0.989157,9
1,s2_h3,0.997247,0.990559,9
1,s2_h4,0.994494,0.980825,9
1,s3_f3,0.99633,0.989749,9
1,s3_h3,1,0.993276,9
1,s3_h4,1,0.860943,9
1,s4_f3,0.999082,0.992467,9
1,s4_h3,0.997247,0.963061,9
1,s4_h4,1,0.992425,9
1,s1_f4,1,0.756847,9
1,s1_h5,0.999082,0.359017,9
1,s2_f4,0.997247,0.991515,9
1,s2_h5,0.999082,0.96495,9
0,s3_f4,0,0.878466,9
1,s3_h5,0.998165,0.990363,9
1,s4_f4,1,0.992748,9
1,s4_h5,0.993577,0.988544,9
1,s1_f5,1,0.902387,9
1,s2_f5,0.997247,0.980228,9
1,s3_f5,0.997247,0.991424,9
0.6,s4_f5,0.495646,0.571779,9
1,s1_f1,0.995183,0.701347,10
1,s1_f2,0.996559,0.504806,10
0.4,s1_h1,0.423178,0.904916,10
1,s1_h2,0.998624,0.42147,10
1,s2_f1,0.996559,0.993917,10
1,s2_f2,0.997935,0.994988,10
1,s2_h1,0.995412,0.991486,10
1,s2_h2,0.998624,0.929647,10
1,s3_f1,0.997935,0.986873,10
1,s3_f2,0.997935,0.953189,10
1,s3_h1,0.999082,0.675556,10
1,s3_h2,0.998624,0.986297,10
1,s4_f1,0.996559,0.993917,10
1,s4_f2,0.999312,0.994647,10
1,s4_h1,0.99633,0.860105,10
1,s4_h2,0.998624,0.995614,10
0,s1_f3,0.261524,0.336058,10
0.4,s1_h3,0.406088,0.23771,10
1,s1_h4,1,0.854198,10
1,s2_f3,0.995412,0.991779,10
1,s2_h3,0.997247,0.993363,10
1,s2_h4,0.994494,0.986556,10
1,s3_f3,0.99633,0.992508,10
1,s3_h3,1,0.996095,10
1,s3_h4,1,0.919241,10
1,s4_f3,0.999082,0.99524,10
1,s4_h3,0.997247,0.977393,10
1,s4_h4,1,0.995601,10
1,s1_f4,1,0.858785,10
0,s1_h5,0,0.627355,10
1,s2_f4,0.997247,0.993918,10
1,s2_h5,0.999082,0.97926,10
1,s3_f4,1,0.510182,10
1,s3_h5,0.99633,0.993634,10
1,s4_f4,1,0.995788,10
1,s4_h5,0.995412,0.990654,10
1,s1_f5,0.999082,0.94331,10
1,s2_f5,0.99633,0.987363,10
0.4,s3_f5,0.403909,0.993865,10
1,s4_f5,0.995412,0.539861,10
1,s1_f1,0.995183,0.824533,11
1,s1_f2,0.997247,0.710967,11
1,s1_h1,0.999082,0.702954,11
1,s1_h2,0.998624,0.663433,11
1,s2_f1,0.996559,0.995025,11
1,s2_f2,0.997247,0.996224,11
1,s2_h1,0.992659,0.993132,11
1,s2_h2,0.998624,0.958564,11
1,s3_f1,0.997935,0.991511,11
0,s3_f2,0,0.971948,11
1,s3_h1,0.998165,0.81119,11
1,s3_h2,0.998624,0.991465,11
1,s4_f1,0.996559,0.995025,11
1,s4_f2,1,0.996603,11
1,s4_h1,0.999082,0.917215,11
1,s4_h2,0.998624,0.996876,11
1,s1_f3,0.998624,0.304811,11
0.4,s1_h3,0.429143,0.3083,11
1,s1_h4,1,0.915323,11
1,s2_f3,0.995871,0.993302,11
1,s2_h3,0.997247,0.994991,11
1,s2_h4,0.994494,0.989884,11
1,s3_f3,0.995871,0.99411,11
1,s3_h3,1,0.997732,11
1,s3_h4,1,0.953098,11
1,s4_f3,0.998624,0.996851,11
1,s4_h3,0.997247,0.985717,11
1,s4_h4,1,0.997445,11
1,s1_f4,1,0.917987,11
1,s1_h5,0.998165,0.364346,11
1,s2_f4,0.997247,0.995314,11
1,s2_h5,0.998165,0.98757,11
1,s3_f4,1,0.715531,11
0,s3_h5,0.0774968,0.994764,11
1,s4_f4,1,0.997554,11
1,s4_h5,0.99633,0.992649,11
1,s1_f5,0.998624,0.966692,11
1,s2_f5,0.995871,0.991122,11
1,s3_f5,0.998624,0.746535,11
1,s4_f5,0.995871,0.730845,11
1,s1_f1,0.995183,0.896076,12
1,s1_f2,0.996559,0.830986,12
0,s1_h1,0.261524,0.827102,12
1,s1_h2,0.998624,0.803957,12
1,s2_f1,0.996559,0.995668,12
1,s2_f2,0.997935,0.996653,12
1,s2_h1,0.995412,0.992934,12
1,s2_h2,0.998624,0.975359,12
1,s3_f1,0.997935,0.994204,12
1,s3_f2,0.997935,0.564473,12
1,s3_h1,0.999082,0.889577,12
1,s3_h2,0.998624,0.994466,12
1,s4_f1,0.996559,0.995668,12
1,s4_f2,0.999312,0.998027,12
1,s4_h1,0.99633,0.951537,12
1,s4_h2,0.998624,0.997609,12
1,s1_f3,0.998624,0.595682,12
1,s1_h3,0.995412,0.358962,12
1,s1_h4,1,0.950823,12
1,s2_f3,0.995871,0.994379,12
1,s2_h3,0.99633,0.995937,12
1,s2_h4,0.994494,0.991817,12
1,s3_f3,0.995871,0.994848,12
1,s3_h3,0.999082,0.998683,12
1,s3_h4,1,0.972761,12
1,s4_f3,0.998624,0.997594,12
0.4,s4_h3,0.289029,0.990551,12
1,s4_h4,1,0.998516,12
1,s1_f4,1,0.95237,12
1,s1_h5,0.999082,0.630065,12
1,s2_f4,0.997247,0.996124,12
1,s2_h5,0.999082,0.992012,12
1,s3_f4,1,0.834791,12
1,s3_h5,0.998165,0.610213,12
1,s4_f4,1,0.998579,12
1,s4_h5,0.993577,0.994192,12
1,s1_f5,0.998624,0.980079,12
1,s2_f5,0.995871,0.993113,12
1,s3_f5,0.998624,0.852219,12
1,s4_f5,0.995871,0.841953,12
0,s1_f1,0,0.937625,13
0.2,s1_f2,0.470801,0.9004,13
0.6,s1_h1,0.700614,0.589991,13
1,s1_h2,0.999082,0.885568,13
1,s2_f1,1,0.996042,13
1,s2_f2,0.999082,0.997191,13
1,s2_h1,0.998417,0.993973,13
1,s2_h2,0.999082,0.985112,13
1,s3_f1,0.994494,0.995769,13
1,s3_f2,0.999082,0.746196,13
1,s3_h1,0.999105,0.935485,13
1,s3_h2,0.998165,0.996209,13
1,s4_f1,1,0.996042,13
1,s4_f2,0.998165,0.998566,13
1,s4_h1,0.997454,0.970316,13
0,s4_h2,0.378951,0.998034,13
1,s1_f3,0.998624,0.76461,13
1,s1_h3,0.995871,0.625784,13
1,s1_h4,1,0.97144,13
1,s2_f3,0.995871,0.995005,13
1,s2_h3,0.995871,0.996102,13
1,s2_h4,0.994494,0.992939,13
1,s3_f3,0.995871,0.995277,13
1,s3_h3,0.998624,0.99885,13
1,s3_h4,1,0.984181,13
1,s4_f3,0.998624,0.998026,13
1,s4_h3,0.998624,0.696448,13
1,s4_h4,1,0.999138,13
1,s1_f4,1,0.972338,13
0.6,s1_h5,0.698068,0.78477,13
1,s2_f4,0.997247,0.996595,13
1,s2_h5,0.999449,0.994976,13
1,s3_f4,1,0.904052,13
1,s3_h5,0.997798,0.772856,13
1,s4_f4,1,0.999175,13
1,s4_h5,0.993944,0.993934,13
1,s1_f5,0.998624,0.987853,13
1,s2_f5,0.995871,0.994269,13
1,s3_f5,0.998624,0.913597,13
1,s4_f5,0.995871,0.906481,13
1,s1_f1,0.995183,0.544539,14
0.6,s1_f2,0.69348,0.720297,14
0,s1_h1,0.261524,0.636368,14
1,s1_h2,0.998624,0.933157,14
1,s2_f1,0.996559,0.997701,14
1,s2_f2,0.999082,0.997984,14
1,s2_h1,1,0.995836,14
1,s2_h2,0.998624,0.990969,14
1,s3_f1,0.997935,0.995234,14
1,s3_f2,0.999082,0.852215,14
1,s3_h1,1,0.962157,14
1,s3_h2,0.998624,0.997029,14
1,s4_f1,0.996559,0.997701,14
1,s4_f2,0.998165,0.998398,14
1,s4_h1,1,0.981693,14
1,s4_h2,0.998624,0.738492,14
1,s1_f3,0.999082,0.862717,14
0.2,s1_h3,0.478899,0.780938,14
1,s1_h4,1,0.983413,14
1,s2_f3,0.99633,0.995368,14
1,s2_h3,0.995389,0.996005,14
1,s2_h4,0.994494,0.993591,14
1,s3_f3,0.995412,0.995526,14
1,s3_h3,0.998142,0.998755,14
1,s3_h4,1,0.990813,14
0.2,s4_f3,0.261524,0.998276,14
1,s4_h3,0.999105,0.823131,14
1,s4_h4,1,0.9995,14
1,s1_f4,1,0.983935,14
1,s1_h5,0.999908,0.748422,14
1,s2_f4,0.997247,0.996869,14
1,s2_h5,0.999908,0.996851,14
0,s3_f4,0,0.944277,14
1,s3_h5,0.999816,0.86716,14
1,s4_f4,1,0.999521,14
1,s4_h5,0.998532,0.993938,14
1,s1_f5,0.998624,0.992369,14
1,s2_f5,0.995871,0.994941,14
1,s3_f5,0.998624,0.949243,14
1,s4_f5,0.995871,0.943956,14
1,s1_f1,0.995183,0.733465,15
0,s1_f2,0,0.709054,15
1,s1_h1,1,0.47922,15
1,s1_h2,0.998624,0.960603,15
1,s2_f1,0.996559,0.997222,15
1,s2_f2,1,0.998444,15
1,s2_h1,1,0.997582,15
1,s2_h2,0.998624,0.994178,15
1,s3_f1,0.997935,0.996367,15
1,s3_f2,1,0.913787,15
0.2,s3_h1,0.484473,0.978022,15
1,s3_h2,0.998624,0.997698,15
1,s4_f1,0.996559,0.997222,15
1,s4_f2,0.997247,0.9983,15
1,s4_h1,1,0.989368,15
1,s4_h2,0.998624,0.847549,15
1,s1_f3,0.998624,0.919886,15
0.6,s1_h3,0.701302,0.654312,15
1,s1_h4,1,0.990367,15
1,s2_f3,0.995871,0.995771,15
1,s2_h3,0.996857,0.995747,15
1,s2_h4,0.997523,0.99397,15
1,s3_f3,0.995871,0.995478,15
1,s3_h3,0.99961,0.998498,15
1,s3_h4,1,0.994664,15
1,s4_f3,0.998624,0.689404,15
1,s4_h3,0.997637,0.896906,15
1,s4_h4,1,0.999709,15
1,s1_f4,0.999082,0.99067,15
1,s1_h5,1,0.853854,15
1,s2_f4,0.998165,0.997027,15
1,s2_h5,1,0.998133,15
0.6,s3_f4,0.563089,0.548402,15
1,s3_h5,1,0.922774,15
1,s4_f4,0.999082,0.999722,15
1,s4_h5,1,0.995864,15
1,s1_f5,0.999082,0.994991,15
1,s2_f5,0.99633,0.995331,15
0,s3_f5,0.261524,0.969945,15
1,s4_f5,0.995412,0.965721,15
