Label,NodeID,network_behaviour,data_collection_behaviour,Reward_punishment,periode
1,s3_h5,1,0.99,1,4
1,s4_f4,1,0.995,1,4
1,s4_h5,1,0.99,1,4
1,s1_f5,1,0.993333,1,4
1,s2_f5,1,0.946667,1,4
1,s3_f5,1,0.986667,1,4
1,s4_f5,1,0.993333,1,4
1,s1_f1,1,0.993333,1,5
0.6,s1_f2,0.6,0.9785,0.654985,5
0,s1_h1,1,0,0.303265,5
1,s1_h2,1,0.96,1,5
1,s2_f1,1,0.986667,1,5
1,s2_f2,1,0.992833,1,5
1,s2_h1,1,0.966667,1,5
1,s2_h2,1,1,1,5
1,s3_f1,1,0.993333,1,5
1,s3_f2,1,0.972833,1,5
1,s3_h1,1,0.993333,1,5
1,s3_h2,1,1,1,5
1,s4_f1,1,0.946667,1,5
1,s4_f2,1,0.987167,1,5
1,s4_h1,1,0.973333,1,5
1,s4_h2,1,1,1,5
1,s1_f3,1,0.98,1,5
1,s1_h3,1,0.993333,1,5
1,s1_h4,1,0.986667,1,5
1,s2_f3,1,1,1,5
1,s2_h3,1,0.986667,1,5
1,s2_h4,1,0.993333,1,5
1,s3_f3,1,1,1,5
1,s3_h3,1,0.946667,1,5
1,s3_h4,1,0.993333,1,5
1,s4_f3,1,0.98,1,5
1,s4_h3,1,0.993333,1,5
1,s4_h4,1,0.953333,1,5
1,s1_f4,1,0.985,1,5
1,s1_h5,1,0.99,1,5
1,s2_f4,1,0.985,1,5
1,s2_h5,1,0.99,1,5
1,s3_f4,1,0.975,1,5
1,s3_h5,1,0.99,1,5
1,s4_f4,1,0.995,1,5
1,s4_h5,1,0.99,1,5
1,s1_f5,1,0.993333,1,5
1,s2_f5,1,0.946667,1,5
1,s3_f5,1,0.986667,1,5
1,s4_f5,1,0.993333,1,5
1,s1_f1,1,0.993333,1,6
1,s1_f2,1,1,1,6
1,s1_h1,1,0.993333,1,6
1,s1_h2,1,0.96,1,6
1,s2_f1,1,0.986667,1,6
1,s2_f2,1,1,1,6
1,s2_h1,1,0.946667,1,6
1,s2_h2,1,1,1,6
1,s3_f1,1,0.993333,1,6
1,s3_f2,1,0.98,1,6
1,s3_h1,1,0.986667,1,6
1,s3_h2,1,1,1,6
1,s4_f1,1,0.946667,1,6
1,s4_f2,1,0.98,1,6
1,s4_h1,1,0.993333,1,6
1,s4_h2,1,1,1,6
1,s1_f3,1,0.98,1,6
1,s1_h3,1,0.993333,1,6
1,s1_h4,1,0.986667,1,6
1,s2_f3,1,1,1,6
1,s2_h3,1,0.986667,1,6
1,s2_h4,1,0.993333,1,6
1,s3_f3,1,1,1,6
1,s3_h3,1,0.946667,1,6
1,s3_h4,1,0.993333,1,6
1,s4_f3,1,0.98,1,6
1,s4_h3,1,0.993333,1,6
1,s4_h4,1,0.953333,1,6
0.4,s1_f4,0.8,0.511,0.518573,6
1,s1_h5,1,0.99,1,6
1,s2_f4,1,0.98,1,6
1,s2_h5,1,0.99,1,6
1,s3_f4,1,0.98,1,6
1,s3_h5,1,0.99,1,6
1,s4_f4,1,1,1,6
1,s4_h5,1,0.99,1,6
1,s1_f5,1,0.993333,1,6
1,s2_f5,1,0.946667,1,6
1,s3_f5,1,0.986667,1,6
1,s4_f5,1,0.993333,1,6
1,s1_f1,1,0.993333,1,7
1,s1_f2,1,1,1,7
0.4,s1_h1,0.6,0.9515,0.654985,7
1,s1_h2,1,0.96,1,7
1,s2_f1,1,0.986667,1,7
1,s2_f2,1,1,1,7
1,s2_h1,1,0.9505,1,7
1,s2_h2,1,1,1,7
1,s3_f1,1,0.993333,1,7
1,s3_f2,1,0.996,1,7
1,s3_h1,1,0.9905,1,7
1,s3_h2,1,1,1,7
1,s4_f1,1,0.946667,1,7
1,s4_f2,1,0.996,1,7
1,s4_h1,1,0.9895,1,7
1,s4_h2,1,1,1,7
1,s1_f3,1,0.98,1,7
0.4,s1_h3,0.6,0.672,0.402192,7
0.2,s1_h4,1,0.261333,0.402192,7
1,s2_f3,1,1,1,7
1,s2_h3,1,0.993333,1,7
1,s2_h4,1,0.986667,1,7
1,s3_f3,1,1,1,7
1,s3_h3,1,0.966667,1,7
1,s3_h4,1,0.986667,1,7
1,s4_f3,1,0.98,1,7
1,s4_h3,1,0.973333,1,7
1,s4_h4,1,0.973333,1,7
0,s1_f4,0,0,0,7
1,s1_h5,1,0.99,1,7
1,s2_f4,1,0.98,1,7
1,s2_h5,1,0.99,1,7
1,s3_f4,1,0.98,1,7
1,s3_h5,1,0.99,1,7
1,s4_f4,1,1,1,7
1,s4_h5,1,0.99,1,7
1,s1_f5,1,0.993333,1,7
1,s2_f5,1,0.946667,1,7
1,s3_f5,1,0.986667,1,7
1,s4_f5,1,0.993333,1,7
1,s1_f1,1,0.993333,1,8
1,s1_f2,1,1,1,8
1,s1_h1,1,0.993333,1,8
1,s1_h2,1,0.96,1,8
1,s2_f1,1,0.986667,1,8
1,s2_f2,1,1,1,8
1,s2_h1,1,0.946667,1,8
1,s2_h2,1,1,1,8
1,s3_f1,1,0.993333,1,8
1,s3_f2,1,1,1,8
1,s3_h1,1,0.986667,1,8
1,s3_h2,1,1,1,8
1,s4_f1,1,0.946667,1,8
1,s4_f2,1,1,1,8
1,s4_h1,1,0.993333,1,8
1,s4_h2,1,1,1,8
1,s1_f3,1,0.98,1,8
1,s1_h3,1,0.993333,1,8
1,s1_h4,1,0.986667,1,8
1,s2_f3,1,1,1,8
1,s2_h3,1,0.986667,1,8
1,s2_h4,1,0.993333,1,8
1,s3_f3,1,1,1,8
0.2,s3_h3,1,0.241333,0.402192,8
1,s3_h4,1,0.993333,1,8
1,s4_f3,1,0.98,1,8
1,s4_h3,1,0.993333,1,8
1,s4_h4,1,0.953333,1,8
1,s1_f4,1,0.985,1,8
1,s1_h5,1,0.99,1,8
1,s2_f4,1,0.985,1,8
1,s2_h5,1,0.99,1,8
1,s3_f4,1,0.975,1,8
1,s3_h5,1,0.99,1,8
1,s4_f4,1,0.995,1,8
1,s4_h5,1,0.99,1,8
1,s1_f5,1,0.993333,1,8
1,s2_f5,1,0.946667,1,8
1,s3_f5,1,0.986667,1,8
1,s4_f5,1,0.993333,1,8
1,s1_f1,1,0.993333,1,9
1,s1_f2,1,1,1,9
1,s1_h1,1,0.993333,1,9
1,s1_h2,1,0.96,1,9
1,s2_f1,1,0.986667,1,9
1,s2_f2,1,1,1,9
1,s2_h1,1,0.946667,1,9
1,s2_h2,1,1,1,9
1,s3_f1,1,0.993333,1,9
1,s3_f2,1,1,1,9
1,s3_h1,1,0.986667,1,9
1,s3_h2,1,1,1,9
1,s4_f1,1,0.946667,1,9
1,s4_f2,1,1,1,9
1,s4_h1,1,0.993333,1,9
1,s4_h2,1,1,1,9
1,s1_f3,1,0.98,1,9
1,s1_h3,1,0.993333,1,9
1,s1_h4,1,0.986667,1,9
1,s2_f3,1,1,1,9
1,s2_h3,1,0.986667,1,9
1,s2_h4,1,0.993333,1,9
1,s3_f3,1,1,1,9
1,s3_h3,1,0.946667,1,9
1,s3_h4,1,0.993333,1,9
1,s4_f3,1,0.98,1,9
1,s4_h3,1,0.993333,1,9
1,s4_h4,1,0.953333,1,9
1,s1_f4,1,0.985,1,9
1,s1_h5,1,0.99,1,9
1,s2_f4,1,0.985,1,9
1,s2_h5,1,0.99,1,9
1,s3_f4,1,0.975,1,9
1,s3_h5,1,0.99,1,9
1,s4_f4,1,0.995,1,9
1,s4_h5,1,0.99,1,9
1,s1_f5,1,0.993333,1,9
1,s2_f5,1,0.946667,1,9
1,s3_f5,1,0.986667,1,9
1,s4_f5,1,0.993333,1,9
1,s1_f1,1,0.993333,1,10
1,s1_f2,1,1,1,10
1,s1_h1,1,0.993333,1,10
1,s1_h2,1,0.96,1,10
1,s2_f1,1,0.986667,1,10
1,s2_f2,1,1,1,10
1,s2_h1,1,0.946667,1,10
1,s2_h2,1,1,1,10
1,s3_f1,1,0.993333,1,10
1,s3_f2,1,1,1,10
1,s3_h1,1,0.986667,1,10
1,s3_h2,1,1,1,10
1,s4_f1,1,0.946667,1,10
1,s4_f2,1,1,1,10
1,s4_h1,1,0.993333,1,10
1,s4_h2,1,1,1,10
1,s1_f3,1,0.996,1,10
1,s1_h3,1,0.993333,1,10
1,s1_h4,1,0.986667,1,10
1,s2_f3,1,1,1,10
1,s2_h3,1,0.986667,1,10
1,s2_h4,1,0.993333,1,10
1,s3_f3,1,1,1,10
1,s3_h3,1,0.946667,1,10
1,s3_h4,1,0.993333,1,10
1,s4_f3,1,0.996,1,10
1,s4_h3,1,0.993333,1,10
1,s4_h4,1,0.953333,1,10
1,s1_f4,1,0.998222,1,10
1,s1_h5,1,0.99,1,10
1,s2_f4,1,0.998222,1,10
1,s2_h5,1,0.99,1,10
1,s3_f4,1,0.958222,1,10
1,s3_h5,1,0.99,1,10
0.6,s4_f4,0.6,0.996444,0.654985,10
1,s4_h5,1,0.99,1,10
1,s1_f5,1,0.993333,1,10
1,s2_f5,1,0.946667,1,10
1,s3_f5,1,0.986667,1,10
1,s4_f5,1,0.993333,1,10
0,s1_f1,0,0,0,11
1,s1_f2,1,1,1,11
1,s1_h1,1,0.993333,1,11
1,s1_h2,1,0.96,1,11
1,s2_f1,1,0.993333,1,11
1,s2_f2,1,1,1,11
1,s2_h1,1,0.946667,1,11
1,s2_h2,1,1,1,11
1,s3_f1,1,0.973333,1,11
1,s3_f2,1,1,1,11
1,s3_h1,1,0.986667,1,11
1,s3_h2,1,1,1,11
1,s4_f1,1,0.966667,1,11
1,s4_f2,1,1,1,11
1,s4_h1,1,0.993333,1,11
1,s4_h2,1,1,1,11
1,s1_f3,1,1,1,11
1,s1_h3,1,0.993333,1,11
1,s1_h4,1,0.986667,1,11
1,s2_f3,1,1,1,11
1,s2_h3,1,0.986667,1,11
1,s2_h4,1,0.993333,1,11
1,s3_f3,1,1,1,11
1,s3_h3,1,0.946667,1,11
1,s3_h4,1,0.993333,1,11
1,s4_f3,1,1,1,11
1,s4_h3,1,0.993333,1,11
1,s4_h4,1,0.953333,1,11
0,s1_f4,1,0,0.303265,11
1,s1_h5,1,0.99,1,11
1,s2_f4,1,0.98,1,11
1,s2_h5,1,0.99,1,11
1,s3_f4,1,0.98,1,11
1,s3_h5,1,0.99,1,11
1,s4_f4,1,1,1,11
1,s4_h5,1,0.99,1,11
1,s1_f5,1,0.993333,1,11
1,s2_f5,1,0.946667,1,11
1,s3_f5,1,0.986667,1,11
1,s4_f5,1,0.993333,1,11
1,s1_f1,1,0.993333,1,12
1,s1_f2,1,1,1,12
0,s1_h1,0,0,0,12
1,s1_h2,1,0.96,1,12
1,s2_f1,1,0.986667,1,12
1,s2_f2,1,1,1,12
1,s2_h1,1,0.966667,1,12
1,s2_h2,1,1,1,12
1,s3_f1,1,0.993333,1,12
1,s3_f2,1,1,1,12
1,s3_h1,1,0.993333,1,12
1,s3_h2,1,1,1,12
1,s4_f1,1,0.946667,1,12
1,s4_f2,1,1,1,12
1,s4_h1,1,0.973333,1,12
1,s4_h2,1,1,1,12
1,s1_f3,1,1,1,12
1,s1_h3,1,0.993333,1,12
1,s1_h4,1,0.986667,1,12
1,s2_f3,1,1,1,12
1,s2_h3,1,0.986667,1,12
1,s2_h4,1,0.993333,1,12
1,s3_f3,1,1,1,12
1,s3_h3,1,0.946667,1,12
1,s3_h4,1,0.993333,1,12
1,s4_f3,1,1,1,12
1,s4_h3,1,0.993333,1,12
1,s4_h4,1,0.953333,1,12
1,s1_f4,1,0.985,1,12
0.6,s1_h5,0.6,0.952667,0.654985,12
1,s2_f4,1,0.985,1,12
1,s2_h5,1,0.986667,1,12
1,s3_f4,1,0.975,1,12
1,s3_h5,1,0.993333,1,12
1,s4_f4,1,0.995,1,12
1,s4_h5,1,0.993333,1,12
1,s1_f5,1,0.993333,1,12
1,s2_f5,1,0.946667,1,12
1,s3_f5,1,0.986667,1,12
1,s4_f5,1,0.993333,1,12
0,s1_f1,0,0,0,13
0.6,s1_f2,0.6,0.972,0.654985,13
0,s1_h1,0,0,0,13
0,s1_h2,0,0,0,13
1,s2_f1,1,0.993333,1,13
1,s2_f2,1,1,1,13
1,s2_h1,1,0.994,1,13
1,s2_h2,1,1,1,13
1,s3_f1,1,0.973333,1,13
1,s3_f2,1,1,1,13
1,s3_h1,1,1,1,13
1,s3_h2,1,1,1,13
1,s4_f1,1,0.966667,1,13
1,s4_f2,1,1,1,13
1,s4_h1,1,0.994,1,13
1,s4_h2,1,1,1,13
1,s1_f3,1,1,1,13
1,s1_h3,1,0.993333,1,13
1,s1_h4,1,0.986667,1,13
1,s2_f3,1,1,1,13
1,s2_h3,1,0.986667,1,13
1,s2_h4,1,0.993333,1,13
1,s3_f3,1,1,1,13
1,s3_h3,1,0.952667,1,13
1,s3_h4,1,0.993333,1,13
1,s4_f3,1,1,1,13
1,s4_h3,1,0.993333,1,13
1,s4_h4,1,0.959333,1,13
0.4,s1_f4,0.6,0.732667,0.518573,13
0.4,s1_h5,0.8,0.316833,0.402192,13
1,s2_f4,1,0.98,1,13
1,s2_h5,1,0.986667,1,13
1,s3_f4,1,0.98,1,13
1,s3_h5,1,0.993333,1,13
1,s4_f4,1,1,1,13
1,s4_h5,1,0.993333,1,13
1,s1_f5,1,0.973333,1,13
1,s2_f5,1,0.966667,1,13
1,s3_f5,1,0.993333,1,13
0,s4_f5,1,0,0.303265,13
1,s1_f1,1,0.993333,1,14
1,s1_f2,1,1,1,14
1,s1_h1,1,1,1,14
1,s1_h2,1,0.96,1,14
1,s2_f1,1,0.986667,1,14
1,s2_f2,1,1,1,14
1,s2_h1,1,1,1,14
1,s2_h2,1,1,1,14
1,s3_f1,1,0.993333,1,14
1,s3_f2,1,1,1,14
1,s3_h1,1,1,1,14
1,s3_h2,1,1,1,14
1,s4_f1,1,0.946667,1,14
1,s4_f2,1,1,1,14
1,s4_h1,1,1,1,14
1,s4_h2,1,1,1,14
1,s1_f3,1,1,1,14
0.2,s1_h3,0.2,0.786,0.303265,14
1,s1_h4,1,1,1,14
1,s2_f3,1,1,1,14
1,s2_h3,1,1,1,14
1,s2_h4,1,1,1,14
1,s3_f3,1,1,1,14
1,s3_h3,1,1,1,14
1,s3_h4,1,1,1,14
1,s4_f3,1,1,1,14
1,s4_h3,1,1,1,14
1,s4_h4,1,1,1,14
1,s1_f4,1,0.985,1,14
1,s1_h5,1,0.99,1,14
1,s2_f4,1,0.985,1,14
1,s2_h5,1,0.99,1,14
1,s3_f4,1,0.975,1,14
1,s3_h5,1,0.99,1,14
1,s4_f4,1,0.995,1,14
1,s4_h5,1,0.99,1,14
1,s1_f5,1,0.993333,1,14
1,s2_f5,1,0.946667,1,14
1,s3_f5,1,0.986667,1,14
1,s4_f5,1,0.993333,1,14
1,s1_f1,1,0.993333,1,15
0.4,s1_f2,0.6,0.476,0.303265,15
1,s1_h1,1,1,1,15
1,s1_h2,1,0.96,1,15
1,s2_f1,1,0.986667,1,15
1,s2_f2,1,1,1,15
1,s2_h1,1,1,1,15
1,s2_h2,1,1,1,15
1,s3_f1,1,0.993333,1,15
1,s3_f2,1,1,1,15
1,s3_h1,1,1,1,15
1,s3_h2,1,1,1,15
1,s4_f1,1,0.946667,1,15
1,s4_f2,1,1,1,15
1,s4_h1,1,1,1,15
1,s4_h2,1,1,1,15
1,s1_f3,1,1,1,15
0.6,s1_h3,0.6,0.964667,0.654985,15
1,s1_h4,1,1,1,15
1,s2_f3,1,1,1,15
1,s2_h3,1,1,1,15
1,s2_h4,1,1,1,15
1,s3_f3,1,1,1,15
1,s3_h3,1,1,1,15
1,s3_h4,1,1,1,15
1,s4_f3,1,1,1,15
1,s4_h3,1,1,1,15
1,s4_h4,1,1,1,15
1,s1_f4,1,1,1,15
1,s1_h5,1,0.99,1,15
1,s2_f4,1,1,1,15
1,s2_h5,1,0.99,1,15
0,s3_f4,0,0,0,15
1,s3_h5,1,0.99,1,15
1,s4_f4,1,0.98,1,15
1,s4_h5,1,0.99,1,15
0.6,s1_f5,0.6,0.9535,0.654985,15
1,s2_f5,1,0.951167,1,15
1,s3_f5,1,0.991167,1,15
1,s4_f5,1,0.988833,1,15
