Label,NodeID,knowledge,experiance,periode,label_experience,Label_final
0.0,s2_h1,0.261524,0.828093,3,0.8200000000000001,0.20500000000000002
1.0,s2_h2,0.999082,0.830897,3,0.8200000000000001,0.9550000000000001
0.0,s3_f1,0.261524,0.830748,3,0.8200000000000001,0.20500000000000002
1.0,s3_f2,0.995412,0.828316,3,0.8200000000000001,0.9550000000000001
1.0,s3_h1,0.998165,0.65117,3,0.5800000000000001,0.895
1.0,s3_h2,0.998165,0.829842,3,0.8200000000000001,0.9550000000000001
1.0,s4_f1,0.997247,0.828316,3,0.8200000000000001,0.9550000000000001
1.0,s4_f2,0.999082,0.830748,3,0.8200000000000001,0.9550000000000001
1.0,s4_h1,0.999082,0.829147,3,0.8200000000000001,0.9550000000000001
0.4,s4_h2,0.284487,0.830897,3,0.8200000000000001,0.5050000000000001
1.0,s1_f3,1.0,0.8309,3,0.8200000000000001,0.9550000000000001
0.0,s1_h3,0.0774968,0.830972,3,0.8200000000000001,0.20500000000000002
1.0,s1_h4,0.999082,0.65117,3,0.628,0.907
1.0,s2_f3,0.997247,0.829076,3,0.8200000000000001,0.9550000000000001
1.0,s2_h3,0.999082,0.830972,3,0.8200000000000001,0.9550000000000001
1.0,s2_h4,0.993577,0.827547,3,0.8200000000000001,0.9550000000000001
0.2,s3_f3,0.261524,0.829988,3,0.8200000000000001,0.35500000000000004
1.0,s3_h3,0.999082,0.521761,3,0.42,0.855
1.0,s3_h4,0.998165,0.829693,3,0.8200000000000001,0.9550000000000001
1.0,s4_f3,0.997247,0.829988,3,0.8200000000000001,0.9550000000000001
1.0,s4_h3,0.998165,0.666647,3,0.676,0.919
1.0,s4_h4,0.999082,0.830748,3,0.8200000000000001,0.9550000000000001
1.0,s1_f4,0.998165,0.614552,3,0.5,0.875
1.0,s1_h5,1.0,0.414077,3,0.48400000000000004,0.871
1.0,s2_f4,0.998165,0.830217,3,0.8200000000000001,0.9550000000000001
1.0,s2_h5,1.0,0.83014,3,0.8200000000000001,0.9550000000000001
0.0,s3_f4,0.261524,0.651093,3,0.628,0.157
0.2,s3_h5,0.482271,0.828924,3,0.8200000000000001,0.35500000000000004
1.0,s4_f4,0.99633,0.827462,3,0.8200000000000001,0.9550000000000001
1.0,s4_h5,1.0,0.83014,3,0.8200000000000001,0.9550000000000001
1.0,s1_f5,0.996559,0.703808,3,0.628,0.907
1.0,s2_f5,0.997935,0.830072,3,0.8200000000000001,0.9550000000000001
1.0,s3_f5,0.999312,0.830817,3,0.8200000000000001,0.9550000000000001
1.0,s4_f5,0.997935,0.830072,3,0.8200000000000001,0.9550000000000001
1.0,s1_f1,0.995412,0.621123,4,0.6136,0.9034
0.2,s1_f2,0.261524,0.153791,4,0.13679999999999998,0.18420000000000003
0.6,s1_h1,0.493811,0.657807,4,0.652,0.613
0.6,s1_h2,0.701677,0.679713,4,0.5944,0.5986
1.0,s2_f1,0.99633,0.898337,4,0.892,0.973
1.0,s2_f2,0.99633,0.899106,4,0.892,0.973
1.0,s2_h1,0.995412,0.590567,4,0.492,0.873
1.0,s2_h2,0.999602,0.901407,4,0.892,0.973
1.0,s3_f1,0.999082,0.592109,4,0.492,0.873
1.0,s3_f2,0.995412,0.898369,4,0.892,0.973
1.0,s3_h1,0.999082,0.796643,4,0.748,0.937
1.0,s3_h2,0.99685,0.900409,4,0.892,0.973
0.0,s4_f1,0.261524,0.899138,4,0.892,0.223
1.0,s4_f2,0.999082,0.90132,4,0.892,0.973
1.0,s4_h1,0.99633,0.90039,4,0.892,0.973
1.0,s4_h2,0.999602,0.601823,4,0.652,0.913
1.0,s1_f3,0.999312,0.901793,4,0.892,0.973
0.4,s1_h3,0.292447,0.515088,4,0.492,0.42300000000000004
1.0,s1_h4,0.999082,0.797027,4,0.7767999999999999,0.9441999999999999
1.0,s2_f3,0.996559,0.899579,4,0.892,0.973
1.0,s2_h3,0.999082,0.90145,4,0.892,0.973
1.0,s2_h4,0.993577,0.897152,4,0.892,0.973
1.0,s3_f3,0.997935,0.591668,4,0.5720000000000001,0.893
1.0,s3_h3,0.999082,0.721871,4,0.652,0.913
1.0,s3_h4,0.998165,0.900323,4,0.892,0.973
1.0,s4_f3,0.997935,0.900109,4,0.892,0.973
1.0,s4_h3,0.998165,0.805631,4,0.8056000000000001,0.9514
1.0,s4_h4,0.999082,0.90132,4,0.892,0.973
0.6,s1_f4,0.70235,0.775376,4,0.7,0.625
1.0,s1_h5,1.0,0.659717,4,0.6904,0.9226
1.0,s2_f4,0.998685,0.900627,4,0.892,0.973
1.0,s2_h5,1.0,0.901352,4,0.892,0.973
1.0,s3_f4,0.998562,0.487772,4,0.37679999999999997,0.8442
0.4,s3_h5,0.2874,0.683595,4,0.5720000000000001,0.44300000000000006
1.0,s4_f4,0.993179,0.898258,4,0.892,0.973
1.0,s4_h5,1.0,0.901352,4,0.892,0.973
1.0,s1_f5,0.997247,0.82654,4,0.7767999999999999,0.9441999999999999
1.0,s2_f5,0.997247,0.900446,4,0.892,0.973
1.0,s3_f5,1.0,0.901456,4,0.892,0.973
0.0,s4_f5,0.0,0.900446,4,0.892,0.223
0.2,s1_f1,0.477936,0.778039,5,0.76816,0.34204
1.0,s1_f2,0.999082,0.198957,5,0.16208,0.79052
1.0,s1_h1,0.997247,0.589054,5,0.6312,0.9077999999999999
0.6,s1_h2,0.495279,0.688921,5,0.5966400000000001,0.5991599999999999
1.0,s2_f1,0.99415,0.939419,5,0.9352,0.9838
1.0,s2_f2,0.998165,0.939866,5,0.9352,0.9838
1.0,s2_h1,0.994494,0.760292,5,0.6952,0.9238
1.0,s2_h2,0.999082,0.942574,5,0.9352,0.9838
1.0,s3_f1,0.996903,0.762727,5,0.6952,0.9238
0.0,s3_f2,0.261524,0.939053,5,0.9352,0.2338
0.0,s3_h1,0.261524,0.881513,5,0.8488,0.2122
1.0,s3_h2,0.998165,0.94084,5,0.9352,0.9838
1.0,s4_f1,0.997591,0.631828,5,0.5352,0.8838
1.0,s4_f2,0.999082,0.942306,5,0.9352,0.9838
1.0,s4_h1,0.997247,0.940611,5,0.9352,0.9838
1.0,s4_h2,0.999082,0.768586,5,0.7912,0.9478
0.6,s1_f3,0.697655,0.942676,5,0.9352,0.6838
0.0,s1_h3,0.0,0.421749,5,0.4552,0.1138
0.2,s1_h4,0.483304,0.881736,5,0.86608,0.36652
1.0,s2_f3,0.994724,0.940237,5,0.9352,0.9838
1.0,s2_h3,1.0,0.942381,5,0.9352,0.9838
1.0,s2_h4,0.995802,0.937577,5,0.9352,0.9838
1.0,s3_f3,0.999771,0.76199,5,0.7432000000000001,0.9358
1.0,s3_h3,1.0,0.838088,5,0.7912,0.9478
1.0,s3_h4,0.99594,0.941342,5,0.9352,0.9838
1.0,s4_f3,0.999771,0.941121,5,0.9352,0.9838
1.0,s4_h3,0.997247,0.886348,5,0.88336,0.97084
1.0,s4_h4,0.998692,0.942306,5,0.9352,0.9838
1.0,s1_f4,0.998165,0.744761,5,0.6599999999999999,0.915
0.4,s1_h5,0.29013,0.802376,5,0.8142400000000001,0.50356
1.0,s2_f4,0.998165,0.941736,5,0.9352,0.9838
1.0,s2_h5,0.998165,0.942709,5,0.9352,0.9838
0.0,s3_f4,0.261524,0.701914,5,0.62608,0.15652
1.0,s3_h5,0.99633,0.517496,5,0.5032000000000001,0.8758
1.0,s4_f4,0.99633,0.938052,5,0.9352,0.9838
1.0,s4_h5,0.998165,0.942709,5,0.9352,0.9838
0.0,s1_f5,0.261524,0.898107,5,0.86608,0.21652
1.0,s2_f5,0.999082,0.941029,5,0.9352,0.9838
1.0,s3_f5,0.998165,0.942769,5,0.9352,0.9838
1.0,s4_f5,0.999082,0.522947,5,0.5352,0.8838
0.6,s1_f1,0.496747,0.652225,6,0.540896,0.585224
0.6,s1_f2,0.699995,0.534398,6,0.497248,0.5743119999999999
1.0,s1_h1,0.998302,0.760183,6,0.7787200000000001,0.94468
1.0,s1_h2,1.0,0.607739,6,0.5979840000000001,0.8994960000000001
1.0,s2_f1,0.996697,0.962364,6,0.96112,0.99028
1.0,s2_f2,0.995504,0.964307,6,0.96112,0.99028
1.0,s2_h1,0.993439,0.858478,6,0.8171200000000001,0.95428
1.0,s2_h2,1.0,0.966264,6,0.96112,0.99028
1.0,s3_f1,0.999174,0.860902,6,0.8171200000000001,0.95428
1.0,s3_f2,0.996238,0.655009,6,0.56112,0.89028
1.0,s3_h1,0.998945,0.621591,6,0.50928,0.87732
1.0,s3_h2,0.997247,0.964873,6,0.96112,0.99028
1.0,s4_f1,0.995871,0.785169,6,0.72112,0.93028
1.0,s4_f2,0.998257,0.966108,6,0.96112,0.99028
0.6,s4_h1,0.696554,0.964355,6,0.96112,0.69028
1.0,s4_h2,1.0,0.865218,6,0.8747199999999999,0.96868
1.0,s1_f3,1.0,0.839955,6,0.8011199999999999,0.95028
0.6,s1_h3,0.509226,0.244937,6,0.27312,0.51828
1.0,s1_h4,0.999082,0.714699,6,0.599648,0.899912
1.0,s2_f3,0.999449,0.96308,6,0.96112,0.99028
1.0,s2_h3,0.999082,0.966537,6,0.96112,0.99028
1.0,s2_h4,0.993577,0.961987,6,0.96112,0.99028
1.0,s3_f3,1.0,0.861676,6,0.84592,0.96148
1.0,s3_h3,0.999082,0.905967,6,0.8747199999999999,0.96868
1.0,s3_h4,0.998165,0.964231,6,0.96112,0.99028
1.0,s4_f3,1.0,0.965709,6,0.96112,0.99028
1.0,s4_h3,0.998165,0.932841,6,0.9300160000000001,0.982504
1.0,s4_h4,0.999082,0.965945,6,0.96112,0.99028
0.0,s1_f4,0.261524,0.850997,6,0.796,0.199
0.0,s1_h5,0.0,0.587624,6,0.648544,0.162136
1.0,s2_f4,0.999082,0.965393,6,0.96112,0.99028
1.0,s2_h5,1.0,0.965958,6,0.96112,0.99028
1.0,s3_f4,0.99633,0.517287,6,0.375648,0.843912
1.0,s3_h5,0.994494,0.71824,6,0.7019200000000001,0.9254800000000001
1.0,s4_f4,0.995412,0.962484,6,0.96112,0.99028
1.0,s4_h5,1.0,0.965958,6,0.96112,0.99028
0.0,s1_f5,0.0,0.631229,6,0.519648,0.129912
1.0,s2_f5,1.0,0.965367,6,0.96112,0.99028
1.0,s3_f5,0.997247,0.965993,6,0.96112,0.99028
1.0,s4_f5,1.0,0.72256,6,0.72112,0.93028
0.4,s1_f1,0.280381,0.587043,7,0.5645376,0.44113440000000004
0.0,s1_f2,0.261524,0.603822,7,0.5383488000000001,0.13458720000000002
0.0,s1_h1,0.0774968,0.860011,7,0.867232,0.216808
1.0,s1_h2,1.0,0.772189,7,0.7587904000000001,0.9396976
1.0,s2_f1,1.0,0.976758,7,0.976672,0.9941679999999999
1.0,s2_f2,0.99633,0.977386,7,0.976672,0.9941679999999999
1.0,s2_h1,0.995412,0.915059,7,0.8902720000000001,0.972568
1.0,s2_h2,1.0,0.980407,7,0.976672,0.9941679999999999
1.0,s3_f1,1.0,0.918871,7,0.8902720000000001,0.972568
1.0,s3_f2,0.995412,0.798064,7,0.736672,0.934168
1.0,s3_h1,0.999082,0.779791,7,0.705568,0.926392
0.2,s3_h2,0.474839,0.978445,7,0.976672,0.394168
1.0,s4_f1,1.0,0.873503,7,0.8326720000000001,0.958168
1.0,s4_f2,0.999082,0.979586,7,0.976672,0.9941679999999999
1.0,s4_h1,0.99633,0.852083,7,0.816672,0.954168
1.0,s4_h2,1.0,0.921724,7,0.924832,0.981208
1.0,s1_f3,1.0,0.907051,7,0.8806719999999999,0.9701679999999999
0.0,s1_h3,0.0,0.355736,7,0.403872,0.100968
0.0,s1_h4,0.261524,0.833923,7,0.7597887999999999,0.18994719999999998
1.0,s2_f3,1.0,0.978327,7,0.976672,0.9941679999999999
1.0,s2_h3,1.0,0.980181,7,0.976672,0.9941679999999999
1.0,s2_h4,0.995412,0.975231,7,0.976672,0.9941679999999999
1.0,s3_f3,1.0,0.919666,7,0.907552,0.976888
1.0,s3_h3,1.0,0.945005,7,0.924832,0.981208
1.0,s3_h4,0.99633,0.978457,7,0.976672,0.9941679999999999
0.6,s4_f3,0.701463,0.980085,7,0.976672,0.6941679999999999
1.0,s4_h3,0.997247,0.960227,7,0.9580096,0.9895024
1.0,s4_h4,0.999082,0.979837,7,0.976672,0.9941679999999999
0.0,s1_f4,0.261524,0.603869,7,0.4776,0.1194
0.0,s1_h5,0.261524,0.341271,7,0.3891264,0.0972816
1.0,s2_f4,0.999082,0.979517,7,0.976672,0.9941679999999999
1.0,s2_h5,0.998165,0.980229,7,0.976672,0.9941679999999999
1.0,s3_f4,0.99633,0.718119,7,0.6253888,0.9063472
1.0,s3_h5,0.99633,0.834056,7,0.8211520000000001,0.955288
1.0,s4_f4,0.995412,0.976289,7,0.976672,0.9941679999999999
1.0,s4_h5,0.998165,0.980229,7,0.976672,0.9941679999999999
0.2,s1_f5,0.265837,0.366595,7,0.3117888,0.22794720000000002
1.0,s2_f5,0.999082,0.979886,7,0.976672,0.9941679999999999
1.0,s3_f5,0.998165,0.979096,7,0.976672,0.9941679999999999
1.0,s4_f5,0.999082,0.838873,7,0.8326720000000001,0.958168
1.0,s1_f1,1.0,0.458479,8,0.49872256,0.87468064
0.0,s1_f2,0.0,0.460319,8,0.32300928,0.08075232
1.0,s1_h1,0.997247,0.531953,8,0.5203392,0.8800848
1.0,s1_h2,1.0,0.867696,8,0.8552742400000001,0.96381856
1.0,s2_f1,1.0,0.986502,8,0.9860032,0.9965008
1.0,s2_f2,0.99633,0.985328,8,0.9860032,0.9965008
1.0,s2_h1,0.994494,0.948746,8,0.9341632000000001,0.9835408
1.0,s2_h2,1.0,0.988621,8,0.9860032,0.9965008
1.0,s3_f1,1.0,0.952883,8,0.9341632000000001,0.9835408
1.0,s3_f2,0.995412,0.880799,8,0.8420032,0.9605007999999999
0.0,s3_h1,0.0774968,0.871726,8,0.8233408,0.2058352
0.6,s3_h2,0.700637,0.767315,8,0.6660032,0.6165008
0.0,s4_f1,0.261524,0.926535,8,0.8996032,0.2249008
1.0,s4_f2,0.999082,0.98776,8,0.9860032,0.9965008
1.0,s4_h1,0.997247,0.912556,8,0.8900032,0.9725007999999999
1.0,s4_h2,1.0,0.95454,8,0.9548992,0.9887248
0.0,s1_f3,0.0,0.946019,8,0.9284032,0.2321008
0.2,s1_h3,0.484129,0.206599,8,0.2423232,0.2105808
1.0,s1_h4,0.999082,0.593953,8,0.45587327999999994,0.86396832
1.0,s2_f3,1.0,0.987413,8,0.9860032,0.9965008
1.0,s2_h3,0.998968,0.98849,8,0.9860032,0.9965008
1.0,s2_h4,0.993577,0.983691,8,0.9860032,0.9965008
1.0,s3_f3,1.0,0.953345,8,0.9445312,0.9861328
1.0,s3_h3,0.998968,0.968061,8,0.9548992,0.9887248
1.0,s3_h4,0.998165,0.98595,8,0.9860032,0.9965008
1.0,s4_f3,1.0,0.863277,8,0.8260031999999999,0.9565007999999999
1.0,s4_h3,0.99828,0.975747,8,0.97480576,0.9937014399999999
1.0,s4_h4,0.999082,0.987906,8,0.9860032,0.9965008
0.6,s1_f4,0.701921,0.460346,8,0.28656,0.52164
1.0,s1_h5,1.0,0.307838,8,0.23347584,0.80836896
1.0,s2_f4,0.998899,0.987719,8,0.9860032,0.9965008
1.0,s2_h5,1.0,0.987749,8,0.9860032,0.9965008
1.0,s3_f4,0.998348,0.834755,8,0.7752332799999999,0.94380832
1.0,s3_h5,0.994494,0.902087,8,0.8926912,0.9731728
1.0,s4_f4,0.993393,0.984306,8,0.9860032,0.9965008
1.0,s4_h5,1.0,0.987749,8,0.9860032,0.9965008
0.0,s1_f5,0.0,0.324354,8,0.26707327999999997,0.06676831999999999
1.0,s2_f5,1.0,0.987934,8,0.9860032,0.9965008
1.0,s3_f5,0.997247,0.98709,8,0.9860032,0.9965008
1.0,s4_f5,1.0,0.906038,8,0.8996032,0.9749008
0.0,s1_f1,0.0,0.685504,9,0.6992335359999999,0.17480838399999998
1.0,s1_f2,0.999358,0.267337,9,0.193805568,0.798451392
1.0,s1_h1,0.996697,0.727021,9,0.7122035200000001,0.92805088
0.0,s1_h2,0.0774968,0.923162,9,0.913164544,0.228291136
1.0,s2_f1,1.0,0.992161,9,0.99160192,0.99790048
1.0,s2_f2,0.998715,0.98994,9,0.99160192,0.99790048
1.0,s2_h1,0.995045,0.967925,9,0.96049792,0.99012448
1.0,s2_h2,0.999082,0.993392,9,0.99160192,0.99790048
1.0,s3_f1,1.0,0.972636,9,0.96049792,0.99012448
0.4,s3_f2,0.322269,0.928849,9,0.90520192,0.5263004800000001
0.2,s3_h1,0.482822,0.538757,9,0.49400447999999997,0.27350112000000004
1.0,s3_h2,0.998165,0.739361,9,0.63960192,0.90990048
1.0,s4_f1,1.0,0.647739,9,0.53976192,0.88494048
1.0,s4_f2,0.999358,0.992507,9,0.99160192,0.99790048
1.0,s4_h1,0.996697,0.948062,9,0.93400192,0.98350048
1.0,s4_h2,0.999082,0.973598,9,0.97293952,0.9932348799999999
1.0,s1_f3,1.0,0.549414,9,0.55704192,0.88926048
0.2,s1_h3,0.261524,0.32295,9,0.22539392,0.20634848000000003
1.0,s1_h4,0.999082,0.763798,9,0.673523968,0.918380992
1.0,s2_f3,1.0,0.99269,9,0.99160192,0.99790048
1.0,s2_h3,0.999082,0.992883,9,0.99160192,0.99790048
1.0,s2_h4,0.993577,0.987836,9,0.99160192,0.99790048
1.0,s3_f3,1.0,0.972905,9,0.96671872,0.9916796800000001
1.0,s3_h3,0.999082,0.981018,9,0.97293952,0.9932348799999999
1.0,s3_h4,0.998165,0.991071,9,0.99160192,0.99790048
1.0,s4_f3,1.0,0.920596,9,0.8956019199999999,0.97390048
1.0,s4_h3,0.998165,0.985194,9,0.9848834559999999,0.996220864
1.0,s4_h4,0.999082,0.992591,9,0.99160192,0.99790048
0.4,s1_f4,0.297287,0.561623,9,0.41193599999999997,0.402984
1.0,s1_h5,0.998165,0.598017,9,0.540085504,0.885021376
1.0,s2_f4,0.999082,0.992406,9,0.99160192,0.99790048
1.0,s2_h5,0.998165,0.992885,9,0.99160192,0.99790048
1.0,s3_f4,0.99633,0.903339,9,0.8651399679999999,0.966284992
1.0,s3_h5,0.99633,0.940827,9,0.93561472,0.9839036800000001
1.0,s4_f4,0.995412,0.988116,9,0.99160192,0.99790048
0.4,s4_h5,0.393609,0.992885,9,0.99160192,0.54790048
0.4,s1_f5,0.412534,0.188373,9,0.160243968,0.34006099200000006
1.0,s2_f5,0.999082,0.992993,9,0.99160192,0.99790048
1.0,s3_f5,0.998165,0.991348,9,0.99160192,0.99790048
1.0,s4_f5,0.999082,0.94543,9,0.93976192,0.98494048
1.0,s1_f1,1.0,0.398116,10,0.4195401215999999,0.8548850304
1.0,s1_f2,1.0,0.574226,10,0.5162833408,0.8790708352000001
1.0,s1_h1,0.999082,0.840079,10,0.827322112,0.956830528
0.0,s1_h2,0.261524,0.568629,10,0.5478987264,0.1369746816
1.0,s2_f1,1.0,0.995447,10,0.994961152,0.998740288
1.0,s2_f2,1.0,0.993619,10,0.994961152,0.998740288
1.0,s2_h1,0.992659,0.979295,10,0.976298752,0.994074688
1.0,s2_h2,0.999082,0.995777,10,0.994961152,0.998740288
1.0,s3_f1,1.0,0.984108,10,0.976298752,0.994074688
1.0,s3_f2,1.0,0.674549,10,0.703121152,0.925780288
1.0,s3_h1,0.998165,0.515307,10,0.376402688,0.8441006719999999
1.0,s3_h2,0.998165,0.847861,10,0.7837611520000001,0.9459402880000001
1.0,s4_f1,1.0,0.795419,10,0.723857152,0.930964288
0.6,s4_f2,0.701004,0.995379,10,0.994961152,0.698740288
1.0,s4_h1,0.999082,0.968451,10,0.960401152,0.990100288
1.0,s4_h2,0.999082,0.984282,10,0.983763712,0.995940928
1.0,s1_f3,1.0,0.738316,10,0.734225152,0.933556288
0.0,s1_h3,0.0,0.297198,10,0.21523635200000002,0.053809088000000005
1.0,s1_h4,0.999082,0.862437,10,0.8041143808,0.9510285951999999
1.0,s2_f3,1.0,0.995755,10,0.994961152,0.998740288
1.0,s2_h3,1.0,0.995482,10,0.994961152,0.998740288
1.0,s2_h4,0.993577,0.990243,10,0.994961152,0.998740288
1.0,s3_f3,1.0,0.984264,10,0.980031232,0.995007808
1.0,s3_h3,1.0,0.988591,10,0.983763712,0.995940928
1.0,s3_h4,0.998165,0.994045,10,0.994961152,0.998740288
1.0,s4_f3,1.0,0.953885,10,0.9373611519999999,0.984340288
1.0,s4_h3,0.997247,0.990632,10,0.9909300736,0.9977325184
1.0,s4_h4,0.999082,0.995313,10,0.994961152,0.998740288
0.2,s1_f4,0.483189,0.450804,10,0.4071616,0.2517904
1.0,s1_h5,1.0,0.765773,10,0.7240513023999999,0.9310128256
1.0,s2_f4,0.997981,0.995205,10,0.994961152,0.998740288
1.0,s2_h5,1.0,0.995098,10,0.994961152,0.998740288
1.0,s3_f4,0.999266,0.942324,10,0.9190839808,0.9797709952
1.0,s3_h5,0.994494,0.964096,10,0.961368832,0.990342208
1.0,s4_f4,0.992476,0.991175,10,0.994961152,0.998740288
1.0,s4_h5,1.0,0.741647,10,0.754961152,0.938740288
1.0,s1_f5,0.997247,0.282349,10,0.2561463808,0.8140365952
1.0,s2_f5,0.997247,0.995546,10,0.994961152,0.998740288
1.0,s3_f5,1.0,0.994206,10,0.994961152,0.998740288
0.6,s4_f5,0.642186,0.967923,10,0.963857152,0.690964288
1.0,s1_f1,1.0,0.650447,11,0.65172407296,0.91293101824
0.4,s1_f2,0.280518,0.752726,11,0.70977000448,0.4774425011200001
0.0,s1_h1,0.0774968,0.906739,11,0.8963932672,0.2240983168
0.4,s1_h2,0.319516,0.43988,11,0.32873923584000003,0.38218480896000007
1.0,s2_f1,1.0,0.997356,11,0.9969766912,0.9992441728
1.0,s2_f2,1.0,0.996294,11,0.9969766912,0.9992441728
1.0,s2_h1,0.995412,0.984898,11,0.9857792512,0.9964448128
1.0,s2_h2,0.999082,0.997163,11,0.9969766912,0.9992441728
0.6,s3_f1,0.701554,0.990771,11,0.9857792512,0.6964448127999999
1.0,s3_f2,1.0,0.81099,11,0.8218726912000001,0.9554681728000001
1.0,s3_h1,0.999082,0.717738,11,0.6258416128,0.9064604032
1.0,s3_h2,0.998165,0.910874,11,0.8702566912,0.9675641728
1.0,s4_f1,1.0,0.881187,11,0.8343142912,0.9585785728
1.0,s4_f2,1.0,0.871966,11,0.8369766912,0.9592441728
1.0,s4_h1,0.99633,0.981293,11,0.9762406912,0.9940601728
1.0,s4_h2,0.999082,0.990487,11,0.9902582272,0.9975645568
1.0,s1_f3,1.0,0.848023,11,0.8405350912,0.9601337728
