SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
h1,f2,6,0.988741,0.5,0.556362,0.5,0.5
h1,f3,6,0.987844,0.5,0.4744,0.5,0.5
h1,h4,6,0.987844,0.5,0.367107,0.5,0.5
h1,f5,6,0.987417,0.5,0.269286,0.5,0.5
h1,f1,6,0.988717,0,0.750855,0.5,0.5
f1,f2,6,0.988741,0.666667,0.742268,0.5,0.5
f1,f3,6,0.987844,0.333333,0.502559,0.5,0.5
f1,f4,6,0.988741,0.333333,0.163344,0.5,0.5
f1,f5,6,0.987417,0.666667,0.0983332,0.5,0.5
f1,h4,6,0.987844,0.333333,0.350769,0.5,0.5
h5,f1,6,0.988717,0.333333,0.119574,0.5,0.5
h5,f2,6,0.988741,0.333333,0.191639,0.5,0.5
h5,f3,6,0.987844,0.333333,0.517238,0.5,0.79
h5,f4,6,0.988741,0.333333,0.793936,0.5,0.5
h5,f5,6,0.987417,0.333333,0.750669,0.5,0.5
h5,h1,6,0.98782,0.333333,0.228055,0.5,0.5
h5,h4,6,0.987844,0.666667,0.664526,0.5,0.7
f1,f2,6,0.988741,0.666667,0.742268,0.5,0.5
f1,f3,6,0.987844,0.333333,0.502559,0.5,0.5
f1,f5,6,0.987417,0.666667,0.0983332,0.5,0.5
f1,h4,6,0.987844,0.333333,0.350769,0.5,0.5
f1,f4,6,0.988741,0.333333,0.163344,0.5,0.5
f1,h1,6,0.98782,0,0.750855,0.5,0.5
f5,f1,6,0.988717,0.666667,0.0983332,0.5,0.7
f5,f3,6,0.987844,0.333333,0.375065,0.5,0.5
f5,f4,6,0.988741,0.333333,0.552963,0.5,0.5
f5,h1,6,0.98782,0.333333,0.269286,0.5,0.5
f5,h4,6,0.987844,0,0.480404,0.5,0.5
h4,f1,6,0.988717,0.5,0.350769,0.5,0.5
h4,f3,6,0.987844,0.5,0.83245,0.5,0.85
h4,f4,6,0.988741,0.5,0.801733,0.5,0.5
h4,f5,6,0.987417,0,0.480404,0.5,0.5
h4,h1,6,0.98782,0.5,0.367107,0.5,0.5
f1,f2,7,0.993461,0.666667,0.742268,0.5,0.7
f1,f3,7,0.992555,0.333333,0.502559,0.6,0.7
f1,f2,7,0.993461,0.666667,0.742268,0.5,0.7
f1,f3,7,0.992555,0.333333,0.502559,0.6,0.7
h1,f2,7,0.993461,0.5,0.556362,0.5,0.5
h1,f3,7,0.992555,0.5,0.4744,0.6,0.5
f3,f2,7,0.993461,0.333333,0.657919,0.5,0.5
h3,f2,7,0.993461,0.5,0.851998,0.5,0.78
h3,f3,7,0.992555,0.5,0.805921,0.6,0.7
h3,f2,7,0.993461,0.5,0.851998,0.5,0.78
h3,f3,7,0.992555,0.5,0.805921,0.6,0.7
h1,f1,7,0.993447,0,0.750855,0.5,0.5
h1,f2,7,0.993461,0.5,0.556362,0.5,0.5
h1,f3,7,0.992555,0.5,0.4744,0.6,0.7
h1,f2,7,0.993461,0.5,0.556362,0.5,0.5
h1,f1,7,0.993447,0,0.750855,0.5,0.5
h1,f3,7,0.992555,0.5,0.4744,0.6,0.85
h1,h2,7,0.992555,0.5,0.43937,0.5,0.5
f3,f1,7,0.993447,0.333333,0.502559,0.5,0.5
f3,f2,7,0.993461,0.333333,0.657919,0.5,0.7
f3,h2,7,0.992555,0.333333,0.428662,0.5,0.5
h2,f1,8,0.996194,0.5,0.685799,0.5,0.5
h2,f4,8,0.996202,0,0.0635079,0.5,0.5
h2,f5,8,0.994844,0.5,0,0.5,0.5
f1,f4,8,0.996202,0.333333,0.163344,0.5,0.5
f1,f5,8,0.994844,0.666667,0.0983332,0.5,0.5
h5,f1,8,0.996194,0.333333,0.119574,0.5,0.5
h5,f4,8,0.996202,0.333333,0.793936,0.5,0.5
h2,f1,8,0.996194,0.5,0.685799,0.5,0.5
h2,f4,8,0.996202,0,0.0635079,0.5,0.5
h2,f5,8,0.994844,0.5,0,0.5,0.5
f1,f4,8,0.996202,0.333333,0.163344,0.5,0.5
f1,f5,8,0.994844,0.666667,0.0983332,0.5,0.7
h5,f1,8,0.996194,0.333333,0.119574,0.5,0.5
h5,f2,8,0.996202,0.333333,0.191639,0.6,0.5
h5,f4,8,0.996202,0.333333,0.793936,0.5,0.7
h5,f5,8,0.994844,0.333333,0.750669,0.5,0.5
f5,f1,8,0.996194,0.666667,0.0983332,0.5,0.85
f5,f2,8,0.996202,1,0.0994279,0.6,0.4
f4,f1,8,0.996194,0.5,0.163344,0.5,0.5
f4,f2,8,0.996202,0.5,0.292101,0.6,0.5
f4,f5,8,0.994844,0.5,0.552963,0.5,0.85
h2,f1,8,0.996194,0.5,0.685799,0.5,0.85
h2,f2,8,0.996202,0.5,0.768221,0.6,0.5
h3,f3,9,0.99764,0.5,0.805921,0.6,0.85
f5,f3,9,0.99764,0.333333,0.375065,0.6,0.5
f1,f3,9,0.99764,0.333333,0.502559,0.6,0.7
h5,f1,9,0.99779,0.333333,0.119574,0.5,0.5
h5,f3,9,0.99764,0.333333,0.517238,0.6,0.79
h2,f1,9,0.99779,0.5,0.685799,0.5,0.9
h2,f3,9,0.99764,0.5,0.428662,0.6,0.7
h2,f4,9,0.997794,0,0.0635079,0.5,0.5
f1,f3,9,0.99764,0.333333,0.502559,0.6,0.7
f1,f4,9,0.997794,0.333333,0.163344,0.5,0.5
f1,f5,9,0.996796,0.666667,0.0983332,0.5,0.85
h3,f1,9,0.99779,0.5,0.659381,0.5,0.5
h3,f2,9,0.997549,0.5,0.851998,0.6,0.835
h3,f3,9,0.99764,0.5,0.805921,0.6,0.9
h3,f4,9,0.997794,0.5,0.440104,0.5,0.5
h3,h2,9,0.996881,0,0.621867,0.5,0.7
f4,f1,9,0.99779,0.5,0.163344,0.5,0.5
f4,f2,9,0.997549,0.5,0.292101,0.6,0.5
f4,f3,9,0.99764,1,0.634183,0.6,0.7
f4,h2,9,0.996881,0,0.0635079,0.5,0.5
f2,f1,9,0.99779,0.5,0.742268,0.5,0.5
f2,f4,9,0.997794,0.25,0.292101,0.5,0.5
f2,h2,9,0.996881,0.25,0.768221,0.5,0.5
h5,f1,9,0.99779,0.333333,0.119574,0.5,0.5
h5,f2,9,0.997549,0.333333,0.191639,0.6,0.5
h5,f4,9,0.997794,0.333333,0.793936,0.5,0.65
h5,h2,9,0.996881,0.666667,0,0.5,0.5
f1,f5,10,0.997387,0.666667,0.0983332,0.5,0.9
f3,f2,10,0.998694,0.333333,0.657919,0.6,0.7
h5,f2,10,0.998694,0.333333,0.191639,0.6,0.5
h5,f5,10,0.997387,0.333333,0.750669,0.5,0.5
f3,f2,10,0.998694,0.333333,0.657919,0.6,0.7
f3,f5,10,0.997387,0.333333,0.375065,0.5,0.5
h1,f2,10,0.998694,0.5,0.556362,0.6,0.5
h1,f3,10,0.998629,0.5,0.4744,0.64,0.9
h1,f5,10,0.997387,0.5,0.269286,0.5,0.5
h4,f2,10,0.998694,0.5,0.490369,0.6,0.7
h4,f3,10,0.998629,0.5,0.83245,0.64,0.85
h4,f5,10,0.997387,0,0.480404,0.5,0.5
f2,f1,10,0.998716,0.5,0.742268,0.6,0.7
f2,f5,10,0.997387,0.75,0.0994279,0.5,0.7
f2,h2,10,0.997804,0.25,0.768221,0.5,0.5
h5,f1,10,0.998716,0.333333,0.119574,0.6,0.5
h5,f2,10,0.998694,0.333333,0.191639,0.6,0.5
h5,f5,10,0.997387,0.333333,0.750669,0.5,0.7
h5,h2,10,0.997804,0.666667,0,0.5,0.7
f1,f2,10,0.998694,0.666667,0.742268,0.6,0.9
f1,f3,10,0.998629,0.333333,0.502559,0.64,0.85
f1,f5,10,0.997387,0.666667,0.0983332,0.5,0.925
f1,h2,10,0.997804,0.333333,0.685799,0.5,0.5
h3,f1,10,0.998716,0.5,0.659381,0.6,0.5
h3,f2,10,0.998694,0.5,0.851998,0.6,0.835
h3,f3,10,0.998629,0.5,0.805921,0.64,0.925
h3,f5,10,0.997387,0,0.225157,0.5,0.5
h3,h2,10,0.997804,0,0.621867,0.5,0.7
f2,f4,11,0.999256,0.25,0.292101,0.5,0.5
h4,f4,11,0.999256,0.5,0.801733,0.5,0.5
f2,f4,11,0.999256,0.25,0.292101,0.5,0.5
h1,f4,11,0.999256,0.5,0.212492,0.5,0.36
h5,f1,11,0.999255,0.333333,0.119574,0.6,0.5
h5,f4,11,0.999256,0.333333,0.793936,0.5,0.65
h5,f4,11,0.999256,0.333333,0.793936,0.5,0.65
h5,f1,11,0.999255,0.333333,0.119574,0.6,0.5
h3,f5,12,0.998321,0,0.225157,0.6,0.5
h3,f5,12,0.998321,0,0.225157,0.6,0.5
h3,f1,12,0.999567,0.5,0.659381,0.6,0.5
h1,f1,12,0.999567,0,0.750855,0.6,0.5
h1,f5,12,0.998321,0.5,0.269286,0.6,0.5
f5,f1,12,0.999567,0.666667,0.0983332,0.6,0.85
h1,f5,12,0.998321,0.5,0.269286,0.6,0.5
h1,f2,12,0.999483,0.5,0.556362,0.6,0.5
h1,f3,12,0.999538,0.5,0.4744,0.64,0.925
h1,f4,12,0.999568,0.5,0.212492,0.588889,0.36
h1,h2,12,0.998651,0.5,0.43937,0.5,0.5
f3,f1,13,0.999749,0.333333,0.502559,0.6,0.7
f3,f4,13,0.999749,0.666667,0.634183,0.588889,0.7
f3,f5,13,0.998448,0.333333,0.375065,0.6,0.5
f2,f1,13,0.999749,0.5,0.742268,0.6,0.85
f2,f4,13,0.999749,0.25,0.292101,0.588889,0.85
f2,f5,13,0.998448,0.75,0.0994279,0.6,0.7
f3,f4,13,0.999749,0.666667,0.634183,0.588889,0.7
f3,f1,13,0.999749,0.333333,0.502559,0.6,0.7
f3,f5,13,0.998448,0.333333,0.375065,0.6,0.5
h1,f1,13,0.999749,0,0.750855,0.6,0.5
h1,f3,13,0.999731,0.5,0.4744,0.64,0.58
h1,f5,13,0.998448,0.5,0.269286,0.6,0.34
h3,f1,13,0.999749,0.5,0.659381,0.6,0.7
h3,f3,13,0.999731,0.5,0.805921,0.64,0.59
h3,f5,13,0.998448,0,0.225157,0.6,0.5
f3,f1,13,0.999749,0.333333,0.502559,0.6,0.7
f3,f5,13,0.998448,0.333333,0.375065,0.6,0.5
f3,f1,13,0.999749,0.333333,0.502559,0.6,0.85
f3,f2,13,0.9997,0.333333,0.657919,0.6,0.9
f3,f5,13,0.998448,0.333333,0.375065,0.6,0.5
f2,f1,13,0.999749,0.5,0.742268,0.6,0.9
f2,f3,13,0.999731,0.25,0.657919,0.64,0.7
f2,f4,13,0.999749,0.25,0.292101,0.588889,0.85
f2,f5,13,0.998448,0.75,0.0994279,0.6,0.7
h5,f2,14,0.99909,0.333333,0.191639,0.6,0.5
h5,f4,14,0.999854,0.333333,0.793936,0.588889,0.85
f2,f4,14,0.999854,0.25,0.292101,0.588889,0.9
h3,f2,14,0.99909,0.5,0.851998,0.6,0.835
h3,f4,14,0.999854,0.5,0.440104,0.588889,0.5
f1,f2,14,0.99909,0.666667,0.742268,0.6,0.9
f1,f4,14,0.999854,0.333333,0.163344,0.588889,0.5
f1,f5,14,0.998521,0.666667,0.0983332,0.6,0.925
h1,f1,14,0.999854,0,0.750855,0.6,0.5
h1,f4,14,0.999854,0.5,0.212492,0.588889,0.36
h1,f5,14,0.998521,0.5,0.269286,0.6,0.34
h2,f1,14,0.999854,0.5,0.685799,0.6,0.925
h2,f4,14,0.999854,0,0.0635079,0.588889,0.5
h2,f5,14,0.998521,0.5,0,0.6,0.5
f1,h2,15,0.998998,0.333333,0.685799,0.5,0.5
h3,h2,15,0.998998,0,0.621867,0.5,0.7
h1,f1,15,0.999915,0,0.750855,0.64,0.34
f2,f1,15,0.999915,0.5,0.742268,0.64,0.9
f2,f4,15,0.999915,0.25,0.292101,0.588889,0.810714
f2,f1,15,0.999915,0.5,0.742268,0.64,0.9
f2,f4,15,0.999915,0.25,0.292101,0.588889,0.810714
f2,f3,15,0.999909,0.25,0.657919,0.64,0.7
f2,f5,15,0.998564,0.75,0.0994279,0.6,0.7
f5,f1,15,0.999915,0.666667,0.0983332,0.64,0.557143
f5,f3,15,0.999909,0.333333,0.375065,0.64,0.62
f5,f4,15,0.999915,0.333333,0.552963,0.588889,0.5
h2,f1,15,0.999915,0.5,0.685799,0.64,0.94
h2,f3,15,0.999909,0.5,0.428662,0.64,0.7
h2,f4,15,0.999915,0,0.0635079,0.588889,0.5
h2,f5,15,0.998564,0.5,0,0.6,0.5
h5,f1,16,0.999951,0.333333,0.119574,0.64,0.5
h5,f2,16,0.999897,0.333333,0.191639,0.6,0.5
h5,f3,16,0.999947,0.333333,0.517238,0.64,0.86
h5,f5,16,0.998589,0.333333,0.750669,0.6,0.7
f2,f1,16,0.999951,0.5,0.742268,0.64,0.94
f2,f4,16,0.999951,0.25,0.292101,0.588889,0.810714
f2,f5,16,0.998589,0.75,0.0994279,0.6,0.7
f2,h2,16,0.999033,0.25,0.768221,0.5,0.5
h4,f1,16,0.999951,0.5,0.350769,0.64,0.5
h4,f2,16,0.999897,0.5,0.490369,0.6,0.7
h4,f4,16,0.999951,0.5,0.801733,0.588889,0.7
h4,f5,16,0.998589,0,0.480404,0.6,0.5
h4,h2,16,0.999033,0,0.261497,0.5,0.5
f1,f3,17,0.999969,0.333333,0.502559,0.647333,0.9
f1,f5,17,0.998604,0.666667,0.0983332,0.6,0.925
f1,h2,17,0.998723,0.333333,0.685799,0.5,0.7
f3,f4,17,0.999971,0.666667,0.634183,0.588889,0.9
f3,f5,17,0.998604,0.333333,0.375065,0.6,0.5
f3,h2,17,0.998723,0.333333,0.428662,0.5,0.5
f4,f3,17,0.999969,1,0.634183,0.647333,0.85
f4,f5,17,0.998604,0.5,0.552963,0.6,0.9
f4,h2,17,0.998723,0,0.0635079,0.5,0.5
f1,f3,17,0.999969,0.333333,0.502559,0.647333,0.9
f1,f4,17,0.999971,0.333333,0.163344,0.588889,0.5
f1,f5,17,0.998604,0.666667,0.0983332,0.6,0.94
f1,h2,17,0.998723,0.333333,0.685799,0.5,0.7
h3,f3,17,0.999969,0.5,0.805921,0.647333,0.59
h3,f4,17,0.999971,0.5,0.440104,0.588889,0.5
h3,f5,17,0.998604,0,0.225157,0.6,0.5
h3,h2,17,0.998723,0,0.621867,0.5,0.81
h5,f1,18,0.999983,0.333333,0.119574,0.64,0.5
f2,f1,18,0.999983,0.5,0.742268,0.64,0.95
f2,f1,18,0.999983,0.5,0.742268,0.64,0.95
f2,f5,18,0.998612,0.75,0.0994279,0.6,0.7
f5,f1,18,0.999983,0.666667,0.0983332,0.64,0.557143
f1,f5,18,0.998612,0.666667,0.0983332,0.6,0.95
h3,f2,18,0.999965,0.5,0.851998,0.6,0.868
h3,f3,18,0.999982,0.5,0.805921,0.647333,0.59
h4,f2,18,0.999965,0.5,0.490369,0.6,0.7
h4,f3,18,0.999982,0.5,0.83245,0.647333,0.7
h5,f2,18,0.999965,0.333333,0.191639,0.6,0.5
h5,f3,18,0.999982,0.333333,0.517238,0.647333,0.895
h5,f4,18,0.999983,0.333333,0.793936,0.588889,0.88
h5,h1,18,0.998184,0.333333,0.228055,0.5,0.5
h5,h2,18,0.999005,0.666667,0,0.5,0.85
f1,f2,19,0.99998,0.666667,0.742268,0.6,0.925
f3,f2,19,0.99998,0.333333,0.657919,0.6,0.925
f3,f2,19,0.99998,0.333333,0.657919,0.6,0.925
h3,f2,19,0.99998,0.5,0.851998,0.6,0.89
h3,f3,19,0.99999,0.5,0.805921,0.647333,0.59
h3,f5,19,0.999279,0,0.225157,0.6,0.5
h3,h4,19,0.999073,1,0.638371,0.5,0.5
h5,f2,19,0.99998,0.333333,0.191639,0.6,0.5
h5,f3,19,0.99999,0.333333,0.517238,0.647333,0.895
h5,f5,19,0.999279,0.333333,0.750669,0.6,0.7
h5,h4,19,0.999073,0.666667,0.664526,0.5,0.85
h5,h4,19,0.999073,0.666667,0.664526,0.5,0.85
h5,f3,19,0.99999,0.333333,0.517238,0.647333,0.895
h5,f5,19,0.999279,0.333333,0.750669,0.6,0.7
h5,f2,19,0.99998,0.333333,0.191639,0.6,0.5
h5,f1,19,0.99999,0.333333,0.119574,0.64,0.7
f5,f1,19,0.99999,0.666667,0.0983332,0.64,0.796429
f5,f2,19,0.99998,1,0.0994279,0.6,0.625
f5,f3,19,0.99999,0.333333,0.375065,0.647333,0.79
f5,h4,19,0.999073,0,0.480404,0.5,0.5
f3,f4,20,0.999994,0.666667,0.634183,0.635556,0.925
f3,h4,20,0.999077,0.333333,0.83245,0.5,0.5
h5,f4,20,0.999994,0.333333,0.793936,0.635556,0.9
h5,h4,20,0.999077,0.666667,0.664526,0.5,0.925
h4,f1,20,0.999994,0.5,0.350769,0.664,0.5
h4,f4,20,0.999994,0.5,0.801733,0.635556,0.85
h2,f1,20,0.999994,0.5,0.685799,0.664,0.95
h2,f4,20,0.999994,0,0.0635079,0.635556,0.5
h2,h4,20,0.999077,0,0.261497,0.5,0.5
f2,f1,20,0.999994,0.5,0.742268,0.664,0.957143
f2,f4,20,0.999994,0.25,0.292101,0.635556,0.810714
f2,h4,20,0.999077,0.25,0.490369,0.5,0.5
h3,f1,20,0.999994,0.5,0.659381,0.664,0.85
h3,f4,20,0.999994,0.5,0.440104,0.635556,0.5
h3,h4,20,0.999077,1,0.638371,0.5,0.5
h3,h4,20,0.999077,1,0.638371,0.5,0.5
h3,f4,20,0.999994,0.5,0.440104,0.635556,0.5
h3,f2,20,0.999988,0.5,0.851998,0.64,0.89
h3,f3,20,0.999994,0.5,0.805921,0.647333,0.8625
f1,f2,20,0.999988,0.666667,0.742268,0.64,0.94
f1,f3,20,0.999994,0.333333,0.502559,0.647333,0.9
f1,f4,20,0.999994,0.333333,0.163344,0.635556,0.5
f1,h2,20,0.999056,0.333333,0.685799,0.5,0.7
f1,h4,20,0.999077,0.333333,0.350769,0.5,0.5
h4,f2,20,0.999988,0.5,0.490369,0.64,0.7
h4,f3,20,0.999994,0.5,0.83245,0.647333,0.85
h4,f4,20,0.999994,0.5,0.801733,0.635556,0.9
h4,h1,20,0.998888,0.5,0.367107,0.5,0.7
h4,h2,20,0.999056,0,0.261497,0.5,0.5
f3,f2,20,0.999988,0.333333,0.657919,0.64,0.95
f3,f4,20,0.999994,0.666667,0.634183,0.635556,0.94
f3,h1,20,0.998888,0.333333,0.4744,0.5,0.5
f3,h2,20,0.999056,0.333333,0.428662,0.5,0.5
f3,h4,20,0.999077,0.333333,0.83245,0.5,0.5
h2,f1,21,0.999997,0.5,0.685799,0.664,0.957143
h2,h3,21,0.997678,0,0.621867,0.5,0.5
h5,f1,21,0.999997,0.333333,0.119574,0.664,0.7
h5,f3,21,0.999997,0.333333,0.517238,0.647333,0.895
h5,h3,21,0.997678,0.666667,0.334537,0.5,0.7
f1,f3,21,0.999997,0.333333,0.502559,0.647333,0.925
f1,f5,21,0.999879,0.666667,0.0983332,0.6,0.690476
f1,h3,21,0.997678,0.333333,0.659381,0.5,0.5
f5,f1,21,0.999997,0.666667,0.0983332,0.664,0.837143
f5,f3,21,0.999997,0.333333,0.375065,0.647333,0.79
f5,h3,21,0.997678,0,0.225157,0.5,0.5
h1,f1,21,0.999997,0,0.750855,0.664,0.34
h1,f3,21,0.999997,0.5,0.4744,0.647333,0.86
h1,f5,21,0.999879,0.5,0.269286,0.6,0.34
h1,h3,21,0.997678,0.5,0.550043,0.5,0.5
h5,f1,21,0.999997,0.333333,0.119574,0.664,0.7
h5,f2,21,0.999993,0.333333,0.191639,0.64,0.5
h5,f3,21,0.999997,0.333333,0.517238,0.647333,0.916
h5,f5,21,0.999879,0.333333,0.750669,0.6,0.7
h5,h3,21,0.997678,0.666667,0.334537,0.5,0.7
h1,f3,21,0.999997,0.5,0.4744,0.647333,0.86
h1,h3,21,0.997678,0.5,0.550043,0.5,0.5
h1,f1,21,0.999997,0,0.750855,0.664,0.34
h1,f5,21,0.999879,0.5,0.269286,0.6,0.34
h1,f2,21,0.999993,0.5,0.556362,0.64,0.5
h3,f1,21,0.999997,0.5,0.659381,0.664,0.7
h3,f2,21,0.999993,0.5,0.851998,0.64,0.905714
h3,f3,21,0.999997,0.5,0.805921,0.647333,0.8625
h3,f5,21,0.999879,0,0.225157,0.6,0.5
h4,f1,21,0.999997,0.5,0.350769,0.664,0.5
h4,f2,21,0.999993,0.5,0.490369,0.64,0.7
h4,f3,21,0.999997,0.5,0.83245,0.647333,0.85
h4,f5,21,0.999879,0,0.480404,0.6,0.5
h4,h3,21,0.997678,1,0.638371,0.5,0.7
f3,f1,21,0.999997,0.333333,0.502559,0.664,0.85
f3,f2,21,0.999993,0.333333,0.657919,0.64,0.957143
f3,f5,21,0.999879,0.333333,0.375065,0.6,0.5
f3,h3,21,0.997678,0.333333,0.805921,0.5,0.5
f3,f1,22,0.999998,0.333333,0.502559,0.664,0.85
f3,f4,22,0.999998,0.666667,0.634183,0.635556,0.94
h2,f1,22,0.999998,0.5,0.685799,0.664,0.9625
h2,f4,22,0.999998,0,0.0635079,0.635556,0.5
h1,f1,22,0.999998,0,0.750855,0.664,0.34
h1,f4,22,0.999998,0.5,0.212492,0.635556,0.36
h1,h4,22,0.999081,0.5,0.367107,0.5,0.5
f3,f4,22,0.999998,0.666667,0.634183,0.635556,0.94
f3,f1,22,0.999998,0.333333,0.502559,0.664,0.85
f3,h1,22,0.998813,0.333333,0.4744,0.5,0.5
f3,h4,22,0.999081,0.333333,0.83245,0.5,0.5
f1,f4,22,0.999998,0.333333,0.163344,0.635556,0.5
f1,h1,22,0.998813,0,0.750855,0.5,0.5
f1,h4,22,0.999081,0.333333,0.350769,0.5,0.5
h1,h4,22,0.999081,0.5,0.367107,0.5,0.5
h1,f4,22,0.999998,0.5,0.212492,0.635556,0.36
h1,f1,22,0.999998,0,0.750855,0.664,0.34
h1,f1,22,0.999998,0,0.750855,0.664,0.34
h1,f4,22,0.999998,0.5,0.212492,0.635556,0.36
