Label,NodeID,knowledge,experiance,periode,label_experience,Label_final
1.0,s1_h5,0.996559,0.939332,5,0.9352,0.9838
1.0,s2_f4,1.0,0.943119,5,0.9352,0.9838
1.0,s2_h5,0.997935,0.869227,5,0.8392,0.9598
1.0,s3_f4,0.994494,0.625348,5,0.5992,0.8997999999999999
1.0,s3_h5,0.999312,0.817538,5,0.7752,0.9438
1.0,s4_f4,1.0,0.943119,5,0.9352,0.9838
1.0,s4_h5,0.997935,0.942026,5,0.9352,0.9838
1.0,s1_f5,0.998624,0.762432,5,0.6952,0.9238
1.0,s2_f5,0.998624,0.942011,5,0.9352,0.9838
1.0,s3_f5,0.998624,0.942011,5,0.9352,0.9838
1.0,s4_f5,0.998624,0.941787,5,0.9352,0.9838
1.0,s1_f1,1.0,0.966896,6,0.96112,0.99028
1.0,s1_f2,1.0,0.582085,6,0.57712,0.89428
1.0,s1_h1,0.999082,0.924158,6,0.90352,0.97588
1.0,s1_h2,0.999082,0.824835,6,0.8171200000000001,0.95428
1.0,s2_f1,1.0,0.924756,6,0.90352,0.97588
1.0,s2_f2,1.0,0.966965,6,0.96112,0.99028
1.0,s2_h1,0.992659,0.960179,6,0.96112,0.99028
1.0,s2_h2,0.998165,0.964992,6,0.96112,0.99028
1.0,s3_f1,0.997247,0.964325,6,0.96112,0.99028
1.0,s3_f2,1.0,0.966965,6,0.96112,0.99028
1.0,s3_h1,0.998165,0.965321,6,0.96112,0.99028
1.0,s3_h2,0.993577,0.961226,6,0.96112,0.99028
1.0,s4_f1,1.0,0.966896,6,0.96112,0.99028
1.0,s4_f2,0.997247,0.964394,6,0.96112,0.99028
1.0,s4_h1,0.999082,0.966039,6,0.96112,0.99028
1.0,s4_h2,0.999082,0.966108,6,0.96112,0.99028
1.0,s1_f3,0.999082,0.861816,6,0.84592,0.96148
1.0,s1_h3,0.998165,0.923771,6,0.90352,0.97588
1.0,s1_h4,0.999082,0.966108,6,0.96112,0.99028
1.0,s2_f3,0.993577,0.961226,6,0.96112,0.99028
0.2,s2_h3,0.261524,0.963271,6,0.96112,0.39028
1.0,s2_h4,0.999082,0.966108,6,0.96112,0.99028
1.0,s3_f3,0.998165,0.964992,6,0.96112,0.99028
1.0,s3_h3,0.999082,0.965518,6,0.96112,0.99028
1.0,s3_h4,0.998165,0.965251,6,0.96112,0.99028
1.0,s4_f3,0.999082,0.966108,6,0.96112,0.99028
1.0,s4_h3,0.999082,0.965518,6,0.96112,0.99028
1.0,s4_h4,0.993577,0.960967,6,0.96112,0.99028
1.0,s1_f4,1.0,0.966965,6,0.96112,0.99028
1.0,s1_h5,0.996559,0.963324,6,0.96112,0.99028
1.0,s2_f4,1.0,0.966965,6,0.96112,0.99028
1.0,s2_h5,0.997935,0.923186,6,0.90352,0.97588
1.0,s3_f4,0.994494,0.780107,6,0.75952,0.93988
1.0,s3_h5,0.999312,0.893744,6,0.86512,0.96628
1.0,s4_f4,1.0,0.966965,6,0.96112,0.99028
1.0,s4_h5,0.997935,0.965465,6,0.96112,0.99028
1.0,s1_f5,0.998624,0.861452,6,0.8171200000000001,0.95428
1.0,s2_f5,0.998624,0.965745,6,0.96112,0.99028
1.0,s3_f5,0.998624,0.965745,6,0.96112,0.99028
1.0,s4_f5,0.998624,0.965615,6,0.96112,0.99028
1.0,s1_f1,1.0,0.980774,7,0.976672,0.9941679999999999
1.0,s1_f2,1.0,0.75729,7,0.746272,0.9365680000000001
1.0,s1_h1,0.999082,0.955569,7,0.942112,0.985528
0.0,s1_h2,0.261524,0.897886,7,0.8902720000000001,0.22256800000000002
1.0,s2_f1,1.0,0.956301,7,0.942112,0.985528
1.0,s2_f2,1.0,0.980815,7,0.976672,0.9941679999999999
1.0,s2_h1,0.992659,0.973796,7,0.976672,0.9941679999999999
1.0,s2_h2,0.99633,0.978899,7,0.976672,0.9941679999999999
1.0,s3_f1,0.997247,0.978127,7,0.976672,0.9941679999999999
1.0,s3_f2,1.0,0.980815,7,0.976672,0.9941679999999999
1.0,s3_h1,0.998165,0.97909,7,0.976672,0.9941679999999999
1.0,s3_h2,0.995412,0.974789,7,0.976672,0.9941679999999999
1.0,s4_f1,1.0,0.980774,7,0.976672,0.9941679999999999
1.0,s4_f2,0.997247,0.978168,7,0.976672,0.9941679999999999
1.0,s4_h1,0.999082,0.979892,7,0.976672,0.9941679999999999
1.0,s4_h2,0.999082,0.979932,7,0.976672,0.9941679999999999
1.0,s1_f3,0.999358,0.919363,7,0.907552,0.976888
1.0,s1_h3,0.999312,0.954959,7,0.942112,0.985528
1.0,s1_h4,0.999082,0.979932,7,0.976672,0.9941679999999999
1.0,s2_f3,0.995504,0.974789,7,0.976672,0.9941679999999999
1.0,s2_h3,0.996559,0.669074,7,0.6566719999999999,0.914168
1.0,s2_h4,0.999082,0.979932,7,0.976672,0.9941679999999999
1.0,s3_f3,0.998715,0.978899,7,0.976672,0.9941679999999999
1.0,s3_h3,0.997935,0.979589,7,0.976672,0.9941679999999999
1.0,s3_h4,0.998165,0.97905,7,0.976672,0.9941679999999999
1.0,s4_f3,0.999358,0.979932,7,0.976672,0.9941679999999999
1.0,s4_h3,0.997935,0.979589,7,0.976672,0.9941679999999999
1.0,s4_h4,0.993577,0.974638,7,0.976672,0.9941679999999999
1.0,s1_f4,1.0,0.980815,7,0.976672,0.9941679999999999
1.0,s1_h5,0.996559,0.977257,7,0.976672,0.9941679999999999
1.0,s2_f4,1.0,0.980815,7,0.976672,0.9941679999999999
1.0,s2_h5,0.997935,0.954524,7,0.942112,0.985528
1.0,s3_f4,0.994494,0.869986,7,0.855712,0.963928
1.0,s3_h5,0.999312,0.938002,7,0.919072,0.979768
1.0,s4_f4,1.0,0.980815,7,0.976672,0.9941679999999999
1.0,s4_h5,0.997935,0.979078,7,0.976672,0.9941679999999999
1.0,s1_f5,0.998624,0.918959,7,0.8902720000000001,0.972568
1.0,s2_f5,0.998624,0.979529,7,0.976672,0.9941679999999999
1.0,s3_f5,0.998624,0.979529,7,0.976672,0.9941679999999999
1.0,s4_f5,0.998624,0.979453,7,0.976672,0.9941679999999999
1.0,s1_f1,1.0,0.988835,8,0.9860032,0.9965008
0.6,s1_f2,0.70186,0.859043,8,0.8477632,0.6619408
1.0,s1_h1,0.999082,0.973811,8,0.9652672,0.9913168
1.0,s1_h2,0.999082,0.6311,8,0.5341632000000001,0.8835408
1.0,s2_f1,1.0,0.974621,8,0.9652672,0.9913168
1.0,s2_f2,0.999694,0.988858,8,0.9860032,0.9965008
1.0,s2_h1,0.992659,0.981704,8,0.9860032,0.9965008
1.0,s2_h2,0.998165,0.986207,8,0.9860032,0.9965008
1.0,s3_f1,0.997247,0.986143,8,0.9860032,0.9965008
1.0,s3_f2,0.999694,0.988858,8,0.9860032,0.9965008
1.0,s3_h1,0.998165,0.987087,8,0.9860032,0.9965008
1.0,s3_h2,0.993577,0.983435,8,0.9860032,0.9965008
1.0,s4_f1,1.0,0.988835,8,0.9860032,0.9965008
1.0,s4_f2,0.997553,0.986166,8,0.9860032,0.9965008
1.0,s4_h1,0.999082,0.987937,8,0.9860032,0.9965008
1.0,s4_h2,0.999082,0.987961,8,0.9860032,0.9965008
1.0,s1_f3,1.0,0.9529,8,0.9445312,0.9861328
1.0,s1_h3,0.999312,0.973553,8,0.9652672,0.9913168
1.0,s1_h4,0.999082,0.987961,8,0.9860032,0.9965008
1.0,s2_f3,1.0,0.983473,8,0.9860032,0.9965008
1.0,s2_h3,0.996559,0.806367,8,0.7940031999999999,0.9485007999999999
1.0,s2_h4,0.999082,0.987961,8,0.9860032,0.9965008
1.0,s3_f3,1.0,0.987207,8,0.9860032,0.9965008
1.0,s3_h3,0.997935,0.987281,8,0.9860032,0.9965008
1.0,s3_h4,0.998165,0.987064,8,0.9860032,0.9965008
1.0,s4_f3,1.0,0.988076,8,0.9860032,0.9965008
1.0,s4_h3,0.997935,0.987281,8,0.9860032,0.9965008
1.0,s4_h4,0.993577,0.982578,8,0.9860032,0.9965008
1.0,s1_f4,1.0,0.988858,8,0.9860032,0.9965008
1.0,s1_h5,0.996559,0.985349,8,0.9860032,0.9965008
1.0,s2_f4,1.0,0.988858,8,0.9860032,0.9965008
1.0,s2_h5,0.997935,0.972724,8,0.9652672,0.9913168
1.0,s3_f4,0.994494,0.922184,8,0.9134272,0.9783568
1.0,s3_h5,0.999312,0.963705,8,0.9514432,0.9878608
1.0,s4_f4,1.0,0.988858,8,0.9860032,0.9965008
1.0,s4_h5,0.997935,0.986984,8,0.9860032,0.9965008
0.6,s1_f5,0.696416,0.952357,8,0.9341632000000001,0.6835408
1.0,s2_f5,0.999082,0.987534,8,0.9860032,0.9965008
1.0,s3_f5,0.999082,0.987534,8,0.9860032,0.9965008
1.0,s4_f5,0.998165,0.98749,8,0.9860032,0.9965008
1.0,s1_f1,1.0,0.993515,9,0.99160192,0.99790048
1.0,s1_f2,1.0,0.793146,9,0.74865792,0.93716448
0.6,s1_h1,0.702411,0.984406,9,0.97916032,0.69479008
1.0,s1_h2,0.999082,0.785372,9,0.7204979200000001,0.93012448
1.0,s2_f1,1.0,0.985261,9,0.97916032,0.99479008
1.0,s2_f2,1.0,0.993401,9,0.99160192,0.99790048
1.0,s2_h1,0.993087,0.986297,9,0.99160192,0.99790048
1.0,s2_h2,0.998165,0.99122,9,0.99160192,0.99790048
1.0,s3_f1,0.997247,0.990798,9,0.99160192,0.99790048
1.0,s3_f2,1.0,0.993401,9,0.99160192,0.99790048
1.0,s3_h1,0.998593,0.991731,9,0.99160192,0.99790048
1.0,s3_h2,0.993577,0.987687,9,0.99160192,0.99790048
1.0,s4_f1,1.0,0.993515,9,0.99160192,0.99790048
1.0,s4_f2,0.997247,0.99094,9,0.99160192,0.99790048
1.0,s4_h1,0.998654,0.99261,9,0.99160192,0.99790048
1.0,s4_h2,0.999082,0.992623,9,0.99160192,0.99790048
1.0,s1_f3,1.0,0.972646,9,0.96671872,0.9916796800000001
1.0,s1_h3,0.999312,0.984352,9,0.97916032,0.99479008
1.0,s1_h4,0.999082,0.992623,9,0.99160192,0.99790048
1.0,s2_f3,1.0,0.990402,9,0.99160192,0.99790048
1.0,s2_h3,0.996559,0.886102,9,0.87640192,0.96910048
1.0,s2_h4,0.999082,0.992623,9,0.99160192,0.99790048
1.0,s3_f3,1.0,0.99257,9,0.99160192,0.99790048
1.0,s3_h3,0.997935,0.991748,9,0.99160192,0.99790048
1.0,s3_h4,0.998165,0.991718,9,0.99160192,0.99790048
1.0,s4_f3,1.0,0.993075,9,0.99160192,0.99790048
1.0,s4_h3,0.997935,0.991748,9,0.99160192,0.99790048
1.0,s4_h4,0.993577,0.987189,9,0.99160192,0.99790048
1.0,s1_f4,1.0,0.993529,9,0.99160192,0.99790048
1.0,s1_h5,0.996559,0.990049,9,0.99160192,0.99790048
1.0,s2_f4,1.0,0.993529,9,0.99160192,0.99790048
1.0,s2_h5,0.997935,0.983293,9,0.97916032,0.99479008
1.0,s3_f4,0.994494,0.952499,9,0.94805632,0.98701408
1.0,s3_h5,0.999312,0.978633,9,0.97086592,0.99271648
1.0,s4_f4,1.0,0.993529,9,0.99160192,0.99790048
1.0,s4_h5,0.997935,0.991575,9,0.99160192,0.99790048
1.0,s1_f5,0.998624,0.845058,9,0.80049792,0.9501244799999999
1.0,s2_f5,0.998624,0.992376,9,0.99160192,0.99790048
1.0,s3_f5,0.998624,0.992376,9,0.99160192,0.99790048
1.0,s4_f5,0.998624,0.991965,9,0.99160192,0.99790048
1.0,s1_f1,1.0,0.996234,10,0.994961152,0.998740288
0.0,s1_f2,0.261524,0.879867,10,0.849194752,0.212298688
1.0,s1_h1,0.999082,0.866184,10,0.8274961919999999,0.956874048
1.0,s1_h2,0.999082,0.874967,10,0.832298752,0.958074688
1.0,s2_f1,1.0,0.99144,10,0.9874961919999999,0.996874048
1.0,s2_f2,0.999082,0.996167,10,0.994961152,0.998740288
1.0,s2_h1,0.992659,0.989144,10,0.994961152,0.998740288
1.0,s2_h2,0.998165,0.994131,10,0.994961152,0.998740288
1.0,s3_f1,0.997247,0.993502,10,0.994961152,0.998740288
1.0,s3_f2,0.999082,0.996167,10,0.994961152,0.998740288
1.0,s3_h1,0.998165,0.994608,10,0.994961152,0.998740288
1.0,s3_h2,0.993577,0.990156,10,0.994961152,0.998740288
1.0,s4_f1,1.0,0.996234,10,0.994961152,0.998740288
1.0,s4_f2,0.998165,0.993584,10,0.994961152,0.998740288
1.0,s4_h1,0.999082,0.995144,10,0.994961152,0.998740288
1.0,s4_h2,0.999082,0.995331,10,0.994961152,0.998740288
1.0,s1_f3,1.0,0.984114,10,0.980031232,0.995007808
1.0,s1_h3,0.999312,0.990624,10,0.9874961919999999,0.996874048
1.0,s1_h4,0.999082,0.995331,10,0.994961152,0.998740288
1.0,s2_f3,1.0,0.994426,10,0.994961152,0.998740288
1.0,s2_h3,0.996559,0.93241,10,0.925841152,0.981460288
1.0,s2_h4,0.999082,0.995331,10,0.994961152,0.998740288
1.0,s3_f3,1.0,0.995685,10,0.994961152,0.998740288
1.0,s3_h3,0.997935,0.994342,10,0.994961152,0.998740288
1.0,s3_h4,0.998165,0.994421,10,0.994961152,0.998740288
1.0,s4_f3,1.0,0.995978,10,0.994961152,0.998740288
1.0,s4_h3,0.997935,0.994342,10,0.994961152,0.998740288
1.0,s4_h4,0.993577,0.989867,10,0.994961152,0.998740288
1.0,s1_f4,1.0,0.996242,10,0.994961152,0.998740288
1.0,s1_h5,0.996559,0.992778,10,0.994961152,0.998740288
1.0,s2_f4,1.0,0.996242,10,0.994961152,0.998740288
1.0,s2_h5,0.997935,0.989432,10,0.9874961919999999,0.996874048
1.0,s3_f4,0.994494,0.970105,10,0.968833792,0.992208448
1.0,s3_h5,0.999312,0.987302,10,0.9825195520000001,0.9956298880000001
1.0,s4_f4,1.0,0.996242,10,0.994961152,0.998740288
1.0,s4_h5,0.997935,0.994242,10,0.994961152,0.998740288
0.0,s1_f5,0.0,0.909438,10,0.880298752,0.220074688
1.0,s2_f5,1.0,0.994995,10,0.994961152,0.998740288
1.0,s3_f5,1.0,0.994995,10,0.994961152,0.998740288
1.0,s4_f5,0.997247,0.994757,10,0.994961152,0.998740288
1.0,s1_f1,1.0,0.997813,11,0.9969766912,0.9992441728
1.0,s1_f2,1.0,0.620635,11,0.5095168512,0.8773792128
1.0,s1_h1,0.99633,0.921899,11,0.8964977152,0.9741244287999999
1.0,s1_h2,0.999082,0.927001,11,0.8993792512000001,0.9748448128
1.0,s2_f1,1.0,0.995029,11,0.9924977152,0.9981244288
1.0,s2_f2,1.0,0.997389,11,0.9969766912,0.9992441728
1.0,s2_h1,0.995412,0.990618,11,0.9969766912,0.9992441728
1.0,s2_h2,0.998165,0.995822,11,0.9969766912,0.9992441728
1.0,s3_f1,0.997247,0.995072,11,0.9969766912,0.9992441728
1.0,s3_f2,1.0,0.997389,11,0.9969766912,0.9992441728
1.0,s3_h1,0.999082,0.996099,11,0.9969766912,0.9992441728
1.0,s3_h2,0.993577,0.99159,11,0.9969766912,0.9992441728
1.0,s4_f1,1.0,0.997813,11,0.9969766912,0.9992441728
1.0,s4_f2,0.997247,0.995505,11,0.9969766912,0.9992441728
0.6,s4_h1,0.509777,0.996795,11,0.9969766912,0.6992441728
1.0,s4_h2,0.999082,0.996904,11,0.9969766912,0.9992441728
1.0,s1_f3,1.0,0.990774,11,0.9880187391999999,0.9970046848
1.0,s1_h3,0.99961,0.994266,11,0.9924977152,0.9981244288
1.0,s1_h4,0.999082,0.996904,11,0.9969766912,0.9992441728
1.0,s2_f3,1.0,0.996763,11,0.9969766912,0.9992441728
