SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
f2,f1,533,0.999993,0.5,0.742268,0.780344,0.978571
f2,f4,533,0.999732,0.25,0.292101,0.794051,0.93775
f2,f5,533,1,0.75,0.0994279,0.781332,0.982
f2,h3,533,0.99999,0.25,0.851998,0.750459,0.952
h5,f1,533,0.999993,0.333333,0.119574,0.780344,0.887393
h5,f2,533,1,0.333333,0.191639,0.797892,0.922857
h5,f4,533,0.999732,0.333333,0.793936,0.794051,1
h5,f5,533,1,0.333333,0.750669,0.781332,1
h5,h1,533,1,0.333333,0.228055,0.447143,0.45
h5,h3,533,0.99999,0.666667,0.334537,0.750459,1
h5,f4,533,0.999732,0.333333,0.793936,0.794051,1
h5,f5,533,1,0.333333,0.750669,0.781332,1
h5,h3,533,0.99999,0.666667,0.334537,0.750459,1
h5,f2,533,1,0.333333,0.191639,0.797892,0.922857
h5,f1,533,0.999993,0.333333,0.119574,0.780344,0.887393
h5,h1,533,1,0.333333,0.228055,0.447143,0.45
h5,f1,534,0.999996,0.333333,0.119574,0.780344,0.887393
h5,f3,534,0.999985,0.333333,0.517238,0.790503,0.937
h5,f4,534,0.999845,0.333333,0.793936,0.794051,1
h3,f1,534,0.999996,0.5,0.659381,0.780344,0.606444
h3,f3,534,0.999985,0.5,0.805921,0.790503,0.98
h3,f4,534,0.999845,0.5,0.440104,0.794051,0.976
h3,h2,534,1,0,0.621867,0.703323,0.989
h3,f3,534,0.999985,0.5,0.805921,0.790503,0.98
h3,f4,534,0.999845,0.5,0.440104,0.794051,0.976
h3,h2,534,1,0,0.621867,0.703323,0.989
h3,f1,534,0.999996,0.5,0.659381,0.780344,0.606444
f1,f3,534,0.999985,0.333333,0.502559,0.790503,0.988
f1,f4,534,0.999845,0.333333,0.163344,0.794051,0.4
f1,h2,534,1,0.333333,0.685799,0.703323,0.876154
h3,f4,534,0.999845,0.5,0.440104,0.794051,0.976
h3,h2,534,1,0,0.621867,0.703323,0.989
h3,f1,534,0.999996,0.5,0.659381,0.780344,0.606444
h2,f1,534,0.999996,0.5,0.685799,0.780344,0.985
h2,f4,534,0.999845,0,0.0635079,0.794051,0.5
h2,f5,534,1,0.5,0,0.782698,0.982353
h2,h5,534,1,1,0,0.71878,0.965909
f5,f1,534,0.999996,0.666667,0.0983332,0.780344,0.97675
f5,f4,534,0.999845,0.333333,0.552963,0.794051,1
f5,h2,534,1,0.333333,0,0.703323,0.7
f5,h5,534,1,0.333333,0.750669,0.71878,0.976923
f1,f2,535,1,0.666667,0.742268,0.797892,0.975
f1,h1,535,1,0,0.750855,0.447143,0.4
h3,f1,535,0.999998,0.5,0.659381,0.780344,0.606444
h3,f2,535,1,0.5,0.851998,0.797892,0.985
h3,h1,535,1,0.5,0.550043,0.447143,0.375
h5,f1,535,0.999998,0.333333,0.119574,0.780344,0.887393
h5,f2,535,1,0.333333,0.191639,0.797892,0.922857
h5,f3,535,0.999991,0.333333,0.517238,0.791129,0.937
h5,h1,535,1,0.333333,0.228055,0.447143,0.45
h5,h4,535,1,0.666667,0.664526,0.745804,1
h3,f1,535,0.999998,0.5,0.659381,0.780344,0.606444
h3,h1,535,1,0.5,0.550043,0.447143,0.375
h3,f2,535,1,0.5,0.851998,0.797892,0.985
h3,f3,535,0.999991,0.5,0.805921,0.791129,1
h3,f4,535,0.99991,0.5,0.440104,0.794909,0.976
h3,h2,535,1,0,0.621867,0.703323,0.989
h3,h4,535,1,1,0.638371,0.745804,0.791964
h3,f3,535,0.999991,0.5,0.805921,0.791129,1
h3,f2,535,1,0.5,0.851998,0.797892,0.985
h3,f4,535,0.99991,0.5,0.440104,0.794909,0.976
h3,h4,535,1,1,0.638371,0.745804,0.791964
h3,h2,535,1,0,0.621867,0.703323,0.989
h3,f1,535,0.999998,0.5,0.659381,0.780344,0.606444
h3,h1,535,1,0.5,0.550043,0.447143,0.375
f1,h1,535,1,0,0.750855,0.447143,0.4
f1,f2,535,1,0.666667,0.742268,0.797892,0.975
f1,f3,535,0.999991,0.333333,0.502559,0.791129,0.988
f1,f4,535,0.99991,0.333333,0.163344,0.794909,0.4
f1,h2,535,1,0.333333,0.685799,0.703323,0.876154
f1,h4,535,1,0.333333,0.350769,0.745804,0.966667
f1,f2,535,1,0.666667,0.742268,0.797892,0.975
f1,f3,535,0.999991,0.333333,0.502559,0.791129,0.988
f1,h4,535,1,0.333333,0.350769,0.745804,0.966667
f1,h2,535,1,0.333333,0.685799,0.703323,0.876154
f1,f4,535,0.99991,0.333333,0.163344,0.794909,0.4
f1,h1,535,1,0,0.750855,0.447143,0.4
f1,f2,535,1,0.666667,0.742268,0.797892,0.975
f1,f3,535,0.999991,0.333333,0.502559,0.791129,0.988
f1,h4,535,1,0.333333,0.350769,0.745804,0.966667
f1,h2,535,1,0.333333,0.685799,0.703323,0.876154
f1,f4,535,0.99991,0.333333,0.163344,0.794909,0.4
f1,h1,535,1,0,0.750855,0.447143,0.4
h5,h4,535,1,0.666667,0.664526,0.745804,1
h5,f3,535,0.999991,0.333333,0.517238,0.791129,0.937
h5,f2,535,1,0.333333,0.191639,0.797892,0.922857
h5,f1,535,0.999998,0.333333,0.119574,0.780344,0.887393
h5,h1,535,1,0.333333,0.228055,0.447143,0.45
h5,f4,535,0.99991,0.333333,0.793936,0.794909,1
h5,h2,535,1,0.666667,0,0.703323,0.4125
h5,h3,535,0.999997,0.666667,0.334537,0.750459,1
h1,f3,536,0.999995,0.5,0.4744,0.791129,0.34
h1,f3,536,0.999995,0.5,0.4744,0.791129,0.34
f2,f3,536,0.999995,0.25,0.657919,0.791129,0.979
f2,h1,536,1,0.25,0.556362,0.447143,0.25
h1,f3,536,0.999995,0.5,0.4744,0.791129,0.34
f2,f3,536,0.999995,0.25,0.657919,0.791129,0.979
f2,h1,536,1,0.25,0.556362,0.447143,0.25
f2,f1,536,0.999999,0.5,0.742268,0.780344,0.978571
h3,f1,536,0.999999,0.5,0.659381,0.780344,0.606444
h3,f3,536,0.999995,0.5,0.805921,0.791129,1
h3,f4,536,0.999948,0.5,0.440104,0.794909,0.976
h3,h1,536,1,0.5,0.550043,0.447143,0.375
h2,f1,536,0.999999,0.5,0.685799,0.780344,0.985
h2,f3,536,0.999995,0.5,0.428662,0.791129,0.957917
h2,f4,536,0.999948,0,0.0635079,0.794909,0.5
h2,h1,536,1,0.5,0.43937,0.447143,0.3
f2,f1,536,0.999999,0.5,0.742268,0.780344,0.978571
f2,f3,536,0.999995,0.25,0.657919,0.791129,0.979
f2,h1,536,1,0.25,0.556362,0.447143,0.25
f2,f4,536,0.999948,0.25,0.292101,0.794909,0.93775
f2,h3,536,0.999785,0.25,0.851998,0.750459,0.952
h5,f1,536,0.999999,0.333333,0.119574,0.780344,0.887393
h5,f3,536,0.999995,0.333333,0.517238,0.791129,0.937
h5,f4,536,0.999948,0.333333,0.793936,0.794909,1
h5,h1,536,1,0.333333,0.228055,0.447143,0.45
h5,h3,536,0.999785,0.666667,0.334537,0.750459,1
f3,f1,536,0.999999,0.333333,0.502559,0.780344,1
f3,f4,536,0.999948,0.666667,0.634183,0.794909,1
f3,f5,536,1,0.333333,0.375065,0.782698,0.950179
f3,h1,536,1,0.333333,0.4744,0.447143,0.3
f3,h3,536,0.999785,0.333333,0.805921,0.750459,0.9395
h1,f5,537,1,0.5,0.269286,0.782698,0.34
f3,f5,537,1,0.333333,0.375065,0.782698,0.950179
f4,f5,537,1,0.5,0.552963,0.782698,0.9775
h4,f1,537,0.999999,0.5,0.350769,0.781189,0.97
h4,h1,537,1,0.5,0.367107,0.447143,0.42
h5,f1,537,0.999999,0.333333,0.119574,0.781189,0.887393
h5,h1,537,1,0.333333,0.228055,0.447143,0.45
f4,h1,537,1,0.5,0.212492,0.447143,0.45
f2,h1,537,1,0.25,0.556362,0.447143,0.25
f2,h2,537,1,0.25,0.768221,0.703323,1
f4,h1,537,1,0.5,0.212492,0.447143,0.45
f4,f2,537,1,0.5,0.292101,0.798477,0.944286
f4,f3,537,0.999997,1,0.634183,0.791129,0.981143
f4,h2,537,1,0,0.0635079,0.703323,0.5
f4,h4,537,1,0.5,0.801733,0.745804,0.973214
h3,f2,539,1,0.5,0.851998,0.798477,0.985
h3,f3,539,0.999999,0.5,0.805921,0.791129,1
h5,f2,539,1,0.333333,0.191639,0.798477,0.922857
h5,f3,539,0.999999,0.333333,0.517238,0.791129,0.937
h4,f2,539,1,0.5,0.490369,0.798477,0.952
h4,f3,539,0.999999,0.5,0.83245,0.791129,0.985
h4,f3,539,0.999999,0.5,0.83245,0.791129,0.985
h4,f2,539,1,0.5,0.490369,0.798477,0.952
h4,h1,539,1,0.5,0.367107,0.447143,0.42
h4,h5,539,1,1,0.664526,0.71878,0.933333
h5,f4,540,0.999994,0.333333,0.793936,0.794909,1
h1,f4,540,0.999994,0.5,0.212492,0.794909,0.38
h3,f4,540,0.999994,0.5,0.440104,0.794909,0.976
f5,f1,540,1,0.666667,0.0983332,0.781189,0.97675
f5,f2,540,1,1,0.0994279,0.798477,0.733
f5,f3,540,0.999999,0.333333,0.375065,0.791743,0.987679
f5,f4,540,0.999994,0.333333,0.552963,0.794909,1
h1,f1,540,1,0,0.750855,0.781189,0.38
h1,f2,540,1,0.5,0.556362,0.798477,0.325
h1,f3,540,0.999999,0.5,0.4744,0.791743,0.34
h1,f4,540,0.999994,0.5,0.212492,0.794909,0.38
h1,f5,540,1,0.5,0.269286,0.782698,0.34
f1,f2,540,1,0.666667,0.742268,0.798477,0.975
f1,f3,540,0.999999,0.333333,0.502559,0.791743,1
f1,f4,540,0.999994,0.333333,0.163344,0.794909,0.4
f1,f5,540,1,0.666667,0.0983332,0.782698,0.985
h3,f1,540,1,0.5,0.659381,0.781189,0.606444
h3,f3,540,0.999999,0.5,0.805921,0.791743,1
h3,f4,540,0.999994,0.5,0.440104,0.794909,0.753778
h3,f5,540,1,0,0.225157,0.782698,0.925
h4,f2,541,1,0.5,0.490369,0.798477,0.952
f4,f2,541,1,0.5,0.292101,0.798477,0.944286
h3,f2,541,1,0.5,0.851998,0.798477,0.985
h5,f2,541,1,0.333333,0.191639,0.798477,0.922857
h3,f2,541,1,0.5,0.851998,0.798477,0.985
h5,f3,541,1,0.333333,0.517238,0.791743,0.937
h1,f3,541,1,0.5,0.4744,0.791743,0.34
h1,f5,541,1,0.5,0.269286,0.782698,0.34
f4,f1,541,1,0.5,0.163344,0.781189,0.96075
f4,f3,541,1,1,0.634183,0.791743,0.981143
f4,f5,541,1,0.5,0.552963,0.782698,0.844167
h4,f3,542,1,0.5,0.83245,0.791743,0.985
h4,f5,542,1,0,0.480404,0.782698,0.753571
h3,f3,542,1,0.5,0.805921,0.791743,1
h3,f5,542,1,0,0.225157,0.782698,0.925
h3,f3,542,1,0.5,0.805921,0.791743,1
h3,f5,542,1,0,0.225157,0.782698,0.925
h3,h2,542,0.999675,0,0.621867,0.707887,0.989
f2,f3,542,1,0.25,0.657919,0.791743,0.979
f2,f5,542,1,0.75,0.0994279,0.782698,0.982
f2,h1,542,0.99989,0.25,0.556362,0.447143,0.25
f2,h2,542,0.999675,0.25,0.768221,0.707887,1
f2,h3,542,0.987604,0.25,0.851998,0.750459,0.952
h5,f3,542,1,0.333333,0.517238,0.791743,0.961
h5,f5,542,1,0.333333,0.750669,0.782698,1
h5,h1,542,0.99989,0.333333,0.228055,0.447143,0.45
h5,h2,542,0.999675,0.666667,0,0.707887,0.4125
h5,h3,542,0.987604,0.666667,0.334537,0.750459,1
f3,h1,542,0.99989,0.333333,0.4744,0.447143,0.3
f3,h2,542,0.999675,0.333333,0.428662,0.707887,0.947544
f3,h3,542,0.987604,0.333333,0.805921,0.750459,0.9395
h1,f1,544,1,0,0.750855,0.781189,0.38
f4,f1,544,1,0.5,0.163344,0.781189,0.96075
f4,f5,544,1,0.5,0.552963,0.782698,0.844167
h2,f1,544,1,0.5,0.685799,0.781189,0.985
h2,f5,544,1,0.5,0,0.782698,0.982353
h3,f1,544,1,0.5,0.659381,0.781189,0.606444
h3,f2,544,1,0.5,0.851998,0.798477,0.651667
h3,f5,544,1,0,0.225157,0.782698,0.925
f3,f1,544,1,0.333333,0.502559,0.781189,1
f3,f2,544,1,0.333333,0.657919,0.798477,0.867143
f3,f5,544,1,0.333333,0.375065,0.782698,0.950179
f3,h3,544,0.991151,0.333333,0.805921,0.750459,0.9395
h3,f5,544,1,0,0.225157,0.782698,0.925
h3,f2,544,1,0.5,0.851998,0.798477,0.651667
h3,f1,544,1,0.5,0.659381,0.781189,0.606444
h3,h1,544,0.999963,0.5,0.550043,0.447143,0.375
h1,h3,545,0.994861,0.5,0.550043,0.750459,0.22
f2,f5,545,1,0.75,0.0994279,0.782698,0.982
f2,h3,545,0.994861,0.25,0.851998,0.750459,0.952
f4,f3,545,0.99294,1,0.634183,0.791743,0.981143
f4,f5,545,1,0.5,0.552963,0.782698,0.844167
f4,h3,545,0.994861,0.5,0.440104,0.750459,0.964643
f1,f3,545,0.99294,0.333333,0.502559,0.791743,1
f1,f5,545,1,0.666667,0.0983332,0.782698,0.985
f1,h3,545,0.994861,0.333333,0.659381,0.750459,0.922
h5,f2,545,1,0.333333,0.191639,0.798477,0.975714
h5,f3,545,0.99294,0.333333,0.517238,0.791743,0.961
h5,f5,545,1,0.333333,0.750669,0.782698,1
h5,h3,545,0.994861,0.666667,0.334537,0.750459,1
h5,h4,545,1,0.666667,0.664526,0.745804,1
h2,f2,545,1,0.5,0.768221,0.798477,0.97375
h2,f3,545,0.99294,0.5,0.428662,0.791743,0.957917
h2,f5,545,1,0.5,0,0.782698,0.982353
h2,h3,545,0.994861,0,0.621867,0.750459,0.808333
h2,h4,545,1,0,0.261497,0.745804,0.7
f2,h3,545,0.994861,0.25,0.851998,0.750459,0.952
f2,f5,545,1,0.75,0.0994279,0.782698,0.982
f2,f3,545,0.99294,0.25,0.657919,0.791743,0.979
f2,h4,545,1,0.25,0.490369,0.745804,0.875238
h3,f2,545,1,0.5,0.851998,0.798477,0.96
h3,f3,545,0.99294,0.5,0.805921,0.791743,1
h3,f5,545,1,0,0.225157,0.782698,0.94
h3,h4,545,1,1,0.638371,0.745804,0.791964
f3,f2,546,1,0.333333,0.657919,0.799053,0.867143
f3,h3,546,0.997015,0.333333,0.805921,0.750459,0.9395
f5,f2,546,1,1,0.0994279,0.799053,0.733
f5,h3,546,0.997015,0,0.225157,0.750459,0.5
f2,h3,546,0.997015,0.25,0.851998,0.750459,0.9595
h2,f2,546,1,0.5,0.768221,0.799053,0.97375
h2,f5,546,1,0.5,0,0.782698,0.982353
h2,h3,546,0.997015,0,0.621867,0.750459,0.808333
f5,h3,546,0.997015,0,0.225157,0.750459,0.5
f5,f3,546,0.9959,0.333333,0.375065,0.792347,0.987679
f5,h5,546,1,0.333333,0.750669,0.71878,0.978571
f3,h3,546,0.997015,0.333333,0.805921,0.750459,0.9395
f3,f5,546,1,0.333333,0.375065,0.782698,0.950179
f3,h5,546,1,0.333333,0.517238,0.71878,0.82
f4,f3,546,0.9959,1,0.634183,0.792347,0.981143
f4,f5,546,1,0.5,0.552963,0.782698,0.844167
f4,h3,546,0.997015,0.5,0.440104,0.750459,0.964643
f4,h5,546,1,0.5,0.793936,0.71878,0.906
f4,f3,546,0.9959,1,0.634183,0.792347,0.981143
f4,h5,546,1,0.5,0.793936,0.71878,0.906
f4,h3,546,0.997015,0.5,0.440104,0.750459,0.964643
f4,f5,546,1,0.5,0.552963,0.782698,0.844167
h1,f2,546,1,0.5,0.556362,0.799053,0.325
h1,f3,546,0.9959,0.5,0.4744,0.792347,0.34
h1,f4,546,1,0.5,0.212492,0.794909,0.38
h1,f5,546,1,0.5,0.269286,0.782698,0.34
h1,h3,546,0.997015,0.5,0.550043,0.750459,0.22
h1,h5,546,1,0.5,0.228055,0.71878,0.382
f2,f3,546,0.9959,0.25,0.657919,0.792347,0.979
f2,f4,546,1,0.25,0.292101,0.794909,0.93775
f2,f5,546,1,0.75,0.0994279,0.782698,0.982
f2,h3,546,0.997015,0.25,0.851998,0.750459,0.9595
f2,h5,546,1,0.25,0.191639,0.71878,0.895
h2,f2,548,1,0.5,0.768221,0.799053,0.97375
h2,f4,548,1,0,0.0635079,0.794909,0.5
h2,f5,548,1,0.5,0,0.782698,0.982353
f4,f2,548,1,0.5,0.292101,0.799053,0.97
f4,f5,548,1,0.5,0.552963,0.782698,0.844167
h3,f2,548,1,0.5,0.851998,0.799053,0.96
h3,f4,548,1,0.5,0.440104,0.794909,0.753778
h3,f5,548,1,0,0.225157,0.782698,0.94
h3,h1,548,0.99945,0.5,0.550043,0.447143,0.375
f1,f2,548,1,0.666667,0.742268,0.799053,0.975
f1,f4,548,1,0.333333,0.163344,0.794909,0.4
f1,f5,548,1,0.666667,0.0983332,0.782698,0.985
f1,h1,548,0.99945,0,0.750855,0.447143,0.4
f1,h3,548,0.998993,0.333333,0.659381,0.752836,0.922
f3,f2,548,1,0.333333,0.657919,0.799053,0.867143
f3,f4,548,1,0.666667,0.634183,0.794909,1
f3,f5,548,1,0.333333,0.375065,0.782698,0.950179
f3,h1,548,0.99945,0.333333,0.4744,0.447143,0.3
f3,h3,548,0.998993,0.333333,0.805921,0.752836,0.9695
h1,f2,548,1,0.5,0.556362,0.799053,0.325
h1,f4,548,1,0.5,0.212492,0.794909,0.38
h1,f5,548,1,0.5,0.269286,0.782698,0.34
h1,h3,548,0.998993,0.5,0.550043,0.752836,0.22
h5,f1,548,0.999709,0.333333,0.119574,0.781189,0.682821
h5,f2,548,1,0.333333,0.191639,0.799053,0.975714
h5,f4,548,1,0.333333,0.793936,0.794909,1
h5,f5,548,1,0.333333,0.750669,0.782698,1
h5,h1,548,0.99945,0.333333,0.228055,0.447143,0.45
h5,h3,548,0.998993,0.666667,0.334537,0.752836,1
h3,f2,548,1,0.5,0.851998,0.799053,0.96
h3,f5,548,1,0,0.225157,0.782698,0.94
h3,f4,548,1,0.5,0.440104,0.794909,0.753778
h3,h1,548,0.99945,0.5,0.550043,0.447143,0.375
h3,f1,548,0.999709,0.5,0.659381,0.781189,0.606444
h5,h3,549,0.999415,0.666667,0.334537,0.752836,1
h2,h3,549,0.999415,0,0.621867,0.752836,0.808333
h1,f4,549,1,0.5,0.212492,0.795746,0.38
h1,h3,549,0.999415,0.5,0.550043,0.752836,0.22
h3,f2,549,1,0.5,0.851998,0.799053,0.96
h3,f3,549,0.999197,0.5,0.805921,0.792347,1
h3,f4,549,1,0.5,0.440104,0.795746,0.753778
h3,h1,549,0.99968,0.5,0.550043,0.447143,0.375
h3,h5,549,1,1,0.334537,0.71878,0.97
f2,f1,549,0.999831,0.5,0.742268,0.781189,0.978571
f2,f3,549,0.999197,0.25,0.657919,0.792347,0.979
f2,f4,549,1,0.25,0.292101,0.795746,0.93775
f2,h1,549,0.99968,0.25,0.556362,0.447143,0.25
f2,h3,549,0.999415,0.25,0.851998,0.752836,0.9595
f2,h5,549,1,0.25,0.191639,0.71878,0.895
h3,f3,549,0.999197,0.5,0.805921,0.792347,1
h3,f2,549,1,0.5,0.851998,0.799053,0.96
h3,h5,549,1,1,0.334537,0.71878,0.97
h3,f4,549,1,0.5,0.440104,0.795746,0.753778
h3,h1,549,0.99968,0.5,0.550043,0.447143,0.375
h3,f1,549,0.999831,0.5,0.659381,0.781189,0.606444
f4,f1,549,0.999831,0.5,0.163344,0.781189,0.96075
f4,f2,549,1,0.5,0.292101,0.799053,0.97
f4,h1,549,0.99968,0.5,0.212492,0.447143,0.45
f4,h3,549,0.999415,0.5,0.440104,0.752836,0.964643
f4,h5,549,1,0.5,0.793936,0.71878,0.906
f1,f2,549,1,0.666667,0.742268,0.799053,0.975
f1,f4,549,1,0.333333,0.163344,0.795746,0.4
f1,h1,549,0.99968,0,0.750855,0.447143,0.4
f1,h3,549,0.999415,0.333333,0.659381,0.752836,0.922
f1,h5,549,1,0.333333,0.119574,0.71878,0.9
h3,f1,550,0.999902,0.5,0.659381,0.781189,0.606444
h3,f5,550,1,0,0.225157,0.782698,0.94
h3,h2,550,0.999996,0,0.621867,0.707887,0.989
h3,h4,550,1,1,0.638371,0.745804,0.791964
h5,f1,550,0.999902,0.333333,0.119574,0.781189,0.682821
h5,f5,550,1,0.333333,0.750669,0.782698,1
h5,h2,550,0.999996,0.666667,0,0.707887,0.4125
h5,h4,550,1,0.666667,0.664526,0.745804,1
h2,f1,551,0.999943,0.5,0.685799,0.781189,0.985
f2,f1,551,0.999943,0.5,0.742268,0.781189,0.978571
f2,f3,551,0.999729,0.25,0.657919,0.792347,0.979
h1,f1,551,0.999943,0,0.750855,0.781189,0.38
h1,f2,551,1,0.5,0.556362,0.799619,0.325
h1,f3,551,0.999729,0.5,0.4744,0.792347,0.34
h1,f2,551,1,0.5,0.556362,0.799619,0.325
h1,f3,551,0.999729,0.5,0.4744,0.792347,0.34
h1,f1,551,0.999943,0,0.750855,0.781189,0.38
h1,f5,551,1,0.5,0.269286,0.782698,0.34
h5,f1,551,0.999943,0.333333,0.119574,0.781189,0.682821
h5,f2,551,1,0.333333,0.191639,0.799619,0.975714
h5,f3,551,0.999729,0.333333,0.517238,0.792347,0.961
h5,f5,551,1,0.333333,0.750669,0.782698,1
h1,f2,551,1,0.5,0.556362,0.799619,0.325
h1,f1,551,0.999943,0,0.750855,0.781189,0.38
h1,f3,551,0.999729,0.5,0.4744,0.792347,0.34
h1,f5,551,1,0.5,0.269286,0.782698,0.34
f2,f1,551,0.999943,0.5,0.742268,0.781189,0.978571
f2,f3,551,0.999729,0.25,0.657919,0.792347,0.979
f2,f4,551,1,0.25,0.292101,0.795746,0.93775
f2,f5,551,1,0.75,0.0994279,0.782698,0.982
f2,h1,551,0.999892,0.25,0.556362,0.447143,0.25
h3,f1,552,0.999837,0.5,0.659381,0.781189,0.606444
h4,f1,552,0.999837,0.5,0.350769,0.781189,0.97
h5,f1,552,0.999837,0.333333,0.119574,0.781189,0.682821
f1,f3,552,0.999843,0.333333,0.502559,0.792347,1
h2,f1,552,0.999837,0.5,0.685799,0.781189,0.985
h2,f3,552,0.999843,0.5,0.428662,0.792347,0.957917
h1,f1,552,0.999837,0,0.750855,0.781189,0.38
h1,f3,552,0.999843,0.5,0.4744,0.792347,0.34
f1,f3,552,0.999843,0.333333,0.502559,0.792347,1
h2,f1,552,0.999837,0.5,0.685799,0.781189,0.985
f1,f4,552,1,0.333333,0.163344,0.795746,0.4
h3,h2,553,0.999999,0,0.621867,0.707887,0.989
f1,f4,553,1,0.333333,0.163344,0.795746,0.4
f1,h2,553,0.999999,0.333333,0.685799,0.707887,0.876154
f2,f4,553,1,0.25,0.292101,0.795746,0.93775
f2,h2,553,0.999999,0.25,0.768221,0.707887,1
h2,f4,553,1,0,0.0635079,0.795746,0.5
h2,h3,553,0.999933,0,0.621867,0.752836,0.846667
h3,h2,553,0.999999,0,0.621867,0.707887,0.989
h3,f2,553,1,0.5,0.851998,0.799619,0.96
h3,f3,553,0.999909,0.5,0.805921,0.79294,1
h3,f4,553,1,0.5,0.440104,0.795746,0.753778
f3,f1,553,0.999905,0.333333,0.502559,0.782015,1
f3,f2,553,1,0.333333,0.657919,0.799619,0.867143
f3,f4,553,1,0.666667,0.634183,0.795746,1
f3,h2,553,0.999999,0.333333,0.428662,0.707887,0.947544
f3,h3,553,0.999933,0.333333,0.805921,0.752836,0.9695
f4,f1,553,0.999905,0.5,0.163344,0.782015,0.96075
f4,f2,553,1,0.5,0.292101,0.799619,0.97
f4,f3,553,0.999909,1,0.634183,0.79294,0.981143
f4,h2,553,0.999999,0,0.0635079,0.707887,0.5
f4,h3,553,0.999933,0.5,0.440104,0.752836,0.964643
f4,f3,553,0.999909,1,0.634183,0.79294,0.981143
f4,h3,553,0.999933,0.5,0.440104,0.752836,0.964643
f4,f2,553,1,0.5,0.292101,0.799619,0.97
f4,f1,553,0.999905,0.5,0.163344,0.782015,0.96075
f4,h2,553,0.999999,0,0.0635079,0.707887,0.5
f4,f3,553,0.999909,1,0.634183,0.79294,0.981143
f4,h3,553,0.999933,0.5,0.440104,0.752836,0.964643
f4,f2,553,1,0.5,0.292101,0.799619,0.97
f4,f1,553,0.999905,0.5,0.163344,0.782015,0.96075
f4,h2,553,0.999999,0,0.0635079,0.707887,0.5
h5,f3,554,0.999947,0.333333,0.517238,0.79294,0.961
f2,f1,554,0.999945,0.5,0.742268,0.782015,0.978571
f2,f3,554,0.999947,0.25,0.657919,0.79294,0.979
f2,h2,554,1,0.25,0.768221,0.707887,1
f2,f1,554,0.999945,0.5,0.742268,0.782015,0.978571
f2,h2,554,1,0.25,0.768221,0.707887,1
f2,f3,554,0.999947,0.25,0.657919,0.79294,0.979
h3,f1,554,0.999945,0.5,0.659381,0.782015,0.935333
h3,f2,554,1,0.5,0.851998,0.799619,0.96
h3,f3,554,0.999947,0.5,0.805921,0.79294,1
h3,f4,554,1,0.5,0.440104,0.795746,0.753778
h3,h2,554,1,0,0.621867,0.707887,0.989
h3,h4,554,1,1,0.638371,0.745804,0.976964
f3,f1,554,0.999945,0.333333,0.502559,0.782015,1
f3,f2,554,1,0.333333,0.657919,0.799619,0.867143
f3,f4,554,1,0.666667,0.634183,0.795746,1
f3,h2,554,1,0.333333,0.428662,0.707887,0.947544
f3,h4,554,1,0.333333,0.83245,0.745804,0.832714
h4,f1,554,0.999945,0.5,0.350769,0.782015,0.97
h4,f2,554,1,0.5,0.490369,0.799619,0.952
h4,f3,554,0.999947,0.5,0.83245,0.79294,0.985
h4,f4,554,1,0.5,0.801733,0.795746,0.931111
h4,h2,554,1,0,0.261497,0.707887,0.5
f1,f2,555,1,0.666667,0.742268,0.799619,0.975
f1,f5,555,1,0.666667,0.0983332,0.782698,0.985
f1,h1,555,0.999988,0,0.750855,0.447143,0.4
h5,f2,555,1,0.333333,0.191639,0.799619,0.975714
h5,f5,555,1,0.333333,0.750669,0.782698,1
h5,h1,555,0.999988,0.333333,0.228055,0.447143,0.45
f1,f2,555,1,0.666667,0.742268,0.799619,0.975
f1,f5,555,1,0.666667,0.0983332,0.782698,0.985
f1,h1,555,0.999988,0,0.750855,0.447143,0.4
f2,f5,555,1,0.75,0.0994279,0.782698,0.982
f2,h1,555,0.999988,0.25,0.556362,0.447143,0.25
h4,f2,555,1,0.5,0.490369,0.799619,0.952
h4,h1,555,0.999988,0.5,0.367107,0.447143,0.42
h3,f1,555,0.999968,0.5,0.659381,0.782015,0.935333
h3,h1,555,0.999988,0.5,0.550043,0.447143,0.375
f4,f1,555,0.999968,0.5,0.163344,0.782015,0.96075
f4,h1,555,0.999988,0.5,0.212492,0.447143,0.45
h5,h1,555,0.999988,0.333333,0.228055,0.447143,0.45
h5,f1,555,0.999968,0.333333,0.119574,0.782015,0.89425
h3,f3,556,0.999982,0.5,0.805921,0.79294,1
h3,f3,556,0.999982,0.5,0.805921,0.79294,1
h3,h1,556,0.999993,0.5,0.550043,0.447143,0.375
h3,h2,556,1,0,0.621867,0.707887,0.989
h3,h4,556,1,1,0.638371,0.748794,0.976964
f2,f1,556,0.999732,0.5,0.742268,0.782015,1
f2,f3,556,0.999982,0.25,0.657919,0.79294,0.979
f2,h1,556,0.999993,0.25,0.556362,0.447143,0.25
f2,h2,556,1,0.25,0.768221,0.707887,1
f2,h4,556,1,0.25,0.490369,0.748794,0.875238
f4,f1,556,0.999732,0.5,0.163344,0.782015,0.96075
f4,f2,556,1,0.5,0.292101,0.799619,0.97
f4,f3,556,0.999982,1,0.634183,0.79294,0.981143
f4,h1,556,0.999993,0.5,0.212492,0.447143,0.45
f4,h2,556,1,0,0.0635079,0.707887,0.5
f4,h4,556,1,0.5,0.801733,0.748794,0.973214
f3,f1,556,0.999732,0.333333,0.502559,0.782015,1
